Index,Duration,Build_Result
1872,228961,0
1873,228961,0
1874,228967,1
1875,227833,1
1876,228967,1
1877,228967,1
1878,228967,0
1879,228967,0
1880,228967,0
1881,228975,1
1882,228975,0
1883,228975,0
1884,228975,1
1885,228975,1
1886,228975,0
1887,228990,1
1888,228990,0
1889,228990,1
1890,228937,0
1891,228939,1
1892,228939,0
1893,228939,0
1894,228939,0
1895,228939,1
1896,228948,1
1897,228948,1
1898,228948,1
1899,228957,0
1900,228957,0
1901,228971,1
1902,228971,1
1903,229047,0
1904,229047,1
1905,229047,0
1906,229045,1
1907,229045,0
1908,229045,1
1909,229045,1
1910,229045,1
1911,229045,0
1912,224662,0
1913,224661,1
1914,224661,1
1915,224661,1
1916,224661,1
1917,224661,1
1918,224661,0
1919,224661,0
1920,224661,0
1921,224661,1
1922,224661,1
1923,224661,0
1924,224562,0
1925,224562,0
1926,224562,0
1927,224562,0
1928,224562,1
1929,224564,1
1930,224564,0
1931,224564,0
1932,224564,1
1933,224564,1
1934,224564,0
1935,224564,0
1936,224564,1
1937,224564,1
1938,224564,0
1939,224564,0
1940,224562,0
1941,224562,0
1942,224562,1
1943,224562,0
1944,224562,0
1945,224562,0
1946,224562,0
1947,224562,1
1948,224562,0
1949,224562,0
1950,224562,0
1951,224562,0
1952,224562,0
1953,224562,1
1954,224562,1
1955,224561,0
1956,224561,1
1957,224498,1
1958,224659,1
1959,224633,0
1960,224636,0
1961,224636,0
1962,224636,0
1963,224636,1
1964,224655,1
1965,224658,0
1966,224658,0
1967,224658,1
1968,224658,1
1969,224658,0
1970,224659,0
1971,224659,1
1972,224658,1
1973,224671,0
1974,224671,0
1975,224671,1
1976,224671,1
1977,224671,1
1978,224674,1
1979,224674,1
1980,224674,1
1981,224692,0
1982,224692,0
1983,224691,1
1984,224692,1
1985,224692,0
1986,224692,1
1987,224692,1
1988,224692,1
1989,224693,1
1990,224674,1
1991,224693,1
1992,224703,0
1993,224718,0
1994,224718,1
1995,224689,1
1996,224688,1
1997,224687,0
1998,224687,1
1999,224687,0
2000,224758,1
2001,224758,1
2002,224761,1
2003,224761,1
2004,224761,1
2005,224761,0
2006,224761,1
2007,224761,1
2008,224761,1
2009,224774,0
2010,224774,1
2011,224774,1
2012,224774,0
2013,224774,1
2014,224774,0
2015,224774,0
2016,224774,0
2017,224774,0
2018,224774,1
2019,224771,0
2020,224771,0
2021,224771,1
2022,224771,1
2023,224771,1
2024,224771,0
2025,224771,1
2026,224771,1
2027,224771,1
2028,224771,0
2029,224771,0
2030,224771,1
2031,224771,0
2032,224771,1
2033,224771,1
2034,224771,1
2035,224801,1
2036,224801,1
2037,224801,1
2038,224801,0
2039,224801,1
2040,224801,0
2041,224801,0
2042,224801,1
2043,224801,0
2044,224801,0
2045,224801,1
2046,224801,1
2047,224800,1
2048,224799,1
2049,224799,1
2050,224799,1
2051,224799,1
2052,224799,0
2053,224799,1
2054,224798,0
2055,224800,1
2056,224804,0
2057,224807,1
2058,225073,0
2059,224807,0
2060,224807,0
2061,225073,1
2062,225105,0
2063,225113,1
2064,225113,1
2065,225113,0
2066,225122,0
2067,225122,1
2068,225122,1
2069,225122,1
2070,225122,1
2071,224807,1
2072,225122,1
2073,225130,0
2074,225130,1
2075,225145,1
2076,225150,0
2077,225150,1
2078,225124,0
2079,225130,0
2080,225065,1
2081,225062,0
2082,225422,0
2083,225425,0
2084,225425,1
2085,225454,0
2086,225494,1
2087,225492,1
2088,225492,0
2089,225492,1
2090,225498,0
2091,225500,0
2092,225496,0
2093,225496,0
2094,225496,1
2095,225501,0
2096,226817,1
2097,226817,1
2098,226821,0
2099,226821,1
2100,226821,1
2101,226821,0
2102,226821,0
2103,226821,1
2104,226821,1
2105,226821,1
2106,226821,1
2107,226823,1
2108,226823,1
2109,226823,0
2110,226823,1
2111,226829,0
2112,226829,0
2113,226828,1
2114,226805,1
2115,226807,0
2116,226807,1
2117,226801,1
2118,226801,0
2119,226801,1
2120,226801,0
2121,226795,1
2122,226795,1
2123,226795,1
2124,226795,0
2125,226798,1
2126,226806,0
2127,226805,0
2128,226805,0
2129,226805,1
2130,226795,0
2131,226795,1
2132,226805,1
2133,226805,0
2134,226805,1
2135,226805,1
2136,226848,0
2137,226848,0
2138,226848,1
2139,226848,0
2140,227976,1
2141,227975,1
2142,227975,1
2143,227975,0
2144,227968,1
2145,225422,0
2146,227969,1
2147,227969,0
2148,227854,1
2149,227971,0
2150,227899,0
2151,227899,0
2152,227858,1
2153,227858,1
2154,227899,1
2155,227916,1
2156,227916,1
2157,227855,1
2158,227916,1
2159,227802,1
2160,227803,1
2161,227803,1
2162,227821,1
2163,227823,0
2164,227823,1
2165,227823,1
2166,227827,1
2167,227830,1
2168,227830,1
2169,227830,1
2170,227830,0
2171,227829,1
2172,227836,0
2173,227836,1
2174,227854,1
2175,227854,0
2176,227854,0
2177,227854,0
2178,227859,1
2179,227859,0
2180,227859,1
2181,227859,0
2182,227858,0
2183,227829,1
2184,227829,1
2185,227859,1
2186,227859,0
2187,227858,1
2188,227858,1
2189,227886,0
2190,227900,1
2191,227900,0
2192,227858,1
2193,227900,1
2194,227900,1
2195,227900,0
2196,227900,1
2197,227900,1
2198,227900,0
2199,227900,1
2200,227900,1
2201,227900,0
2202,227996,0
2203,227996,1
2204,227996,0
2205,227996,0
2206,228005,0
2207,226829,0
2208,228005,0
2209,228005,0
2210,228005,1
2211,228005,1
2212,228005,1
2213,228005,0
2214,228005,1
2215,228005,1
2216,228005,1
2217,156871,0
2218,156871,1
2219,156871,1
2220,156871,1
2221,156895,1
2222,156901,1
2223,156924,1
2224,156965,0
2225,156968,1
2226,228005,1
2227,156969,1
2228,156969,1
2229,156969,0
2230,156969,1
2231,156969,0
2232,156972,0
2233,156972,0
2234,156972,1
2235,156972,1
2236,156972,1
2237,156972,1
2238,156972,1
2239,156972,0
2240,156972,0
2241,156972,0
2242,156972,0
2243,156989,0
2244,157017,0
2245,157017,0
2246,157017,1
2247,157017,1
2248,157017,0
2249,157017,1
2250,157017,0
2251,157017,1
2252,157017,1
2253,157017,1
2254,157018,1
2255,157019,1
2256,157019,1
2257,157019,0
2258,157019,1
2259,157125,1
2260,157125,1
2261,157125,1
2262,157130,1
2263,157130,1
2264,157151,0
2265,157151,1
2266,157149,1
2267,157149,0
2268,157149,0
2269,157158,0
2270,157158,0
2271,157158,1
2272,157161,0
2273,157243,0
2274,157246,1
2275,157261,0
2276,157261,1
2277,157261,0
2278,157261,0
2279,157277,1
2280,157280,0
2281,157283,1
2282,157296,1
2283,157296,1
2284,157299,0
2285,157323,0
2286,157323,1
2287,157323,1
2288,157323,1
2289,157334,1
2290,157334,0
2291,157334,1
2292,157334,0
2293,157334,1
2294,157334,1
2295,157334,1
2296,157327,1
2297,157327,1
2298,157323,0
2299,157323,1
2300,157323,1
2301,157342,0
2302,157342,1
2303,157342,1
2304,157344,1
2305,157344,0
2306,157361,0
2307,157365,0
2308,157365,1
2309,157366,1
2310,157366,0
2311,157366,0
2312,157366,1
2313,157366,0
2314,157366,1
2315,157366,0
2316,157366,1
2317,157366,1
2318,157366,1
2319,157366,1
2320,157366,0
2321,157372,0
2322,157368,0
2323,157368,1
2324,157368,1
2325,157368,1
2326,157368,1
2327,157368,1
2328,157387,1
2329,157387,1
2330,157388,1
2331,157388,1
2332,157388,1
2333,157405,0
2334,157405,1
2335,157405,0
2336,157405,1
2337,157405,1
2338,157405,1
2339,157405,0
2340,157405,0
2341,157405,1
2342,157405,0
2343,157405,0
2344,157405,0
2345,157405,1
2346,157434,0
2347,157433,0
2348,157442,1
2349,157442,1
2350,157442,1
2351,157453,1
2352,157453,1
2353,157453,0
2354,157450,0
2355,157450,1
2356,157465,0
2357,157458,1
2358,157458,1
2359,157509,1
2360,157509,1
2361,157509,0
2362,157509,1
2363,157509,1
2364,157509,1
2365,157509,0
2366,157508,1
2367,157506,1
2368,157506,0
2369,157506,0
2370,157506,1
2371,157506,0
2372,157506,1
2373,157506,1
2374,157506,1
2375,157507,0
2376,157567,1
2377,157567,1
2378,157567,1
2379,157567,0
2380,157567,0
2381,157567,0
2382,157567,1
2383,157570,1
2384,157570,1
2385,157570,0
2386,157579,1
2387,157579,1
2388,157579,1
2389,157579,0
2390,157583,1
2391,157586,1
2392,157586,0
2393,157586,1
2394,157586,0
2395,157586,1
2396,157588,1
2397,157588,0
2398,157588,0
2399,157588,1
2400,157588,0
2401,157588,1
2402,157595,1
2403,157595,1
2404,157595,0
2405,157595,1
2406,157595,1
2407,157595,1
2408,157600,1
2409,157599,1
2410,157599,1
2411,157599,0
2412,157599,1
2413,157600,0
2414,157599,1
2415,157612,1
2416,157612,0
2417,157612,0
2418,157612,0
2419,159539,0
2420,159541,0
2421,159541,0
2422,159541,0
2423,159541,0
2424,159540,1
2425,159540,0
2426,159540,1
2427,159545,1
2428,159548,0
2429,159548,1
2430,159548,0
2431,159548,1
2432,159548,1
2433,159548,0
2434,159548,0
2435,159548,0
2436,159548,0
2437,159548,1
2438,159548,1
2439,159555,0
2440,159555,0
2441,159586,0
2442,159586,1
2443,159586,0
2444,159586,0
2445,159586,1
2446,159586,0
2447,159615,0
2448,159615,1
2449,159615,1
2450,159615,0
2451,159615,1
2452,159615,0
2453,159615,0
2454,159615,0
2455,159614,0
2456,159614,0
2457,159621,1
2458,159621,1
2459,159621,1
2460,159621,0
2461,159621,1
2462,159621,0
2463,159621,0
2464,159621,0
2465,159621,1
2466,159621,0
2467,159621,1
2468,159635,0
2469,159635,0
2470,159635,0
2471,159635,1
2472,159635,1
2473,159635,1
2474,159635,0
2475,159635,1
2476,159635,1
2477,159635,1
2478,159635,0
2479,159635,0
2480,159635,0
2481,159583,0
2482,159583,0
2483,159583,1
