Index,Duration,Build_Result
142,51576,1
143,51576,0
144,51576,0
145,51576,1
146,51576,1
147,51576,0
148,51576,0
149,51576,1
150,51576,0
151,51576,1
152,51576,0
153,51576,1
154,51576,0
155,51576,0
156,51576,1
157,51576,0
158,51576,0
159,51576,0
160,51576,0
161,51576,1
162,51576,0
163,51576,1
164,51576,1
165,51576,1
166,51576,1
167,51576,1
168,51576,1
169,51576,0
170,51576,0
171,51576,0
172,51576,0
173,51576,1
174,51576,0
175,51576,1
176,51576,0
177,51576,0
178,51576,1
179,51576,1
180,51576,0
181,51570,0
182,51570,0
183,51570,0
184,51570,0
185,51570,0
186,51570,0
187,51570,0
188,51570,1
189,51570,0
190,51566,0
191,51566,0
192,51566,0
193,51560,0
194,51560,0
195,51560,0
196,51560,0
197,51560,0
198,51565,0
199,51565,1
200,51565,1
201,51565,0
202,51565,0
203,51565,0
204,51565,0
205,51565,0
206,51631,0
207,51631,0
208,51483,0
209,51483,1
210,51475,0
211,51475,1
212,51490,0
213,51490,0
214,51490,1
215,51490,0
216,51490,1
217,51490,0
218,51490,0
219,51490,1
220,51494,0
221,51494,1
222,51494,1
223,51494,0
224,51494,0
225,51495,0
226,51495,0
227,51495,0
228,51495,0
229,51495,0
230,51495,0
231,51495,0
232,51495,0
233,51495,0
234,51494,0
235,51251,0
236,51251,1
237,51251,1
238,51251,0
239,51251,0
240,51251,0
241,51251,0
242,51251,0
243,51251,0
244,51251,0
245,51251,0
246,51251,0
247,51251,0
248,51251,0
249,51251,0
250,51251,0
251,51251,0
252,51251,0
253,51251,0
254,51258,0
255,51258,1
256,51258,0
257,51258,1
258,51258,1
259,51258,0
260,51258,1
261,51258,1
262,51258,1
263,51258,0
264,51258,1
265,51258,1
266,51258,1
267,51258,1
268,51258,1
269,51258,1
270,51258,1
271,51258,1
272,51258,1
273,51258,1
274,51258,0
275,51258,1
276,51258,1
277,51138,0
278,51138,1
279,51138,1
280,51138,1
281,51138,1
282,51138,0
283,51138,1
284,51138,0
285,51138,1
286,51138,1
287,51138,1
288,51138,1
289,51138,1
290,51138,0
291,51096,0
292,51096,1
293,51096,1
294,51096,0
295,51096,1
296,51096,1
297,51096,1
298,51096,1
299,51095,1
300,51095,1
301,51081,1
302,51122,1
303,51132,1
304,51134,0
305,51134,1
306,51134,1
307,51134,1
308,51134,1
309,51134,0
310,51134,1
311,51135,1
312,51135,1
313,51135,1
314,51135,1
315,51135,1
316,51135,1
317,51135,1
318,51135,1
319,51183,0
320,51183,0
321,51183,0
322,51183,1
323,51183,1
324,51183,1
325,51183,0
326,51183,1
327,50974,1
328,50974,1
329,50974,1
330,50974,1
331,50974,1
332,50974,1
333,50974,1
334,50974,1
335,50974,1
336,50974,1
337,50979,1
338,50979,1
339,50974,0
340,50974,1
341,50974,0
342,50974,1
343,50974,1
344,50974,1
345,50974,1
346,50974,1
347,50974,1
348,50654,1
349,50656,0
350,50656,1
351,50656,1
352,50656,1
353,50655,1
354,50655,1
355,50655,0
356,50655,1
357,50629,1
358,50629,1
359,50629,0
360,50629,0
361,50548,1
362,50548,1
363,50548,1
364,50548,1
365,50548,1
366,50311,1
367,50314,1
368,50301,1
369,50301,1
370,50301,1
371,50301,1
372,50301,1
373,50301,1
374,50301,1
375,50301,1
376,50301,1
377,50300,0
378,50300,1
379,50300,1
380,50300,1
381,50300,1
382,50300,1
383,50300,1
384,50300,1
385,50300,1
386,50300,1
387,50300,1
388,50300,1
389,50300,1
390,50300,0
391,50300,1
392,50300,1
393,50300,1
394,50300,1
395,50053,0
396,50053,1
397,50053,1
398,50053,1
399,50053,1
400,50050,1
401,50050,1
402,50050,1
403,50050,1
404,50062,1
405,50062,1
406,50025,0
407,50009,1
408,50009,1
409,49865,1
410,49858,1
411,49858,1
412,49858,1
413,49858,1
414,49858,1
415,49858,1
416,49858,1
417,49858,1
418,49858,1
419,49858,1
420,49858,0
421,49858,1
422,49858,1
423,49858,1
424,49858,1
425,49858,1
426,49859,1
427,49859,1
428,49859,1
429,49859,1
430,49859,1
431,49861,0
432,49861,1
433,49861,1
434,49861,1
435,49861,1
436,49861,1
437,49861,1
438,49861,1
439,49861,1
440,49861,1
441,49861,1
442,49861,1
443,49861,0
444,49861,0
445,49861,1
446,49861,1
447,49861,1
448,49861,1
449,49861,1
450,49861,1
451,49861,1
452,49863,1
453,49863,1
454,49863,1
455,49863,1
456,49867,1
457,49867,1
458,49867,0
459,49867,1
460,49867,0
461,49867,1
462,49867,1
463,49867,0
464,49867,1
465,49867,1
466,49632,1
467,49632,0
468,49632,1
469,49632,1
470,49632,1
471,49632,1
472,49632,1
473,49632,1
474,49641,0
475,49641,1
476,49641,1
477,49641,1
478,49641,0
479,49641,1
480,49641,1
481,49632,1
482,49632,1
483,49632,1
484,49632,1
485,49632,1
486,49632,1
487,49632,1
488,49632,1
489,49632,1
490,49632,1
491,49632,1
492,49632,0
493,49632,1
494,49632,1
495,49632,1
496,49632,1
497,49632,1
498,49632,1
499,49632,1
500,49632,1
501,49632,1
502,49632,1
503,49632,1
504,49632,0
505,49632,1
506,49632,1
507,49632,1
508,49632,1
509,49632,1
510,49662,1
511,49662,1
512,49662,1
513,49662,1
514,49662,1
515,49662,1
516,49662,1
517,49662,1
518,49662,1
519,49662,0
520,49662,0
521,49662,0
522,49662,0
523,49662,0
524,49662,1
525,49662,0
526,49662,1
527,49662,0
528,49662,1
529,49660,0
530,49652,1
531,49652,0
532,49652,0
533,49652,1
534,49652,1
535,49652,0
536,77167,1
537,77083,1
538,77973,0
539,77973,0
540,77455,0
541,77455,0
542,77455,1
543,77460,0
544,77460,1
545,77460,1
546,77460,0
547,77072,0
548,77072,0
549,77072,1
550,76704,1
551,76704,0
552,71108,0
553,71108,1
554,71102,1
555,71091,0
556,71089,0
557,70954,1
558,70954,1
559,70956,0
560,70936,0
561,70936,1
562,70650,1
563,70644,0
564,70643,0
565,70644,0
566,70640,0
567,70649,0
568,70581,0
569,70586,0
570,70586,1
571,70586,1
572,70586,0
573,70586,0
574,70586,1
575,70586,1
576,70586,1
577,70586,0
578,70310,0
579,70310,1
580,70310,0
581,70310,0
582,70257,0
583,70257,1
584,70257,0
585,70257,1
586,70257,1
587,70257,0
588,70257,0
589,70257,1
590,70257,0
591,70265,0
592,70265,0
593,70265,0
594,70265,0
595,70265,1
596,70265,0
597,70265,0
598,70265,0
599,70265,0
600,70265,1
601,70265,0
602,70266,0
603,70266,1
604,70266,0
605,70266,0
606,70266,0
607,70268,1
608,70268,1
609,70268,1
610,70268,0
611,70268,0
612,70268,1
613,70268,0
614,70268,1
615,70268,1
616,70268,0
617,70268,0
618,70268,0
619,70268,0
620,70268,1
621,70268,0
622,70268,0
623,70268,1
624,70268,1
625,70268,1
626,70268,1
627,70268,1
628,70268,1
629,70268,0
630,70268,0
631,70268,1
632,70268,1
633,70268,1
634,70268,1
635,70268,1
636,70268,1
637,70268,1
638,70268,0
639,70268,1
640,70268,1
641,70268,0
642,70265,0
643,70265,1
644,70246,1
645,70246,1
646,70246,1
647,70249,0
648,70249,1
649,70249,1
650,70249,1
