,tr_build_id,tr_duration,Build_Result,Actual_Result,Index
116,3381383,445,1,1,117
117,3385242,455,1,1,118
118,3385396,458,1,1,119
119,3386267,101,1,0,120
120,3386544,515,1,1,121
121,3387665,496,1,1,122
122,3390193,480,1,1,123
123,3396165,481,1,1,124
124,3398026,488,1,1,125
125,3398415,438,1,1,126
126,3399306,471,1,1,127
127,3400345,441,1,1,128
128,3401144,179,1,0,129
129,3402241,491,1,1,130
130,3402824,569,1,1,131
131,3403034,637,1,1,132
132,3404386,636,1,1,133
133,3404698,1608,1,1,134
134,3405097,445,1,1,135
135,3405330,586,1,1,136
136,3405566,522,1,1,137
137,3407821,496,1,1,138
138,3413215,432,1,1,139
139,3413949,469,1,1,140
140,3414406,458,1,1,141
141,3414543,465,1,1,142
142,3415026,485,1,1,143
143,3415037,490,1,1,144
144,3415704,493,1,1,145
145,3416246,470,1,1,146
146,3416339,488,1,1,147
147,3416615,478,1,1,148
148,3417101,449,1,1,149
149,3421156,492,1,1,150
150,3422028,467,1,1,151
151,3426672,493,1,1,152
152,3430192,469,1,1,153
153,3430558,447,1,1,154
154,3430964,446,1,1,155
155,3438807,588,1,1,156
156,3439537,494,1,1,157
157,3440209,561,1,1,158
158,3444468,478,1,1,159
159,3455406,463,1,1,160
160,3459127,439,1,1,161
161,3459204,463,1,1,162
162,3459428,440,1,1,163
163,3459720,455,1,1,164
164,3460311,454,1,1,165
165,3460379,475,1,1,166
166,3460590,472,1,1,167
167,3460619,456,1,1,168
168,3461378,443,1,1,169
169,3462813,456,1,1,170
170,3463072,460,1,1,171
171,3464271,472,1,1,172
172,3464943,467,1,1,173
173,3465974,445,1,1,174
174,3467141,465,1,1,175
175,3471958,451,1,1,176
176,3472130,453,1,1,177
177,3472389,448,1,1,178
178,3472497,472,1,1,179
179,3473439,463,1,1,180
180,3473446,436,1,1,181
181,3476418,473,1,1,182
182,3477032,479,1,1,183
183,3477250,488,1,1,184
184,3478368,463,1,1,185
185,3478548,510,1,1,186
186,3480026,484,1,1,187
187,3485392,524,1,1,188
188,3486170,484,1,1,189
189,3487044,485,1,1,190
190,3490701,459,1,1,191
191,3491704,450,1,1,192
192,3492551,492,1,1,193
193,3492698,449,1,1,194
194,3493663,466,1,1,195
195,3493735,506,1,1,196
196,3493804,461,1,1,197
197,3493817,498,1,1,198
198,3493862,459,1,1,199
199,3493986,460,1,1,200
200,3494172,462,1,1,201
201,3494485,470,1,1,202
202,3494601,463,1,1,203
203,3494915,452,1,1,204
204,3495630,477,1,1,205
205,3495819,496,1,1,206
206,3495946,442,1,1,207
207,3496125,478,1,1,208
208,3496704,495,1,1,209
209,3497023,472,1,1,210
210,3497619,512,1,1,211
211,3498490,764,1,1,212
212,3499080,516,1,1,213
213,3502053,457,1,1,214
214,3502689,468,1,1,215
215,3508825,456,1,1,216
216,3509333,467,1,1,217
217,3509810,464,1,1,218
218,3509912,473,1,1,219
219,3510646,459,1,1,220
220,3510951,443,1,1,221
221,3511025,438,1,1,222
222,3511204,417,1,1,223
223,3511437,432,1,1,224
224,3512242,438,1,1,225
225,3512482,466,1,1,226
226,3513109,463,1,1,227
227,3513587,477,1,1,228
228,3513623,376,1,1,229
229,3513868,468,1,1,230
230,3515915,488,1,1,231
231,3526576,423,1,1,232
232,3531093,432,1,1,233
233,3531647,444,1,1,234
234,3535108,439,1,1,235
235,3535126,370,1,1,236
236,3536075,502,1,1,237
237,3536737,462,1,1,238
238,3541379,455,1,1,239
239,3554988,466,1,1,240
240,3556789,450,1,1,241
241,3559727,462,1,1,242
242,3564725,423,1,1,243
243,3571985,447,1,1,244
244,3574708,446,1,1,245
245,3574864,448,1,1,246
246,3575042,434,1,1,247
247,3575422,417,1,1,248
248,3575521,421,1,1,249
249,3576031,422,1,1,250
250,3576991,454,1,1,251
251,3577244,426,1,1,252
252,3577573,457,1,1,253
253,3577688,430,1,1,254
254,3577919,456,1,1,255
255,3580550,459,1,1,256
256,3581414,476,1,1,257
257,3581642,450,1,1,258
258,3584064,480,1,1,259
259,3591221,458,1,1,260
260,3593258,480,1,1,261
261,3595877,494,1,1,262
262,3596478,524,1,1,263
263,3602800,450,1,1,264
264,3608150,470,1,1,265
265,3609553,479,1,1,266
266,3611591,507,1,1,267
267,3611934,510,1,1,268
268,3612292,457,1,1,269
269,3612632,629,1,1,270
270,3614301,532,1,1,271
271,3616170,579,1,1,272
272,3616805,443,1,1,273
273,3620303,492,1,1,274
274,3626903,460,1,1,275
275,3627202,438,1,1,276
276,3627482,432,1,1,277
277,3631593,698,1,1,278
278,3631709,361,1,1,279
279,3632229,461,1,1,280
280,3644330,423,1,1,281
281,3644690,447,1,1,282
282,3645401,458,1,1,283
283,3645679,496,1,1,284
284,3645714,372,1,1,285
285,3647122,457,1,1,286
286,3650327,521,1,1,287
287,3650340,489,1,1,288
288,3668416,464,1,1,289
289,3668986,433,1,1,290
290,3672533,455,1,1,291
291,3684055,433,1,1,292
292,3687376,427,1,1,293
293,3688592,729,1,0,294
294,3700564,741,1,1,295
295,3700833,769,1,1,296
296,3701102,733,1,1,297
297,3701587,783,1,1,298
298,3701902,1038,1,1,299
299,3702803,744,1,1,300
300,3704537,761,1,1,301
301,3705273,833,1,1,302
302,3705746,810,1,1,303
303,3705939,818,1,1,304
304,3706433,771,1,1,305
305,3706844,984,1,1,306
306,3718523,754,1,1,307
307,3722156,815,1,1,308
308,3722172,750,1,1,309
309,3722182,721,1,1,310
310,3722692,1052,1,1,311
311,3722834,946,1,1,312
312,3735897,652,1,1,313
313,3737282,805,1,1,314
314,3739827,691,1,1,315
315,3742708,687,1,1,316
316,3743172,680,1,1,317
317,3743565,706,1,1,318
318,3744022,709,1,1,319
319,3745373,859,1,1,320
320,3746020,800,1,1,321
321,3747703,811,1,1,322
322,3748256,771,1,1,323
323,3753947,885,1,1,324
324,3758711,859,1,1,325
325,3759317,1154,1,1,326
326,3759971,873,1,1,327
327,3762553,781,1,1,328
328,3763332,827,1,1,329
329,3773580,777,1,1,330
330,3774091,1084,1,1,331
331,3780597,754,1,1,332
332,3783922,936,1,1,333
333,3787262,777,1,1,334
334,3788123,775,1,1,335
335,3793136,780,1,1,336
336,3793574,767,1,1,337
337,3796354,775,1,1,338
338,3796922,742,1,1,339
339,3804218,955,1,1,340
340,3804451,865,1,1,341
341,3808864,782,1,1,342
342,3811043,798,1,1,343
343,3812367,774,1,1,344
344,3817473,623,1,1,345
345,3818298,892,1,1,346
346,3821908,945,1,1,347
347,3825201,806,1,1,348
348,3825222,664,1,1,349
349,3825595,883,1,1,350
350,3828879,823,1,1,351
351,3833878,436,1,1,352
352,3836594,420,1,1,353
353,3836796,122,1,0,354
354,3840531,812,1,1,355
355,3880096,398,1,0,356
356,3891350,777,1,1,357
357,3891637,656,1,1,358
358,3894679,856,1,1,359
359,3896322,790,1,1,360
360,3897340,775,1,1,361
361,3901184,770,1,1,362
362,3901330,708,1,1,363
363,3902103,781,1,1,364
364,3904014,796,1,1,365
365,3904467,793,1,1,366
366,3905947,769,1,1,367
367,3912570,790,1,1,368
368,3913096,821,1,1,369
369,3914367,892,1,1,370
370,3924144,855,1,1,371
371,3926056,808,1,1,372
372,3931500,799,1,1,373
373,3932798,828,1,1,374
374,3932969,805,1,1,375
375,3934972,909,1,1,376
376,3938511,901,1,1,377
377,3943964,919,1,1,378
378,3956545,802,1,1,379
379,3963449,806,1,1,380
380,3966109,900,1,1,381
381,3968866,798,1,1,382
382,3974529,774,1,1,383
383,3982378,747,1,1,384
384,3983767,755,1,1,385
385,3983775,714,1,1,386
386,3985216,780,1,1,387
387,3985245,574,1,1,388
388,3987133,634,1,0,389
389,3991824,820,1,1,390
390,3993182,915,1,1,391
391,3993851,837,1,1,392
392,3997288,668,1,1,393
393,3998681,700,1,1,394
394,4001650,677,1,1,395
395,4004814,817,1,1,396
396,4004887,538,1,1,397
397,4006449,834,1,1,398
398,4006982,769,1,0,399
399,4018961,807,1,1,400
400,4020258,770,1,1,401
401,4020876,1002,1,1,402
402,4021317,1052,1,1,403
403,4028767,820,1,1,404
404,4033365,790,1,1,405
405,4036996,1144,1,1,406
406,4038822,1104,1,1,407
407,4039170,1160,1,1,408
408,4040363,1091,1,1,409
409,4044139,1104,1,1,410
410,4054408,1122,1,1,411
411,4062608,1164,1,1,412
412,4063493,1103,1,1,413
413,4066120,1113,1,1,414
414,4066163,1136,1,1,415
415,4066198,1014,1,1,416
416,4070063,1153,1,1,417
417,4072879,1284,1,1,418
418,4076578,1170,1,1,419
419,4079016,1160,1,1,420
420,4093596,1364,1,1,421
421,4093733,1299,1,1,422
422,4099995,1238,1,1,423
423,4100829,1259,1,1,424
424,4104458,1446,1,1,425
425,4107656,1346,1,1,426
426,4111085,1470,1,1,427
427,4114115,1364,1,1,428
428,4114693,1327,1,1,429
429,4118792,1304,1,1,430
430,4121668,1400,1,1,431
431,4123338,1282,1,1,432
432,4123610,1373,1,1,433
433,4123675,535,0,0,434
434,4124277,1285,1,1,435
435,4124610,1512,1,1,436
436,4126032,21,1,0,437
437,4134856,1504,1,1,438
438,4141447,1336,1,1,439
439,4144125,1639,1,1,440
440,4144397,1503,1,1,441
441,4145542,1490,1,1,442
442,4146749,1377,1,1,443
443,4148896,1330,1,1,444
444,4159925,1386,1,1,445
445,4160518,65,1,0,446
446,4163906,1321,1,1,447
447,4165458,1420,1,1,448
448,4167966,1544,1,1,449
449,4168590,1486,1,1,450
450,4170522,22,1,0,451
451,4174867,1359,1,1,452
452,4182464,343,1,0,453
453,4328048,1213,1,1,454
454,4346071,1217,1,1,455
455,4346958,1229,1,1,456
456,4351571,1209,1,1,457
457,4352225,1273,1,1,458
458,4352786,1251,1,1,459
459,4358686,1241,1,1,460
460,4358709,1144,1,1,461
461,4368122,1318,1,1,462
462,4388947,1245,1,1,463
463,4392969,1216,1,1,464
464,4394189,1156,1,1,465
465,4399319,1171,1,1,466
466,4408386,1144,1,1,467
467,4412650,1012,1,1,468
468,4412819,1010,1,1,469
469,4412926,978,1,1,470
470,4413059,807,1,1,471
471,4413143,1097,1,1,472
472,4421850,1152,1,1,473
473,4425271,1211,1,1,474
474,4427761,1199,1,1,475
475,4428315,1210,1,0,476
476,4449800,1283,1,1,477
477,4450061,1216,1,1,478
478,4450575,1273,1,1,479
479,4450721,1251,1,1,480
480,4451094,1256,1,1,481
481,4451999,1230,1,1,482
482,4452388,1258,1,1,483
483,4454201,1281,1,1,484
484,4466949,1243,1,1,485
485,4477040,1317,1,1,486
486,4478343,1300,1,1,487
487,4478942,1273,1,1,488
