project,algorithm,batch_size,confidence,project_reqd_builds,project_missed_builds,project_build_duration,project_saved_builds,project_delays,testall_size,batch_delays
cloudify,BATCHBISECT,8,20,9.01639344262295,2.6639344262295084,36200,70.49180327868852,"[2, 7, 12, 6, 10, 10, 10, 20, 2, 10, 12, 17]",488,504.0
cloudify,BATCHBISECT,16,10,21.10655737704918,1.2295081967213115,81472,35.65573770491803,"[8, 6, 2, 4, 9]",488,2280.0
cloudify,BATCHBISECT,16,20,15.98360655737705,1.639344262295082,61926,54.09836065573771,"[10, 15, 7, 8, 7, 9, 14]",488,1680.0
cloudify,BATCHSTOP4,4,10,11.885245901639344,2.459016393442623,43224,68.85245901639344,"[4, 9, 6, 10, 9, 4, 5, 8, 9, 6, 8, 9]",488,228.0
cloudify,BATCHSTOP4,4,20,7.581967213114754,2.6639344262295084,26645,82.78688524590164,"[3, 4, 17, 8, 17, 4, 2, 12, 10, 13, 17, 19]",488,126.0
cloudify,BATCHSTOP4,8,10,17.62295081967213,1.639344262295082,66653,53.68852459016394,"[4, 4, 2, 7, 4, 3, 3, 8]",488,784.0
cloudify,BATCHSTOP4,8,20,8.60655737704918,2.6639344262295084,34174,70.49180327868852,"[2, 7, 12, 6, 10, 10, 10, 20, 2, 10, 12, 17]",488,504.0
cloudify,BATCHSTOP4,16,10,20.69672131147541,1.2295081967213115,77899,35.65573770491803,"[8, 6, 2, 4, 9]",488,2280.0
cloudify,BATCHSTOP4,16,20,15.573770491803279,1.639344262295082,59436,54.09836065573771,"[10, 15, 7, 8, 7, 9, 14]",488,1680.0
open-build-service,BATCH4,4,10,18.454935622317596,7.939914163090129,207543,63.94849785407725,"[8, 2, 3, 6, 6, 8, 8, 2, 7, 8, 5, 5, 9, 3, 10, 5, 2, 7, 10, 2, 8, 10, 2, 5, 9, 3, 5, 7, 8, 10, 2, 4, 6, 5, 7]",466,252.0
open-build-service,BATCH4,4,20,13.090128755364807,8.369098712446352,147873,75.10729613733906,"[5, 8, 2, 3, 5, 16, 18, 4, 9, 4, 20, 7, 7, 6, 4, 3, 9, 20, 4, 9, 14, 6, 12, 11, 3, 5, 13, 16, 20, 16, 19, 10, 2, 4, 16, 5, 7]",466,174.0
open-build-service,BATCHBISECT,2,10,15.665236051502147,7.725321888412017,171854,78.96995708154506,"[6, 9, 2, 7, 3, 6, 8, 4, 6, 10, 4, 4, 8, 3, 7, 5, 2, 6, 6, 5, 6, 2, 7, 4, 8, 2, 4, 3, 6, 2, 4, 4, 2, 4]",466,49.0
open-build-service,BATCHBISECT,2,20,9.656652360515022,9.012875536480687,105827,85.83690987124463,"[5, 8, 2, 7, 3, 6, 3, 14, 16, 20, 4, 9, 2, 18, 7, 7, 4, 3, 14, 6, 5, 10, 15, 5, 11, 8, 8, 11, 15, 19, 9, 12, 17, 19, 6, 2, 4, 14, 5, 7]",466,33.0
open-build-service,BATCHBISECT,4,10,18.454935622317596,7.939914163090129,209288,63.94849785407725,"[8, 2, 3, 6, 6, 8, 8, 2, 7, 8, 5, 5, 9, 3, 10, 5, 2, 7, 10, 2, 8, 10, 2, 5, 9, 3, 5, 7, 8, 10, 2, 4, 6, 5, 7]",466,252.0
open-build-service,BATCHBISECT,4,20,13.51931330472103,8.369098712446352,154428,75.10729613733906,"[5, 8, 2, 3, 5, 16, 18, 4, 9, 4, 20, 7, 7, 6, 4, 3, 9, 20, 4, 9, 14, 6, 12, 11, 3, 5, 13, 16, 20, 16, 19, 10, 2, 4, 16, 5, 7]",466,174.0
open-build-service,BATCHBISECT,8,10,34.33476394849785,5.150214592274678,413072,48.497854077253216,"[5, 3, 10, 2, 7, 8, 2, 9, 2, 8, 2, 7, 10, 9, 5, 8, 2, 5, 10, 2, 3, 10]",466,840.0
open-build-service,BATCHBISECT,8,20,26.394849785407725,6.223175965665236,314923,60.51502145922747,"[5, 8, 2, 9, 20, 4, 8, 10, 5, 12, 6, 11, 16, 17, 5, 8, 12, 16, 12, 15, 20, 10, 2, 13, 20, 5, 7]",466,644.0
open-build-service,BATCHBISECT,16,10,49.35622317596567,2.7896995708154506,579595,29.184549356223176,"[2, 10, 4, 9, 6, 7, 4, 9, 8, 5, 2, 7, 9]",466,2400.0
open-build-service,BATCHBISECT,16,20,37.55364806866953,4.721030042918455,449532,48.497854077253216,"[5, 8, 9, 20, 2, 18, 8, 11, 18, 7, 12, 17, 3, 5, 7, 9, 17, 20, 8, 2]",466,1800.0
open-build-service,BATCHSTOP4,4,10,18.454935622317596,7.939914163090129,207543,63.94849785407725,"[8, 2, 3, 6, 6, 8, 8, 2, 7, 8, 5, 5, 9, 3, 10, 5, 2, 7, 10, 2, 8, 10, 2, 5, 9, 3, 5, 7, 8, 10, 2, 4, 6, 5, 7]",466,252.0
open-build-service,BATCHSTOP4,4,20,13.090128755364807,8.369098712446352,147873,75.10729613733906,"[5, 8, 2, 3, 5, 16, 18, 4, 9, 4, 20, 7, 7, 6, 4, 3, 9, 20, 4, 9, 14, 6, 12, 11, 3, 5, 13, 16, 20, 16, 19, 10, 2, 4, 16, 5, 7]",466,174.0
open-build-service,BATCHSTOP4,8,10,33.90557939914163,5.150214592274678,402225,48.497854077253216,"[5, 3, 10, 2, 7, 8, 2, 9, 2, 8, 2, 7, 10, 9, 5, 8, 2, 5, 10, 2, 3, 10]",466,840.0
open-build-service,BATCHSTOP4,8,20,25.536480686695278,6.223175965665236,301081,60.51502145922747,"[5, 8, 2, 9, 20, 4, 8, 10, 5, 12, 6, 11, 16, 17, 5, 8, 12, 16, 12, 15, 20, 10, 2, 13, 20, 5, 7]",466,644.0
open-build-service,BATCHSTOP4,16,10,48.06866952789699,2.7896995708154506,558129,29.184549356223176,"[2, 10, 4, 9, 6, 7, 4, 9, 8, 5, 2, 7, 9]",466,2400.0
open-build-service,BATCHSTOP4,16,20,37.1244635193133,4.721030042918455,439961,48.497854077253216,"[5, 8, 9, 20, 2, 18, 8, 11, 18, 7, 12, 17, 3, 5, 7, 9, 17, 20, 8, 2]",466,1800.0
