,project,method,algorithm,batch_size,confidence,builds_reqd,median_delays,total_delays
908,loomio.csv,ssr,BATCHSTOP4,16,17,59.51219512195122,5.0,1232
909,loomio.csv,ssr,BATCHSTOP4,16,18,66.34146341463415,5.0,1235
910,loomio.csv,ssr,BATCHSTOP4,16,19,64.8780487804878,5.0,1238
911,loomio.csv,ssr,BATCHSTOP4,16,20,58.53658536585366,5.0,1240
912,loomio.csv,ssr,BATCH4,4,2,57.5609756097561,1.0,271
913,loomio.csv,ssr,BATCH4,4,3,59.02439024390244,1.0,249
914,loomio.csv,ssr,BATCH4,4,4,46.829268292682926,1.0,223
915,loomio.csv,ssr,BATCH4,4,5,41.46341463414634,0.0,218
916,loomio.csv,ssr,BATCH4,4,6,44.39024390243903,0.0,212
917,loomio.csv,ssr,BATCH4,4,7,37.073170731707314,0.0,197
918,loomio.csv,ssr,BATCH4,4,8,36.58536585365854,0.0,205
919,loomio.csv,ssr,BATCH4,4,9,24.390243902439025,0.0,194
920,loomio.csv,ssr,BATCH4,4,10,37.5609756097561,0.0,196
921,loomio.csv,ssr,BATCH4,4,11,30.73170731707317,0.0,206
922,loomio.csv,ssr,BATCH4,4,12,35.1219512195122,0.0,211
923,loomio.csv,ssr,BATCH4,4,13,32.19512195121951,0.0,202
924,loomio.csv,ssr,BATCH4,4,14,30.73170731707317,0.0,215
925,loomio.csv,ssr,BATCH4,4,15,37.073170731707314,0.0,219
926,loomio.csv,ssr,BATCH4,4,16,34.14634146341464,0.0,208
927,loomio.csv,ssr,BATCH4,4,17,23.902439024390244,0.0,236
928,loomio.csv,ssr,BATCH4,4,18,19.02439024390244,0.0,229
929,loomio.csv,ssr,BATCH4,4,19,26.341463414634145,0.0,225
930,loomio.csv,ssr,BATCH4,4,20,27.804878048780488,0.0,229
931,loomio.csv,ssr,BATCHBISECT,1,2,53.65853658536585,0.0,13
932,loomio.csv,ssr,BATCHBISECT,1,3,38.53658536585366,0.0,21
933,loomio.csv,ssr,BATCHBISECT,1,4,29.26829268292683,0.0,33
934,loomio.csv,ssr,BATCHBISECT,1,5,22.92682926829268,0.0,53
935,loomio.csv,ssr,BATCHBISECT,1,6,19.51219512195122,0.0,61
936,loomio.csv,ssr,BATCHBISECT,1,7,19.02439024390244,0.0,54
937,loomio.csv,ssr,BATCHBISECT,1,8,16.097560975609756,0.0,71
938,loomio.csv,ssr,BATCHBISECT,1,9,13.658536585365852,0.0,95
939,loomio.csv,ssr,BATCHBISECT,1,10,14.146341463414634,0.0,112
940,loomio.csv,ssr,BATCHBISECT,1,11,12.682926829268292,0.0,108
941,loomio.csv,ssr,BATCHBISECT,1,12,11.21951219512195,0.0,116
942,loomio.csv,ssr,BATCHBISECT,1,13,11.21951219512195,0.0,118
943,loomio.csv,ssr,BATCHBISECT,1,14,10.731707317073171,0.0,170
944,loomio.csv,ssr,BATCHBISECT,1,15,9.268292682926829,0.0,143
945,loomio.csv,ssr,BATCHBISECT,1,16,10.24390243902439,0.0,161
946,loomio.csv,ssr,BATCHBISECT,1,17,8.78048780487805,0.0,182
947,loomio.csv,ssr,BATCHBISECT,1,18,8.78048780487805,0.0,179
948,loomio.csv,ssr,BATCHBISECT,1,19,9.268292682926829,0.0,187
949,loomio.csv,ssr,BATCHBISECT,1,20,7.804878048780488,0.0,198
950,loomio.csv,ssr,BATCHBISECT,2,2,57.5609756097561,0.0,80
951,loomio.csv,ssr,BATCHBISECT,2,3,43.41463414634146,0.0,74
952,loomio.csv,ssr,BATCHBISECT,2,4,36.58536585365854,0.0,72
953,loomio.csv,ssr,BATCHBISECT,2,5,29.75609756097561,0.0,83
954,loomio.csv,ssr,BATCHBISECT,2,6,32.19512195121951,0.0,72
955,loomio.csv,ssr,BATCHBISECT,2,7,27.804878048780488,0.0,85
956,loomio.csv,ssr,BATCHBISECT,2,8,27.804878048780488,0.0,77
957,loomio.csv,ssr,BATCHBISECT,2,9,27.804878048780488,0.0,77
958,loomio.csv,ssr,BATCHBISECT,2,10,20.48780487804878,0.0,91
959,loomio.csv,ssr,BATCHBISECT,2,11,21.951219512195124,0.0,98
960,loomio.csv,ssr,BATCHBISECT,2,12,20.48780487804878,0.0,119
961,loomio.csv,ssr,BATCHBISECT,2,13,16.097560975609756,0.0,151
962,loomio.csv,ssr,BATCHBISECT,2,14,17.073170731707318,0.0,139
963,loomio.csv,ssr,BATCHBISECT,2,15,20.48780487804878,0.0,144
964,loomio.csv,ssr,BATCHBISECT,2,16,20.48780487804878,0.0,140
965,loomio.csv,ssr,BATCHBISECT,2,17,17.5609756097561,0.0,166
966,loomio.csv,ssr,BATCHBISECT,2,18,20.0,0.0,148
967,loomio.csv,ssr,BATCHBISECT,2,19,20.0,0.0,165
968,loomio.csv,ssr,BATCHBISECT,2,20,17.073170731707318,0.0,174
969,loomio.csv,ssr,BATCHBISECT,4,2,62.4390243902439,1.0,271
970,loomio.csv,ssr,BATCHBISECT,4,3,61.95121951219512,1.0,249
971,loomio.csv,ssr,BATCHBISECT,4,4,51.707317073170735,1.0,223
972,loomio.csv,ssr,BATCHBISECT,4,5,44.39024390243903,0.0,218
973,loomio.csv,ssr,BATCHBISECT,4,6,46.34146341463415,0.0,212
974,loomio.csv,ssr,BATCHBISECT,4,7,40.97560975609756,0.0,197
975,loomio.csv,ssr,BATCHBISECT,4,8,38.53658536585366,0.0,205
976,loomio.csv,ssr,BATCHBISECT,4,9,27.317073170731707,0.0,194
977,loomio.csv,ssr,BATCHBISECT,4,10,40.48780487804878,0.0,196
978,loomio.csv,ssr,BATCHBISECT,4,11,33.65853658536585,0.0,206
979,loomio.csv,ssr,BATCHBISECT,4,12,38.04878048780488,0.0,211
980,loomio.csv,ssr,BATCHBISECT,4,13,36.09756097560975,0.0,202
981,loomio.csv,ssr,BATCHBISECT,4,14,32.68292682926829,0.0,215
982,loomio.csv,ssr,BATCHBISECT,4,15,39.02439024390244,0.0,219
983,loomio.csv,ssr,BATCHBISECT,4,16,37.073170731707314,0.0,208
984,loomio.csv,ssr,BATCHBISECT,4,17,26.82926829268293,0.0,236
985,loomio.csv,ssr,BATCHBISECT,4,18,21.951219512195124,0.0,229
986,loomio.csv,ssr,BATCHBISECT,4,19,28.29268292682927,0.0,225
987,loomio.csv,ssr,BATCHBISECT,4,20,30.73170731707317,0.0,229
988,loomio.csv,ssr,BATCHBISECT,8,2,73.17073170731707,3.0,694
989,loomio.csv,ssr,BATCHBISECT,8,3,63.90243902439025,3.0,647
990,loomio.csv,ssr,BATCHBISECT,8,4,71.70731707317073,3.0,646
991,loomio.csv,ssr,BATCHBISECT,8,5,59.51219512195122,3.0,629
992,loomio.csv,ssr,BATCHBISECT,8,6,70.2439024390244,3.0,617
993,loomio.csv,ssr,BATCHBISECT,8,7,61.95121951219512,3.0,602
994,loomio.csv,ssr,BATCHBISECT,8,8,62.926829268292686,3.0,595
995,loomio.csv,ssr,BATCHBISECT,8,9,49.26829268292683,2.0,545
996,loomio.csv,ssr,BATCHBISECT,8,10,63.41463414634146,2.0,547
997,loomio.csv,ssr,BATCHBISECT,8,11,54.63414634146341,2.0,538
998,loomio.csv,ssr,BATCHBISECT,8,12,61.95121951219512,2.0,549
999,loomio.csv,ssr,BATCHBISECT,8,13,58.04878048780488,2.0,556
1000,loomio.csv,ssr,BATCHBISECT,8,14,66.34146341463415,2.0,568
1001,loomio.csv,ssr,BATCHBISECT,8,15,67.3170731707317,2.0,570
1002,loomio.csv,ssr,BATCHBISECT,8,16,59.51219512195122,2.0,532
1003,loomio.csv,ssr,BATCHBISECT,8,17,40.97560975609756,0.0,472
1004,loomio.csv,ssr,BATCHBISECT,8,18,54.14634146341464,1.0,510
1005,loomio.csv,ssr,BATCHBISECT,8,19,36.58536585365854,0.0,456
1006,loomio.csv,ssr,BATCHBISECT,8,20,51.707317073170735,1.0,512
1007,loomio.csv,ssr,BATCHBISECT,16,2,78.53658536585365,8.0,1539
1008,loomio.csv,ssr,BATCHBISECT,16,3,80.97560975609755,7.0,1515
1009,loomio.csv,ssr,BATCHBISECT,16,4,79.51219512195122,7.0,1482
1010,loomio.csv,ssr,BATCHBISECT,16,5,74.14634146341463,7.0,1440
1011,loomio.csv,ssr,BATCHBISECT,16,6,76.09756097560975,7.0,1437
1012,loomio.csv,ssr,BATCHBISECT,16,7,79.51219512195122,7.0,1427
1013,loomio.csv,ssr,BATCHBISECT,16,8,76.09756097560975,7.0,1405
1014,loomio.csv,ssr,BATCHBISECT,16,9,70.73170731707317,7.0,1376
1015,loomio.csv,ssr,BATCHBISECT,16,10,70.2439024390244,6.0,1338
1016,loomio.csv,ssr,BATCHBISECT,16,11,76.09756097560975,6.0,1323
1017,loomio.csv,ssr,BATCHBISECT,16,12,71.70731707317073,6.0,1316
1018,loomio.csv,ssr,BATCHBISECT,16,13,68.29268292682927,6.0,1304
1019,loomio.csv,ssr,BATCHBISECT,16,14,66.82926829268293,6.0,1284
1020,loomio.csv,ssr,BATCHBISECT,16,15,68.29268292682927,5.0,1255
1021,loomio.csv,ssr,BATCHBISECT,16,16,64.8780487804878,5.0,1244
1022,loomio.csv,ssr,BATCHBISECT,16,17,64.39024390243902,5.0,1232
1023,loomio.csv,ssr,BATCHBISECT,16,18,69.26829268292683,5.0,1235
1024,loomio.csv,ssr,BATCHBISECT,16,19,66.82926829268293,5.0,1238
1025,loomio.csv,ssr,BATCHBISECT,16,20,63.41463414634146,5.0,1240
1026,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,2,67.98418972332016,1.0,338
1027,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,3,59.68379446640317,1.0,315
1028,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,4,58.49802371541502,1.0,303
1029,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,5,53.75494071146245,1.0,283
1030,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,6,47.82608695652174,0.0,284
1031,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,7,43.47826086956522,0.0,275
1032,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,8,40.71146245059288,0.0,259
1033,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,9,47.82608695652174,0.0,274
1034,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,10,37.94466403162056,0.0,277
1035,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,11,41.50197628458498,0.0,279
1036,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,12,32.015810276679844,0.0,287
1037,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,13,41.10671936758893,0.0,282
1038,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,14,34.78260869565217,0.0,286
1039,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,15,40.71146245059288,0.0,306
1040,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,16,30.8300395256917,0.0,284
1041,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,17,32.80632411067194,0.0,317
1042,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,18,28.45849802371541,0.0,313
1043,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,19,32.41106719367589,0.0,332
1044,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,20,22.529644268774703,0.0,338
1045,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,2,73.12252964426878,3.0,859
1046,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,3,75.88932806324111,3.0,840
1047,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,4,72.72727272727273,3.0,816
1048,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,5,71.54150197628458,3.0,810
1049,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,6,70.75098814229248,3.0,788
1050,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,7,71.14624505928853,3.0,790
1051,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,8,71.14624505928853,3.0,789
1052,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,9,71.14624505928853,3.0,787
1053,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,10,71.14624505928853,3.0,789
1054,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,11,71.14624505928853,3.0,791
1055,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,12,76.28458498023716,3.0,771
1056,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,13,71.54150197628458,3.0,759
1057,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,14,63.63636363636363,2.0,724
1058,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,15,62.055335968379445,2.0,731
1059,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,16,67.98418972332016,2.0,714
1060,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,17,61.26482213438735,2.0,734
1061,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,18,61.26482213438735,2.0,740
1062,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,19,61.26482213438735,2.0,746
1063,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,20,66.40316205533597,2.0,730
1064,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,2,80.23715415019763,8.0,1893
1065,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,3,83.00395256916995,8.0,1884
1066,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,4,84.58498023715416,7.0,1865
1067,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,5,84.58498023715416,7.0,1865
1068,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,6,83.00395256916995,7.0,1865
1069,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,7,86.95652173913044,7.0,1865
1070,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,8,82.6086956521739,7.0,1797
1071,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,9,79.44664031620553,7.0,1791
1072,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,10,77.07509881422925,7.0,1748
1073,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,11,80.23715415019763,7.0,1751
1074,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,12,77.86561264822134,7.0,1754
1075,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,13,75.49407114624506,7.0,1734
1076,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,14,76.28458498023716,7.0,1710
1077,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,15,76.6798418972332,6.0,1698
1078,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,16,75.09881422924902,6.0,1699
1079,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,17,73.51778656126483,6.0,1696
1080,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,18,71.93675889328063,6.0,1698
1081,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,19,81.02766798418972,7.0,1760
1082,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,20,77.07509881422925,7.0,1763
1083,cloud_controller_ng.csv,ssr,BATCH4,4,2,67.98418972332016,1.0,338
1084,cloud_controller_ng.csv,ssr,BATCH4,4,3,59.68379446640317,1.0,315
1085,cloud_controller_ng.csv,ssr,BATCH4,4,4,58.49802371541502,1.0,303
1086,cloud_controller_ng.csv,ssr,BATCH4,4,5,53.75494071146245,1.0,283
1087,cloud_controller_ng.csv,ssr,BATCH4,4,6,47.82608695652174,0.0,284
1088,cloud_controller_ng.csv,ssr,BATCH4,4,7,43.47826086956522,0.0,275
1089,cloud_controller_ng.csv,ssr,BATCH4,4,8,40.71146245059288,0.0,259
1090,cloud_controller_ng.csv,ssr,BATCH4,4,9,47.82608695652174,0.0,274
1091,cloud_controller_ng.csv,ssr,BATCH4,4,10,37.94466403162056,0.0,277
1092,cloud_controller_ng.csv,ssr,BATCH4,4,11,41.50197628458498,0.0,279
1093,cloud_controller_ng.csv,ssr,BATCH4,4,12,32.015810276679844,0.0,287
1094,cloud_controller_ng.csv,ssr,BATCH4,4,13,41.10671936758893,0.0,282
1095,cloud_controller_ng.csv,ssr,BATCH4,4,14,34.78260869565217,0.0,286
1096,cloud_controller_ng.csv,ssr,BATCH4,4,15,40.71146245059288,0.0,306
1097,cloud_controller_ng.csv,ssr,BATCH4,4,16,30.8300395256917,0.0,284
1098,cloud_controller_ng.csv,ssr,BATCH4,4,17,32.80632411067194,0.0,317
1099,cloud_controller_ng.csv,ssr,BATCH4,4,18,28.45849802371541,0.0,313
1100,cloud_controller_ng.csv,ssr,BATCH4,4,19,32.41106719367589,0.0,332
1101,cloud_controller_ng.csv,ssr,BATCH4,4,20,22.529644268774703,0.0,338
1102,cloud_controller_ng.csv,ssr,BATCHBISECT,1,2,53.75494071146245,0.0,17
1103,cloud_controller_ng.csv,ssr,BATCHBISECT,1,3,37.15415019762846,0.0,29
1104,cloud_controller_ng.csv,ssr,BATCHBISECT,1,4,28.063241106719367,0.0,54
1105,cloud_controller_ng.csv,ssr,BATCHBISECT,1,5,23.3201581027668,0.0,68
1106,cloud_controller_ng.csv,ssr,BATCHBISECT,1,6,20.15810276679841,0.0,58
1107,cloud_controller_ng.csv,ssr,BATCHBISECT,1,7,17.391304347826086,0.0,89
1108,cloud_controller_ng.csv,ssr,BATCHBISECT,1,8,15.810276679841897,0.0,114
1109,cloud_controller_ng.csv,ssr,BATCHBISECT,1,9,14.624505928853756,0.0,128
1110,cloud_controller_ng.csv,ssr,BATCHBISECT,1,10,13.438735177865611,0.0,138
1111,cloud_controller_ng.csv,ssr,BATCHBISECT,1,11,12.648221343873518,0.0,141
1112,cloud_controller_ng.csv,ssr,BATCHBISECT,1,12,11.462450592885377,0.0,151
1113,cloud_controller_ng.csv,ssr,BATCHBISECT,1,13,11.857707509881424,0.0,145
1114,cloud_controller_ng.csv,ssr,BATCHBISECT,1,14,10.276679841897232,0.0,173
1115,cloud_controller_ng.csv,ssr,BATCHBISECT,1,15,10.67193675889328,0.0,201
1116,cloud_controller_ng.csv,ssr,BATCHBISECT,1,16,9.881422924901186,0.0,219
1117,cloud_controller_ng.csv,ssr,BATCHBISECT,1,17,9.090909090909092,0.0,197
1118,cloud_controller_ng.csv,ssr,BATCHBISECT,1,18,9.48616600790514,0.0,204
1119,cloud_controller_ng.csv,ssr,BATCHBISECT,1,19,9.48616600790514,0.0,213
1120,cloud_controller_ng.csv,ssr,BATCHBISECT,1,20,8.695652173913043,0.0,247
1121,cloud_controller_ng.csv,ssr,BATCHBISECT,2,2,52.17391304347826,0.0,105
1122,cloud_controller_ng.csv,ssr,BATCHBISECT,2,3,41.50197628458498,0.0,101
1123,cloud_controller_ng.csv,ssr,BATCHBISECT,2,4,38.73517786561265,0.0,92
1124,cloud_controller_ng.csv,ssr,BATCHBISECT,2,5,27.27272727272728,0.0,107
1125,cloud_controller_ng.csv,ssr,BATCHBISECT,2,6,25.69169960474308,0.0,122
1126,cloud_controller_ng.csv,ssr,BATCHBISECT,2,7,22.529644268774703,0.0,133
1127,cloud_controller_ng.csv,ssr,BATCHBISECT,2,8,20.553359683794465,0.0,146
1128,cloud_controller_ng.csv,ssr,BATCHBISECT,2,9,24.90118577075099,0.0,139
1129,cloud_controller_ng.csv,ssr,BATCHBISECT,2,10,17.786561264822133,0.0,152
1130,cloud_controller_ng.csv,ssr,BATCHBISECT,2,11,17.391304347826086,0.0,163
1131,cloud_controller_ng.csv,ssr,BATCHBISECT,2,12,18.181818181818183,0.0,166
1132,cloud_controller_ng.csv,ssr,BATCHBISECT,2,13,14.229249011857709,0.0,183
1133,cloud_controller_ng.csv,ssr,BATCHBISECT,2,14,14.624505928853756,0.0,222
1134,cloud_controller_ng.csv,ssr,BATCHBISECT,2,15,15.019762845849804,0.0,205
1135,cloud_controller_ng.csv,ssr,BATCHBISECT,2,16,15.019762845849804,0.0,212
1136,cloud_controller_ng.csv,ssr,BATCHBISECT,2,17,14.624505928853756,0.0,217
1137,cloud_controller_ng.csv,ssr,BATCHBISECT,2,18,13.83399209486166,0.0,232
1138,cloud_controller_ng.csv,ssr,BATCHBISECT,2,19,13.043478260869565,0.0,256
1139,cloud_controller_ng.csv,ssr,BATCHBISECT,2,20,11.462450592885377,0.0,231
1140,cloud_controller_ng.csv,ssr,BATCHBISECT,4,2,69.56521739130434,1.0,338
1141,cloud_controller_ng.csv,ssr,BATCHBISECT,4,3,61.26482213438735,1.0,315
1142,cloud_controller_ng.csv,ssr,BATCHBISECT,4,4,60.07905138339921,1.0,303
1143,cloud_controller_ng.csv,ssr,BATCHBISECT,4,5,54.54545454545455,1.0,283
1144,cloud_controller_ng.csv,ssr,BATCHBISECT,4,6,48.61660079051384,0.0,284
1145,cloud_controller_ng.csv,ssr,BATCHBISECT,4,7,45.059288537549406,0.0,275
1146,cloud_controller_ng.csv,ssr,BATCHBISECT,4,8,43.08300395256917,0.0,259
1147,cloud_controller_ng.csv,ssr,BATCHBISECT,4,9,48.61660079051384,0.0,274
1148,cloud_controller_ng.csv,ssr,BATCHBISECT,4,10,38.73517786561265,0.0,277
1149,cloud_controller_ng.csv,ssr,BATCHBISECT,4,11,42.29249011857708,0.0,279
1150,cloud_controller_ng.csv,ssr,BATCHBISECT,4,12,32.80632411067194,0.0,287
1151,cloud_controller_ng.csv,ssr,BATCHBISECT,4,13,41.89723320158103,0.0,282
1152,cloud_controller_ng.csv,ssr,BATCHBISECT,4,14,35.573122529644266,0.0,286
1153,cloud_controller_ng.csv,ssr,BATCHBISECT,4,15,40.71146245059288,0.0,306
1154,cloud_controller_ng.csv,ssr,BATCHBISECT,4,16,32.41106719367589,0.0,284
1155,cloud_controller_ng.csv,ssr,BATCHBISECT,4,17,32.80632411067194,0.0,317
1156,cloud_controller_ng.csv,ssr,BATCHBISECT,4,18,28.45849802371541,0.0,313
1157,cloud_controller_ng.csv,ssr,BATCHBISECT,4,19,32.41106719367589,0.0,332
1158,cloud_controller_ng.csv,ssr,BATCHBISECT,4,20,22.529644268774703,0.0,338
1159,cloud_controller_ng.csv,ssr,BATCHBISECT,8,2,77.07509881422925,3.0,859
1160,cloud_controller_ng.csv,ssr,BATCHBISECT,8,3,77.4703557312253,3.0,840
1161,cloud_controller_ng.csv,ssr,BATCHBISECT,8,4,73.51778656126483,3.0,816
1162,cloud_controller_ng.csv,ssr,BATCHBISECT,8,5,74.70355731225297,3.0,810
1163,cloud_controller_ng.csv,ssr,BATCHBISECT,8,6,72.33201581027669,3.0,788
1164,cloud_controller_ng.csv,ssr,BATCHBISECT,8,7,73.51778656126483,3.0,790
1165,cloud_controller_ng.csv,ssr,BATCHBISECT,8,8,73.51778656126483,3.0,789
1166,cloud_controller_ng.csv,ssr,BATCHBISECT,8,9,73.51778656126483,3.0,787
1167,cloud_controller_ng.csv,ssr,BATCHBISECT,8,10,73.51778656126483,3.0,789
1168,cloud_controller_ng.csv,ssr,BATCHBISECT,8,11,73.51778656126483,3.0,791
1169,cloud_controller_ng.csv,ssr,BATCHBISECT,8,12,77.07509881422925,3.0,771
1170,cloud_controller_ng.csv,ssr,BATCHBISECT,8,13,74.70355731225297,3.0,759
1171,cloud_controller_ng.csv,ssr,BATCHBISECT,8,14,66.79841897233202,2.0,724
1172,cloud_controller_ng.csv,ssr,BATCHBISECT,8,15,66.00790513833992,2.0,731
1173,cloud_controller_ng.csv,ssr,BATCHBISECT,8,16,68.77470355731225,2.0,714
1174,cloud_controller_ng.csv,ssr,BATCHBISECT,8,17,63.63636363636363,2.0,734
1175,cloud_controller_ng.csv,ssr,BATCHBISECT,8,18,63.63636363636363,2.0,740
1176,cloud_controller_ng.csv,ssr,BATCHBISECT,8,19,63.63636363636363,2.0,746
1177,cloud_controller_ng.csv,ssr,BATCHBISECT,8,20,67.19367588932806,2.0,730
1178,cloud_controller_ng.csv,ssr,BATCHBISECT,16,2,82.6086956521739,8.0,1893
1179,cloud_controller_ng.csv,ssr,BATCHBISECT,16,3,85.37549407114625,8.0,1884
1180,cloud_controller_ng.csv,ssr,BATCHBISECT,16,4,86.16600790513834,7.0,1865
1181,cloud_controller_ng.csv,ssr,BATCHBISECT,16,5,86.16600790513834,7.0,1865
1182,cloud_controller_ng.csv,ssr,BATCHBISECT,16,6,85.37549407114625,7.0,1865
1183,cloud_controller_ng.csv,ssr,BATCHBISECT,16,7,87.74703557312253,7.0,1865
1184,cloud_controller_ng.csv,ssr,BATCHBISECT,16,8,84.18972332015811,7.0,1797
1185,cloud_controller_ng.csv,ssr,BATCHBISECT,16,9,82.6086956521739,7.0,1791
1186,cloud_controller_ng.csv,ssr,BATCHBISECT,16,10,79.44664031620553,7.0,1748
1187,cloud_controller_ng.csv,ssr,BATCHBISECT,16,11,81.02766798418972,7.0,1751
1188,cloud_controller_ng.csv,ssr,BATCHBISECT,16,12,79.44664031620553,7.0,1754
1189,cloud_controller_ng.csv,ssr,BATCHBISECT,16,13,78.65612648221344,7.0,1734
1190,cloud_controller_ng.csv,ssr,BATCHBISECT,16,14,78.65612648221344,7.0,1710
1191,cloud_controller_ng.csv,ssr,BATCHBISECT,16,15,79.05138339920948,6.0,1698
1192,cloud_controller_ng.csv,ssr,BATCHBISECT,16,16,76.6798418972332,6.0,1699
1193,cloud_controller_ng.csv,ssr,BATCHBISECT,16,17,76.6798418972332,6.0,1696
1194,cloud_controller_ng.csv,ssr,BATCHBISECT,16,18,75.88932806324111,6.0,1698
1195,cloud_controller_ng.csv,ssr,BATCHBISECT,16,19,81.81818181818181,7.0,1760
1196,cloud_controller_ng.csv,ssr,BATCHBISECT,16,20,78.65612648221344,7.0,1763
1197,open-build-service.csv,ssr,BATCHSTOP4,4,2,54.29184549356224,1.0,614
1198,open-build-service.csv,ssr,BATCHSTOP4,4,3,48.497854077253216,1.0,555
1199,open-build-service.csv,ssr,BATCHSTOP4,4,4,43.776824034334766,1.0,508
1200,open-build-service.csv,ssr,BATCHSTOP4,4,5,40.34334763948498,0.0,489
1201,open-build-service.csv,ssr,BATCHSTOP4,4,6,43.13304721030043,0.0,470
1202,open-build-service.csv,ssr,BATCHSTOP4,4,7,41.41630901287554,0.0,440
1203,open-build-service.csv,ssr,BATCHSTOP4,4,8,34.97854077253219,0.0,433
1204,open-build-service.csv,ssr,BATCHSTOP4,4,9,29.184549356223176,0.0,433
1205,open-build-service.csv,ssr,BATCHSTOP4,4,10,32.18884120171674,0.0,419
1206,open-build-service.csv,ssr,BATCHSTOP4,4,11,26.824034334763947,0.0,426
1207,open-build-service.csv,ssr,BATCHSTOP4,4,12,31.759656652360515,0.0,429
1208,open-build-service.csv,ssr,BATCHSTOP4,4,13,29.6137339055794,0.0,416
1209,open-build-service.csv,ssr,BATCHSTOP4,4,14,29.399141630901287,0.0,436
1210,open-build-service.csv,ssr,BATCHSTOP4,4,15,25.965665236051503,0.0,433
1211,open-build-service.csv,ssr,BATCHSTOP4,4,16,31.11587982832618,0.0,426
1212,open-build-service.csv,ssr,BATCHSTOP4,4,17,32.832618025751074,0.0,438
1213,open-build-service.csv,ssr,BATCHSTOP4,4,18,28.540772532188843,0.0,409
1214,open-build-service.csv,ssr,BATCHSTOP4,4,19,27.682403433476395,0.0,444
1215,open-build-service.csv,ssr,BATCHSTOP4,4,20,27.682403433476395,0.0,423
1216,open-build-service.csv,ssr,BATCHSTOP4,8,2,56.86695278969957,3.0,1544
1217,open-build-service.csv,ssr,BATCHSTOP4,8,3,54.29184549356224,3.0,1464
1218,open-build-service.csv,ssr,BATCHSTOP4,8,4,59.44206008583691,3.0,1435
1219,open-build-service.csv,ssr,BATCHSTOP4,8,5,51.287553648068666,3.0,1369
1220,open-build-service.csv,ssr,BATCHSTOP4,8,6,51.502145922746784,2.0,1320
1221,open-build-service.csv,ssr,BATCHSTOP4,8,7,49.57081545064378,2.0,1286
1222,open-build-service.csv,ssr,BATCHSTOP4,8,8,49.57081545064378,2.0,1266
