,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays
23.0,loomio.csv,ssr,BATCH4,4,24.878047943115234,114.0,65.0
24.0,geoserver.csv,ssr,BATCHSTOP4,4,62.5,174.0,60.0
25.0,geoserver.csv,ssr,BATCHSTOP4,8,86.9047622680664,504.0,33.0
26.0,geoserver.csv,ssr,BATCHSTOP4,16,93.45237731933594,1158.0,12.0
27.0,geoserver.csv,ssr,BATCHBISECT,2,70.23809814453125,62.0,31.0
28.0,geoserver.csv,ssr,BATCHBISECT,4,68.45237731933594,174.0,60.0
29.0,geoserver.csv,ssr,BATCHBISECT,8,96.42857360839844,504.0,33.0
30.0,geoserver.csv,ssr,BATCHBISECT,16,104.16666412353516,1158.0,12.0
31.0,geoserver.csv,ssr,BATCH4,4,62.5,174.0,60.0
32.0,metasploit-framework.csv,ssr,BATCHSTOP4,4,5.3177690505981445,222.0,115.0
33.0,metasploit-framework.csv,ssr,BATCHSTOP4,8,8.949416160583496,924.0,104.0
34.0,metasploit-framework.csv,ssr,BATCHSTOP4,16,15.175097465515137,3261.0,58.0
35.0,metasploit-framework.csv,ssr,BATCHBISECT,2,6.744487762451172,48.0,89.0
36.0,metasploit-framework.csv,ssr,BATCHBISECT,4,5.3177690505981445,222.0,115.0
37.0,metasploit-framework.csv,ssr,BATCHBISECT,8,8.949416160583496,924.0,104.0
38.0,metasploit-framework.csv,ssr,BATCHBISECT,16,15.693903923034668,3261.0,58.0
39.0,metasploit-framework.csv,ssr,BATCH4,4,5.3177690505981445,222.0,115.0
40.0,rubinius.csv,ssr,BATCHSTOP4,4,32.727272033691406,144.0,77.0
41.0,rubinius.csv,ssr,BATCHSTOP4,8,51.81818008422852,560.0,35.0
42.0,rubinius.csv,ssr,BATCHSTOP4,16,83.18181610107422,1626.0,0.0
43.0,rubinius.csv,ssr,BATCHBISECT,2,41.81818008422852,52.0,53.0
44.0,rubinius.csv,ssr,BATCHBISECT,4,38.18181991577149,144.0,77.0
45.0,rubinius.csv,ssr,BATCHBISECT,8,59.09090805053711,560.0,35.0
46.0,rubinius.csv,ssr,BATCHBISECT,16,89.54545593261719,1626.0,0.0
47.0,rubinius.csv,ssr,BATCH4,4,32.727272033691406,144.0,77.0
48.0,gradle.csv,ssr,BATCHSTOP4,4,7.001795291900635,162.0,93.0
49.0,gradle.csv,ssr,BATCHSTOP4,8,12.9263916015625,749.0,79.0
50.0,gradle.csv,ssr,BATCHSTOP4,16,21.72351837158203,2586.0,30.0
51.0,gradle.csv,ssr,BATCHBISECT,2,8.617594718933105,40.0,76.0
52.0,gradle.csv,ssr,BATCHBISECT,4,7.001795291900635,162.0,93.0
53.0,gradle.csv,ssr,BATCHBISECT,8,12.9263916015625,749.0,79.0
54.0,gradle.csv,ssr,BATCHBISECT,16,21.72351837158203,2586.0,30.0
55.0,gradle.csv,ssr,BATCH4,4,7.001795291900635,162.0,93.0
56.0,puppet.csv,ssr,BATCHSTOP4,4,2.898550748825073,18.0,4.0
57.0,puppet.csv,ssr,BATCHSTOP4,8,2.898550748825073,57.0,4.0
58.0,puppet.csv,ssr,BATCHSTOP4,16,14.492753982543944,240.0,0.0
59.0,puppet.csv,ssr,BATCHBISECT,2,4.34782600402832,3.0,6.0
60.0,puppet.csv,ssr,BATCHBISECT,4,2.898550748825073,18.0,4.0
61.0,puppet.csv,ssr,BATCHBISECT,8,2.898550748825073,57.0,4.0
62.0,puppet.csv,ssr,BATCHBISECT,16,17.39130401611328,240.0,0.0
63.0,puppet.csv,ssr,BATCH4,4,2.898550748825073,18.0,4.0
64.0,concerto.csv,ssr,BATCHSTOP4,4,8.275861740112305,96.0,59.0
65.0,concerto.csv,ssr,BATCHSTOP4,8,12.758620262145996,379.0,67.0
66.0,concerto.csv,ssr,BATCHSTOP4,16,18.275861740112305,1320.0,36.0
67.0,concerto.csv,ssr,BATCHBISECT,2,7.931034564971924,19.0,47.0
68.0,concerto.csv,ssr,BATCHBISECT,4,8.275861740112305,96.0,59.0
69.0,concerto.csv,ssr,BATCHBISECT,8,13.448275566101074,379.0,67.0
70.0,concerto.csv,ssr,BATCHBISECT,16,18.275861740112305,1320.0,36.0
71.0,concerto.csv,ssr,BATCH4,4,8.275861740112305,96.0,59.0
72.0,vagrant.csv,ssr,BATCHSTOP4,4,9.507041931152344,93.0,17.0
73.0,vagrant.csv,ssr,BATCHSTOP4,8,10.563380241394045,336.0,16.0
74.0,vagrant.csv,ssr,BATCHSTOP4,16,13.732394218444824,1101.0,35.0
75.0,vagrant.csv,ssr,BATCHBISECT,2,7.746479034423828,18.0,34.0
76.0,vagrant.csv,ssr,BATCHBISECT,4,9.507041931152344,93.0,17.0
77.0,vagrant.csv,ssr,BATCHBISECT,8,10.563380241394045,336.0,16.0
78.0,vagrant.csv,ssr,BATCHBISECT,16,13.732394218444824,1101.0,35.0
79.0,vagrant.csv,ssr,BATCH4,4,9.507041931152344,93.0,17.0
80.0,fog.csv,ssr,BATCHSTOP4,4,31.05413055419922,201.0,117.0
81.0,fog.csv,ssr,BATCHSTOP4,8,46.153846740722656,743.0,62.0
82.0,fog.csv,ssr,BATCHSTOP4,16,57.83475875854492,2068.0,46.0
83.0,fog.csv,ssr,BATCHBISECT,2,49.57265090942383,107.0,37.0
84.0,fog.csv,ssr,BATCHBISECT,4,35.0427360534668,201.0,117.0
85.0,fog.csv,ssr,BATCHBISECT,8,50.14244842529297,743.0,62.0
86.0,fog.csv,ssr,BATCHBISECT,16,60.68376159667969,2068.0,46.0
87.0,fog.csv,ssr,BATCH4,4,31.05413055419922,201.0,117.0
88.0,jruby.csv,ssr,BATCHSTOP4,4,45.036319732666016,330.0,118.0
89.0,jruby.csv,ssr,BATCHSTOP4,8,71.18643951416016,1135.0,40.0
90.0,jruby.csv,ssr,BATCHSTOP4,16,82.08232116699219,2770.0,36.0
91.0,jruby.csv,ssr,BATCHBISECT,2,53.75302505493164,130.0,63.0
92.0,jruby.csv,ssr,BATCHBISECT,4,50.84745788574219,330.0,118.0
93.0,jruby.csv,ssr,BATCHBISECT,8,76.9975814819336,1135.0,40.0
94.0,jruby.csv,ssr,BATCHBISECT,16,88.86198425292969,2770.0,36.0
95.0,jruby.csv,ssr,BATCH4,4,45.036319732666016,330.0,118.0
96.0,sonarqube.csv,ssr,BATCHSTOP4,4,11.0,102.0,92.0
97.0,sonarqube.csv,ssr,BATCHSTOP4,8,29.0,547.0,41.0
98.0,sonarqube.csv,ssr,BATCHSTOP4,16,36.33333206176758,1588.0,30.0
99.0,sonarqube.csv,ssr,BATCHBISECT,2,12.333333015441896,27.0,66.0
100.0,sonarqube.csv,ssr,BATCHBISECT,4,11.666666984558104,102.0,92.0
101.0,sonarqube.csv,ssr,BATCHBISECT,8,29.0,547.0,41.0
102.0,sonarqube.csv,ssr,BATCHBISECT,16,36.33333206176758,1588.0,30.0
103.0,sonarqube.csv,ssr,BATCH4,4,11.0,102.0,92.0
104.0,graylog2-server.csv,ssr,BATCHSTOP4,4,5.486284255981445,108.0,28.0
105.0,graylog2-server.csv,ssr,BATCHSTOP4,8,8.478802680969238,469.0,13.0
106.0,graylog2-server.csv,ssr,BATCHSTOP4,16,6.982543468475342,1495.0,23.0
107.0,graylog2-server.csv,ssr,BATCHBISECT,2,5.486284255981445,20.0,29.0
108.0,graylog2-server.csv,ssr,BATCHBISECT,4,5.486284255981445,108.0,28.0
109.0,graylog2-server.csv,ssr,BATCHBISECT,8,8.478802680969238,469.0,13.0
110.0,graylog2-server.csv,ssr,BATCHBISECT,16,6.982543468475342,1495.0,23.0
111.0,graylog2-server.csv,ssr,BATCH4,4,5.486284255981445,108.0,28.0
112.0,opal.csv,ssr,BATCHSTOP4,4,6.25,61.0,37.0
113.0,opal.csv,ssr,BATCHSTOP4,8,6.25,252.0,46.0
114.0,opal.csv,ssr,BATCHSTOP4,16,12.053571701049805,885.0,46.0
115.0,opal.csv,ssr,BATCHBISECT,2,8.035714149475098,16.0,27.0
116.0,opal.csv,ssr,BATCHBISECT,4,6.25,61.0,37.0
117.0,opal.csv,ssr,BATCHBISECT,8,6.25,252.0,46.0
118.0,opal.csv,ssr,BATCHBISECT,16,12.053571701049805,885.0,46.0
119.0,opal.csv,ssr,BATCH4,4,6.25,61.0,37.0
120.0,cloudify.csv,ssr,BATCHSTOP4,4,9.221311569213867,150.0,64.0
121.0,cloudify.csv,ssr,BATCHSTOP4,8,13.934426307678224,644.0,31.0
122.0,cloudify.csv,ssr,BATCHSTOP4,16,11.065573692321776,1920.0,64.0
123.0,cloudify.csv,ssr,BATCHBISECT,2,7.581967353820801,31.0,56.0
124.0,cloudify.csv,ssr,BATCHBISECT,4,9.631147384643556,150.0,64.0
125.0,cloudify.csv,ssr,BATCHBISECT,8,14.754097938537598,644.0,31.0
126.0,cloudify.csv,ssr,BATCHBISECT,16,11.885246276855469,1920.0,64.0
127.0,cloudify.csv,ssr,BATCH4,4,9.221311569213867,150.0,64.0
128.0,orbeon-forms.csv,ssr,BATCHSTOP4,4,12.875536918640137,85.0,66.0
129.0,orbeon-forms.csv,ssr,BATCHSTOP4,8,24.89270401000977,393.0,54.0
130.0,orbeon-forms.csv,ssr,BATCHSTOP4,16,58.798282623291016,1561.0,2.0
131.0,orbeon-forms.csv,ssr,BATCHBISECT,2,20.60085868835449,31.0,43.0
132.0,orbeon-forms.csv,ssr,BATCHBISECT,4,12.875536918640137,85.0,66.0
133.0,orbeon-forms.csv,ssr,BATCHBISECT,8,24.89270401000977,393.0,54.0
134.0,orbeon-forms.csv,ssr,BATCHBISECT,16,59.65665054321289,1561.0,2.0
135.0,orbeon-forms.csv,ssr,BATCH4,4,12.875536918640137,85.0,66.0
136.0,cloud_controller_ng.csv,ssr,BATCHSTOP4,4,25.29644203186035,147.0,94.0
137.0,cloud_controller_ng.csv,ssr,BATCHSTOP4,8,56.5217399597168,603.0,37.0
138.0,cloud_controller_ng.csv,ssr,BATCHSTOP4,16,72.7272720336914,1690.0,18.0
139.0,cloud_controller_ng.csv,ssr,BATCHBISECT,2,42.2924919128418,73.0,40.0
140.0,cloud_controller_ng.csv,ssr,BATCHBISECT,4,26.87747001647949,147.0,94.0
141.0,cloud_controller_ng.csv,ssr,BATCHBISECT,8,58.10276794433594,603.0,37.0
142.0,cloud_controller_ng.csv,ssr,BATCHBISECT,16,74.30830383300781,1690.0,18.0
143.0,cloud_controller_ng.csv,ssr,BATCH4,4,25.29644203186035,147.0,94.0
0.0,sonarqube.csv,ml,BATCH4,4,51.66666666666666,426.0,1.0
1.0,sonarqube.csv,ml,BATCHSTOP4,4,51.66666666666666,426.0,1.0
2.0,sonarqube.csv,ml,BATCHSTOP4,8,49.66666666666666,1036.0,2.0
3.0,sonarqube.csv,ml,BATCHSTOP4,16,53.66666666666666,2280.0,1.0
4.0,sonarqube.csv,ml,BATCHBISECT,2,54.66666666666666,128.0,4.0
5.0,sonarqube.csv,ml,BATCHBISECT,4,51.66666666666666,426.0,1.0
6.0,sonarqube.csv,ml,BATCHBISECT,8,49.66666666666666,1036.0,2.0
7.0,sonarqube.csv,ml,BATCHBISECT,16,53.66666666666666,2280.0,1.0
8.0,fog.csv,ml,BATCH4,4,69.51566951566952,504.0,1.0
9.0,fog.csv,ml,BATCHSTOP4,4,69.51566951566952,504.0,1.0
10.0,fog.csv,ml,BATCHSTOP4,8,72.07977207977208,1204.0,1.0
11.0,fog.csv,ml,BATCHSTOP4,16,80.34188034188034,2640.0,1.0
12.0,fog.csv,ml,BATCHBISECT,2,67.52136752136752,149.0,8.0
13.0,fog.csv,ml,BATCHBISECT,4,73.5042735042735,504.0,1.0
14.0,fog.csv,ml,BATCHBISECT,8,76.63817663817663,1204.0,1.0
15.0,fog.csv,ml,BATCHBISECT,16,83.19088319088318,2640.0,1.0
16.0,cloudify.csv,ml,BATCH4,4,33.60655737704918,600.0,10.0
17.0,cloudify.csv,ml,BATCHSTOP4,4,33.60655737704918,600.0,10.0
18.0,cloudify.csv,ml,BATCHSTOP4,8,30.942622950819672,1540.0,0.0
19.0,cloudify.csv,ml,BATCHSTOP4,16,29.30327868852459,3480.0,0.0
20.0,cloudify.csv,ml,BATCHBISECT,2,41.59836065573771,171.0,3.0
21.0,cloudify.csv,ml,BATCHBISECT,4,33.60655737704918,600.0,10.0
22.0,cloudify.csv,ml,BATCHBISECT,8,31.352459016393443,1540.0,0.0
23.0,cloudify.csv,ml,BATCHBISECT,16,30.12295081967213,3480.0,0.0
24.0,geoserver.csv,ml,BATCH4,4,98.8095238095238,252.0,0.0
25.0,geoserver.csv,ml,BATCHSTOP4,4,98.8095238095238,252.0,0.0
26.0,geoserver.csv,ml,BATCHSTOP4,8,111.3095238095238,588.0,0.0
27.0,geoserver.csv,ml,BATCHSTOP4,16,117.26190476190476,1320.0,0.0
28.0,geoserver.csv,ml,BATCHBISECT,2,88.0952380952381,76.0,7.0
29.0,geoserver.csv,ml,BATCHBISECT,4,109.52380952380952,252.0,0.0
30.0,geoserver.csv,ml,BATCHBISECT,8,122.02380952380952,588.0,0.0
31.0,geoserver.csv,ml,BATCHBISECT,16,127.97619047619048,1320.0,0.0
32.0,puppet.csv,ml,BATCH4,4,36.231884057971016,102.0,0.0
33.0,puppet.csv,ml,BATCHSTOP4,4,36.231884057971016,102.0,0.0
34.0,puppet.csv,ml,BATCHSTOP4,8,21.73913043478261,252.0,1.0
35.0,puppet.csv,ml,BATCHSTOP4,16,18.84057971014493,600.0,1.0
36.0,puppet.csv,ml,BATCHBISECT,2,50.72463768115942,33.0,1.0
37.0,puppet.csv,ml,BATCHBISECT,4,36.231884057971016,102.0,0.0
38.0,puppet.csv,ml,BATCHBISECT,8,21.73913043478261,252.0,1.0
39.0,puppet.csv,ml,BATCHBISECT,16,18.84057971014493,600.0,1.0
40.0,concerto.csv,ml,BATCH4,4,35.172413793103445,324.0,6.0
41.0,concerto.csv,ml,BATCHSTOP4,4,35.172413793103445,324.0,6.0
42.0,concerto.csv,ml,BATCHSTOP4,8,38.96551724137931,924.0,1.0
43.0,concerto.csv,ml,BATCHSTOP4,16,39.310344827586206,2160.0,0.0
44.0,concerto.csv,ml,BATCHBISECT,2,33.10344827586207,78.0,15.0
45.0,concerto.csv,ml,BATCHBISECT,4,35.172413793103445,324.0,6.0
46.0,concerto.csv,ml,BATCHBISECT,8,38.96551724137931,924.0,1.0
47.0,concerto.csv,ml,BATCHBISECT,16,40.689655172413794,2160.0,0.0
48.0,open-build-service.csv,ml,BATCH4,4,57.081545064377686,636.0,7.0
49.0,open-build-service.csv,ml,BATCHSTOP4,4,57.081545064377686,636.0,7.0
50.0,open-build-service.csv,ml,BATCHSTOP4,8,63.09012875536481,1568.0,0.0
51.0,open-build-service.csv,ml,BATCHSTOP4,16,70.60085836909872,3480.0,0.0
52.0,open-build-service.csv,ml,BATCHBISECT,2,57.51072961373391,186.0,9.0
53.0,open-build-service.csv,ml,BATCHBISECT,4,58.36909871244635,636.0,7.0
54.0,open-build-service.csv,ml,BATCHBISECT,8,65.23605150214593,1568.0,0.0
55.0,open-build-service.csv,ml,BATCHBISECT,16,71.88841201716738,3480.0,0.0
56.0,sufia.csv,ml,BATCH4,4,47.36842105263158,30.0,0.0
57.0,sufia.csv,ml,BATCHSTOP4,4,47.36842105263158,30.0,0.0
58.0,sufia.csv,ml,BATCHSTOP4,8,47.36842105263158,84.0,0.0
59.0,sufia.csv,ml,BATCHSTOP4,16,52.63157894736842,240.0,0.0
60.0,sufia.csv,ml,BATCHBISECT,2,57.89473684210526,9.0,0.0
61.0,sufia.csv,ml,BATCHBISECT,4,47.36842105263158,30.0,0.0
62.0,sufia.csv,ml,BATCHBISECT,8,47.36842105263158,84.0,0.0
63.0,sufia.csv,ml,BATCHBISECT,16,52.63157894736842,240.0,0.0
64.0,vagrant.csv,ml,BATCH4,4,33.098591549295776,372.0,1.0
65.0,vagrant.csv,ml,BATCHSTOP4,4,33.098591549295776,372.0,1.0
66.0,vagrant.csv,ml,BATCHSTOP4,8,31.338028169014084,980.0,0.0
67.0,vagrant.csv,ml,BATCHSTOP4,16,30.985915492957748,2160.0,0.0
68.0,vagrant.csv,ml,BATCHBISECT,2,42.6056338028169,107.0,3.0
69.0,vagrant.csv,ml,BATCHBISECT,4,33.098591549295776,372.0,1.0
70.0,vagrant.csv,ml,BATCHBISECT,8,31.338028169014084,980.0,0.0
71.0,vagrant.csv,ml,BATCHBISECT,16,30.985915492957748,2160.0,0.0
72.0,jruby.csv,ml,BATCH4,4,76.99757869249395,588.0,5.0
73.0,jruby.csv,ml,BATCHSTOP4,4,76.99757869249395,588.0,5.0
74.0,jruby.csv,ml,BATCHSTOP4,8,88.86198547215497,1428.0,0.0
75.0,jruby.csv,ml,BATCHSTOP4,16,94.91525423728814,3120.0,0.0
76.0,jruby.csv,ml,BATCHBISECT,2,72.88135593220339,173.0,10.0
77.0,jruby.csv,ml,BATCHBISECT,4,83.7772397094431,588.0,5.0
78.0,jruby.csv,ml,BATCHBISECT,8,95.15738498789348,1428.0,0.0
79.0,jruby.csv,ml,BATCHBISECT,16,101.21065375302663,3120.0,0.0
80.0,rails.csv,ml,BATCH4,4,58.36154366960054,2076.0,11.0
81.0,rails.csv,ml,BATCHSTOP4,4,58.36154366960054,2076.0,11.0
82.0,rails.csv,ml,BATCHSTOP4,8,61.54366960054164,5068.0,4.0
83.0,rails.csv,ml,BATCHSTOP4,16,66.89234935680433,11040.0,2.0
84.0,rails.csv,ml,BATCHBISECT,2,60.25727826675694,634.0,37.0
85.0,rails.csv,ml,BATCHBISECT,4,60.39268788083954,2076.0,11.0
86.0,rails.csv,ml,BATCHBISECT,8,64.25186188219364,5068.0,4.0
87.0,rails.csv,ml,BATCHBISECT,16,69.05890318212593,11040.0,2.0
88.0,orbeon-forms.csv,ml,BATCH4,4,55.36480686695279,342.0,0.0
89.0,orbeon-forms.csv,ml,BATCHSTOP4,4,55.36480686695279,342.0,0.0
90.0,orbeon-forms.csv,ml,BATCHSTOP4,8,59.65665236051502,812.0,0.0
91.0,orbeon-forms.csv,ml,BATCHSTOP4,16,61.37339055793991,1800.0,0.0
92.0,orbeon-forms.csv,ml,BATCHBISECT,2,64.37768240343348,110.0,0.0
93.0,orbeon-forms.csv,ml,BATCHBISECT,4,57.081545064377686,342.0,0.0
94.0,orbeon-forms.csv,ml,BATCHBISECT,8,60.51502145922747,812.0,0.0
95.0,orbeon-forms.csv,ml,BATCHBISECT,16,63.09012875536481,1800.0,0.0
96.0,metasploit-framework.csv,ml,BATCH4,4,35.53826199740597,1068.0,0.0
97.0,metasploit-framework.csv,ml,BATCHSTOP4,4,35.53826199740597,1068.0,0.0
98.0,metasploit-framework.csv,ml,BATCHSTOP4,8,29.182879377431902,2604.0,1.0
99.0,metasploit-framework.csv,ml,BATCHSTOP4,16,28.79377431906615,5760.0,0.0
100.0,metasploit-framework.csv,ml,BATCHBISECT,2,48.119325551232166,327.0,2.0
101.0,metasploit-framework.csv,ml,BATCHBISECT,4,35.53826199740597,1068.0,0.0
102.0,metasploit-framework.csv,ml,BATCHBISECT,8,29.182879377431902,2604.0,1.0
103.0,metasploit-framework.csv,ml,BATCHBISECT,16,29.053177691309987,5760.0,0.0
104.0,rubinius.csv,ml,BATCH4,4,73.18181818181819,318.0,2.0
105.0,rubinius.csv,ml,BATCHSTOP4,4,73.18181818181819,318.0,2.0
106.0,rubinius.csv,ml,BATCHSTOP4,8,80.9090909090909,784.0,0.0
107.0,rubinius.csv,ml,BATCHSTOP4,16,87.27272727272727,1680.0,0.0
108.0,rubinius.csv,ml,BATCHBISECT,2,78.18181818181819,104.0,2.0
109.0,rubinius.csv,ml,BATCHBISECT,4,79.54545454545455,318.0,2.0
110.0,rubinius.csv,ml,BATCHBISECT,8,87.27272727272727,784.0,0.0
111.0,rubinius.csv,ml,BATCHBISECT,16,92.72727272727272,1680.0,0.0
112.0,opal.csv,ml,BATCH4,4,39.73214285714285,318.0,0.0
113.0,opal.csv,ml,BATCHSTOP4,4,39.73214285714285,318.0,0.0
114.0,opal.csv,ml,BATCHSTOP4,8,35.714285714285715,784.0,0.0
115.0,opal.csv,ml,BATCHSTOP4,16,33.035714285714285,1680.0,1.0
116.0,opal.csv,ml,BATCHBISECT,2,50.0,96.0,1.0
117.0,opal.csv,ml,BATCHBISECT,4,39.73214285714285,318.0,0.0
118.0,opal.csv,ml,BATCHBISECT,8,35.714285714285715,784.0,0.0
119.0,opal.csv,ml,BATCHBISECT,16,33.035714285714285,1680.0,1.0
120.0,cloud_controller_ng.csv,ml,BATCH4,4,71.14624505928853,360.0,3.0
121.0,cloud_controller_ng.csv,ml,BATCHSTOP4,4,71.14624505928853,360.0,3.0
122.0,cloud_controller_ng.csv,ml,BATCHSTOP4,8,78.65612648221344,868.0,3.0
123.0,cloud_controller_ng.csv,ml,BATCHSTOP4,16,86.16600790513834,1920.0,0.0
124.0,cloud_controller_ng.csv,ml,BATCHBISECT,2,62.45059288537549,106.0,11.0
125.0,cloud_controller_ng.csv,ml,BATCHBISECT,4,71.93675889328063,360.0,3.0
126.0,cloud_controller_ng.csv,ml,BATCHBISECT,8,79.44664031620553,868.0,3.0
127.0,cloud_controller_ng.csv,ml,BATCHBISECT,16,86.16600790513834,1920.0,0.0
128.0,loomio.csv,ml,BATCH4,4,69.7560975609756,306.0,0.0
129.0,loomio.csv,ml,BATCHSTOP4,4,69.7560975609756,306.0,0.0
130.0,loomio.csv,ml,BATCHSTOP4,8,64.39024390243902,728.0,0.0
131.0,loomio.csv,ml,BATCHSTOP4,16,67.8048780487805,1560.0,0.0
132.0,loomio.csv,ml,BATCHBISECT,2,66.82926829268293,91.0,3.0
133.0,loomio.csv,ml,BATCHBISECT,4,71.70731707317073,306.0,0.0
134.0,loomio.csv,ml,BATCHBISECT,8,70.2439024390244,728.0,0.0
135.0,loomio.csv,ml,BATCHBISECT,16,73.65853658536585,1560.0,0.0
136.0,graylog2-server.csv,ml,BATCH4,4,30.174563591022444,558.0,0.0
137.0,graylog2-server.csv,ml,BATCHSTOP4,4,30.174563591022444,558.0,0.0
138.0,graylog2-server.csv,ml,BATCHSTOP4,8,22.693266832917704,1372.0,0.0
139.0,graylog2-server.csv,ml,BATCHSTOP4,16,20.1995012468828,3000.0,0.0
140.0,graylog2-server.csv,ml,BATCHBISECT,2,44.63840399002494,169.0,3.0
141.0,graylog2-server.csv,ml,BATCHBISECT,4,30.174563591022444,558.0,0.0
142.0,graylog2-server.csv,ml,BATCHBISECT,8,22.693266832917704,1372.0,0.0
143.0,graylog2-server.csv,ml,BATCHBISECT,16,20.1995012468828,3000.0,0.0
144.0,gradle.csv,ml,BATCH4,4,31.95691202872532,660.0,8.0
145.0,gradle.csv,ml,BATCHSTOP4,4,31.95691202872532,660.0,8.0
146.0,gradle.csv,ml,BATCHSTOP4,8,32.13644524236984,1820.0,0.0
147.0,gradle.csv,ml,BATCHSTOP4,16,29.802513464991023,4080.0,1.0
148.0,gradle.csv,ml,BATCHBISECT,2,35.5475763016158,174.0,24.0
149.0,gradle.csv,ml,BATCHBISECT,4,31.95691202872532,660.0,8.0
150.0,gradle.csv,ml,BATCHBISECT,8,32.49551166965889,1820.0,0.0
151.0,gradle.csv,ml,BATCHBISECT,16,30.16157989228008,4080.0,1.0
