tr_build_id,gh_team_size,git_diff_src_churn,git_diff_test_churn,gh_diff_files_modified,gh_build_started_at,tr_status
10634858,57,2,0,1,2013-08-26 18:35:11,passed
10640359,57,22,17,2,2013-08-26 20:59:49,passed
10643969,57,28,4,2,2013-08-26 22:36:37,passed
10647615,57,103,8,18,2013-08-27 00:56:41,passed
10724638,57,33,5,9,2013-08-28 18:33:04,passed
10732138,57,28,21,3,2013-08-28 22:10:00,failed
10732853,57,39,31,14,2013-08-28 22:30:52,failed
10733144,57,0,0,2,2013-08-28 22:39:31,passed
10733649,57,24,21,5,2013-08-28 23:01:21,passed
10764242,57,2,16,2,2013-08-29 17:38:53,passed
10778481,58,0,0,1,2013-08-30 00:49:27,passed
10809497,58,0,7,1,2013-08-30 18:10:25,failed
10810586,58,4,0,1,2013-08-30 18:21:40,failed
10817522,58,377,503,30,2013-08-30 21:26:28,failed
10943386,58,3,0,1,2013-09-03 17:28:19,passed
10944343,58,44,152,6,2013-09-03 17:56:10,passed
10952126,58,68,139,12,2013-09-03 21:45:53,passed
10956407,58,3,0,1,2013-09-04 00:16:20,failed
10956876,58,3,4,3,2013-09-04 00:43:47,passed
10995503,58,337,527,23,2013-09-04 22:40:29,passed
10997885,58,2,5,3,2013-09-05 00:02:02,failed
10998596,58,20,22,3,2013-09-05 00:30:49,failed
11034950,58,5,145,8,2013-09-05 21:16:42,passed
11037267,58,3,21,2,2013-09-05 22:21:31,passed
11079175,58,2,4,3,2013-09-06 22:34:04,passed
11080771,58,18,119,5,2013-09-06 23:29:55,failed
11082690,58,2,0,1,2013-09-07 00:59:17,failed
11215672,58,16,19,4,2013-09-10 22:29:48,passed
11216272,58,43,0,1,2013-09-10 22:50:43,passed
11217100,58,0,22,1,2013-09-11 00:46:10,passed
11259109,58,7,0,0,2013-09-11 23:16:10,failed
11259212,58,3,15,5,2013-09-11 23:19:58,passed
11259511,58,22,57,3,2013-09-11 23:35:03,failed
11260153,58,2,12,2,2013-09-11 23:55:22,failed
11260911,58,0,0,1,2013-09-12 00:20:19,passed
11303551,57,3,1,3,2013-09-13 02:11:54,passed
11344174,57,36,89,9,2013-09-13 23:14:32,passed
11344560,57,0,37,4,2013-09-13 23:22:53,passed
11387856,57,0,5,1,2013-09-15 17:46:27,passed
11489695,58,13,55,3,2013-09-18 00:54:25,passed
11532860,58,0,7,1,2013-09-19 00:41:31,failed
11537616,58,24,22,4,2013-09-19 04:52:41,passed
11568755,58,0,0,1,2013-09-19 20:54:25,failed
11569084,58,0,23,1,2013-09-19 21:03:13,passed
11605718,59,32,0,1,2013-09-20 18:39:01,passed
11606263,59,16,39,5,2013-09-20 18:57:42,passed
11607314,59,581,480,17,2013-09-20 19:24:35,failed
11607661,59,212,0,2,2013-09-20 19:37:39,failed
11610340,59,0,69,0,2013-09-20 20:50:32,failed
11611615,59,12,9,2,2013-09-20 21:26:11,failed
11611664,59,118,264,8,2013-09-20 21:27:03,failed
11612248,59,14,16,3,2013-09-20 21:52:05,failed
11612629,59,2,0,1,2013-09-20 22:04:15,failed
11614045,59,98,237,3,2013-09-20 22:39:08,failed
11614293,59,11,0,1,2013-09-20 22:49:25,failed
11614553,59,81,46,9,2013-09-20 23:03:31,passed
11614737,59,0,24,1,2013-09-20 23:18:43,passed
11695338,58,8,4,4,2013-09-23 16:11:22,passed
11699258,58,205,190,10,2013-09-23 17:44:12,passed
11700089,58,8,4,4,2013-09-23 18:01:20,passed
11703505,58,15,125,4,2013-09-23 19:26:17,passed
11711622,58,30,25,3,2013-09-23 23:08:35,passed
11714148,58,12,29,7,2013-09-24 00:47:30,passed
11753910,58,511,962,35,2013-09-24 22:04:22,passed
11758213,58,30,70,8,2013-09-25 00:58:48,passed
11761514,58,7,0,1,2013-09-25 03:35:18,passed
11786267,58,250,64,18,2013-09-25 16:29:17,passed
11802140,58,35,105,9,2013-09-25 23:25:46,passed
11831278,58,16,39,5,2013-09-26 17:19:51,passed
11843255,57,0,0,0,2013-09-26 22:48:04,passed
11843782,57,9,2,3,2013-09-26 23:05:06,passed
11845939,57,3,28,5,2013-09-27 00:36:49,failed
11847384,57,0,0,1,2013-09-27 01:39:05,passed
11875878,57,0,4,1,2013-09-27 17:31:35,passed
11878594,57,15,0,1,2013-09-27 18:50:16,passed
11894604,57,0,7,1,2013-09-28 06:47:00,passed
11983806,57,55,121,10,2013-09-30 21:53:14,passed
11984171,57,20,0,1,2013-09-30 22:01:43,passed
11986421,57,245,404,8,2013-10-01 17:13:23,passed
12019167,57,4,0,1,2013-10-01 17:28:48,passed
12059295,57,4,15,4,2013-10-02 16:27:35,failed
12064436,57,540,825,12,2013-10-02 18:37:57,passed
12073353,57,43,48,6,2013-10-02 22:28:55,passed
12074454,57,17,80,8,2013-10-02 23:02:41,passed
12074961,57,4,0,1,2013-10-02 23:21:31,passed
12102685,57,128,324,7,2013-10-03 17:41:14,passed
12110623,57,8,21,4,2013-10-03 21:02:59,passed
12114096,57,47,125,9,2013-10-03 22:41:04,passed
12115443,57,90,69,7,2013-10-03 23:25:17,passed
12116711,57,38,118,13,2013-10-04 17:26:19,passed
12143206,57,0,0,1,2013-10-04 17:34:29,passed
12143635,57,0,0,1,2013-10-04 17:46:38,passed
12146263,57,4,0,2,2013-10-04 19:06:45,passed
12147026,57,35,31,2,2013-10-04 19:27:38,passed
12147977,57,0,0,1,2013-10-04 19:55:13,passed
12152235,57,1,12,2,2013-10-04 22:07:36,passed
12153971,57,190,105,15,2013-10-04 23:10:59,failed
12154218,57,0,24,1,2013-10-04 23:21:13,passed
12154899,57,3,31,5,2013-10-04 23:56:26,failed
12155326,57,0,28,1,2013-10-05 00:14:37,passed
12155595,57,4,10,2,2013-10-05 00:23:53,passed
12242873,57,0,63,6,2013-10-07 18:25:44,passed
12249113,57,3,27,3,2013-10-07 23:53:48,failed
12254960,57,224,533,11,2013-10-08 01:36:17,failed
12277329,57,11,0,3,2013-10-08 14:43:47,failed
12281679,57,31,104,4,2013-10-08 16:31:18,passed
12282291,57,3,4,4,2013-10-08 16:48:17,failed
12292888,57,0,1,1,2013-10-08 21:04:58,passed
12295325,57,2,0,1,2013-10-08 22:17:03,passed
12298093,57,2,0,1,2013-10-08 23:46:08,passed
12333764,57,35,305,12,2013-10-09 18:35:27,passed
12334030,57,20,0,1,2013-10-09 18:43:09,passed
12334293,57,0,0,2,2013-10-09 18:48:11,passed
12340990,57,162,339,6,2013-10-09 21:19:45,passed
12341889,57,18,105,2,2013-10-09 21:40:58,failed
12344193,57,0,8,2,2013-10-09 23:28:25,failed
12394863,57,2,4,2,2013-10-10 23:14:34,failed
12427578,57,0,9,1,2013-10-11 16:55:05,passed
12428818,57,0,6,2,2013-10-11 17:31:57,passed
12433025,57,9,0,2,2013-10-11 19:20:49,failed
12437976,57,0,4,1,2013-10-11 21:21:24,passed
12438952,57,41,70,6,2013-10-11 21:50:27,failed
12443628,57,0,2,1,2013-10-12 00:19:52,failed
12444161,57,0,6,1,2013-10-12 00:45:28,passed
12498367,57,6,15,2,2013-10-13 22:37:48,passed
12498845,57,6,15,2,2013-10-13 23:02:11,passed
12528761,57,12,31,3,2013-10-14 16:49:57,passed
12543214,57,14,11,3,2013-10-14 22:17:58,passed
12544579,57,2,74,3,2013-10-14 22:50:01,passed
12547527,57,48,66,7,2013-10-15 00:27:33,passed
12547685,57,4,81,3,2013-10-15 00:32:07,passed
12547843,57,10,3,2,2013-10-15 00:39:54,passed
12548579,57,29,70,3,2013-10-15 01:09:35,passed
12571862,57,6,0,2,2013-10-15 14:33:42,passed
12596731,57,88,72,11,2013-10-16 00:49:25,failed
12604850,57,114,111,6,2013-10-16 06:31:43,passed
12617044,57,0,0,1,2013-10-16 13:20:53,passed
12621258,57,114,111,6,2013-10-16 14:45:59,passed
12627731,56,114,117,7,2013-10-16 16:52:57,passed
12641680,56,6,0,2,2013-10-16 22:08:41,passed
12731180,56,0,2,2,2013-10-18 18:45:22,passed
12732360,56,149,303,8,2013-10-18 19:16:20,passed
12733212,56,315,687,14,2013-10-18 19:35:44,passed
12733317,56,2,2,2,2013-10-18 19:39:33,failed
12733651,56,402,907,22,2013-10-18 19:59:40,passed
12733769,56,0,0,1,2013-10-18 20:01:00,passed
12735743,56,6,0,2,2013-10-18 20:36:11,passed
12736039,56,0,0,1,2013-10-18 20:41:38,passed
12736307,56,0,0,1,2013-10-18 20:50:32,failed
12737753,56,0,0,1,2013-10-18 21:23:04,passed
12738154,56,15,0,3,2013-10-18 21:33:11,passed
12739578,57,0,0,1,2013-10-18 22:04:55,passed
12742990,57,110,38,77,2013-10-18 23:54:59,passed
12743143,57,2,10,2,2013-10-18 23:59:08,passed
12768819,57,36,65,6,2013-10-19 21:18:05,passed
12777298,57,18,0,1,2013-10-20 04:47:30,passed
12801715,57,25,64,3,2013-10-20 22:17:40,passed
12836414,57,50,264,8,2013-10-21 16:55:21,passed
12841284,58,241,441,92,2013-10-21 18:44:20,passed
12843481,58,2,2,2,2013-10-21 19:28:06,passed
12848739,58,2,2,2,2013-10-21 21:31:17,passed
12850793,58,11,54,4,2013-10-21 21:52:57,passed
12851027,58,2,0,1,2013-10-21 21:59:19,passed
12853047,58,2,2,2,2013-10-21 22:53:35,passed
12856009,58,61,33,10,2013-10-22 00:21:34,failed
12856382,58,6,172,2,2013-10-22 01:08:54,failed
12857983,58,61,25,8,2013-10-22 01:31:58,passed
12858150,58,28,735,85,2013-10-22 01:38:40,failed
12858699,58,0,6,1,2013-10-22 01:59:53,failed
12889114,58,28,741,85,2013-10-22 16:39:48,passed
12890457,58,0,249,2,2013-10-22 17:14:11,passed
12890835,58,0,11,1,2013-10-22 17:24:06,passed
12901172,58,5,0,2,2013-10-22 20:59:19,passed
12901915,58,30,46,3,2013-10-22 21:25:06,passed
12904745,58,28,857,86,2013-10-22 22:21:47,failed
12905227,58,2,6,2,2013-10-22 22:31:05,failed
12905674,58,2,3,2,2013-10-22 22:49:29,failed
12907628,58,0,2,1,2013-10-22 23:46:14,passed
12908855,58,71,66,8,2013-10-23 00:06:01,passed
12910327,58,2,0,1,2013-10-23 00:56:48,passed
12941397,58,0,35,3,2013-10-23 16:54:36,failed
12956980,58,0,84,8,2013-10-23 22:11:20,passed
12962001,58,2,56,4,2013-10-24 00:41:50,failed
12962017,58,5,64,4,2013-10-24 00:42:47,passed
12962342,59,62,232,7,2013-10-24 17:38:32,failed
12997847,59,0,3,1,2013-10-24 17:43:38,failed
13012329,59,28,3,2,2013-10-24 22:35:22,passed
13013168,59,0,79,3,2013-10-24 23:04:26,passed
13013615,59,4,8,3,2013-10-24 23:18:04,passed
13064381,59,13,395,4,2013-10-25 22:40:46,failed
13067909,59,0,2,1,2013-10-28 16:31:16,passed
13165360,59,20,10,5,2013-10-28 17:11:26,failed
13165577,59,0,4,2,2013-10-28 17:15:55,failed
13166805,59,0,4,1,2013-10-28 17:42:22,passed
13177141,59,9,96,6,2013-10-28 21:16:23,passed
13185441,59,24,0,2,2013-10-29 00:30:07,passed
13221660,59,8,0,2,2013-10-29 17:46:07,passed
13224934,59,23,0,2,2013-10-29 18:47:48,passed
13231632,59,5,43,2,2013-10-29 21:18:35,failed
13235946,60,5,43,2,2013-10-29 23:04:00,passed
13237645,61,0,127,0,2013-10-29 23:43:38,passed
13239468,61,2,7,3,2013-10-30 00:35:52,failed
13241153,61,0,12,1,2013-10-30 01:27:51,passed
13251128,61,2,10,2,2013-10-30 08:57:13,failed
13272724,63,4,2,3,2013-10-30 17:14:19,failed
13273881,63,185,40,2,2013-10-30 17:32:24,passed
13278900,63,8,0,1,2013-10-30 19:09:19,failed
13284891,63,8,96,5,2013-10-30 21:11:59,failed
13291792,63,0,103,1,2013-10-31 00:00:32,passed
13293022,63,0,19,1,2013-10-31 00:26:36,passed
13293598,64,9,96,6,2013-10-31 16:34:16,passed
13327737,64,37,0,3,2013-10-31 17:18:09,passed
13327795,64,42,166,6,2013-10-31 17:30:07,passed
13330773,64,42,166,6,2013-10-31 18:38:36,passed
13337535,64,1,0,1,2013-10-31 20:59:48,passed
13337725,64,2,0,1,2013-10-31 21:05:16,failed
13339238,64,3,0,1,2013-10-31 21:43:00,failed
13342245,64,22,0,1,2013-10-31 22:53:12,passed
13345614,65,2,10,2,2013-11-01 00:32:50,passed
13356178,65,2,21,3,2013-11-01 09:22:20,failed
13363233,65,19,23,4,2013-11-01 13:22:20,passed
13373167,65,153,388,14,2013-11-01 17:04:21,failed
13376610,65,0,7,1,2013-11-01 19:30:04,passed
13385939,65,25,97,7,2013-11-01 22:22:59,passed
13407783,65,5,0,1,2013-11-02 17:13:53,failed
13407902,65,1,0,1,2013-11-04 17:43:13,failed
13484185,65,0,10,1,2013-11-04 18:04:10,failed
13491610,65,0,5,1,2013-11-04 20:51:15,passed
13539490,66,2,21,3,2013-11-05 18:20:00,failed
13539556,66,4,0,2,2013-11-05 18:20:15,failed
13540539,66,12,34,4,2013-11-05 18:48:21,failed
13543498,66,18,0,0,2013-11-05 20:01:15,failed
13544402,66,0,2,1,2013-11-05 20:44:22,passed
13547696,66,7,49,2,2013-11-05 21:17:05,passed
13549693,67,5,43,3,2013-11-05 22:06:25,passed
13550760,67,10,10,9,2013-11-05 22:51:58,passed
13551287,67,0,50,5,2013-11-05 23:11:12,passed
13552813,67,44,40,2,2013-11-05 23:37:03,passed
13559390,67,0,226,8,2013-11-06 02:22:27,failed
13559995,67,0,2,1,2013-11-06 16:39:18,passed
13605115,67,2,30,3,2013-11-06 22:04:26,passed
13606529,67,0,38,1,2013-11-06 22:34:22,passed
13610984,67,5,0,2,2013-11-07 01:13:49,passed
13651835,67,2,18,3,2013-11-07 20:20:13,passed
13662316,68,11,25,4,2013-11-08 00:22:09,passed
13663591,68,19,23,4,2013-11-08 01:01:21,passed
13666980,68,40,120,10,2013-11-08 03:06:34,passed
13700037,68,9,121,6,2013-11-08 18:35:21,passed
13703238,68,12,165,19,2013-11-08 19:37:20,passed
13709606,68,20,14,2,2013-11-08 22:03:20,passed
13714534,68,4,0,2,2013-11-09 00:39:12,passed
13827171,69,4,36,2,2013-11-11 22:03:50,passed
13829406,69,52,217,12,2013-11-11 22:12:32,failed
13832075,69,0,8,1,2013-11-11 23:23:06,passed
13833003,69,4,0,1,2013-11-11 23:49:40,passed
13833186,69,21,71,7,2013-11-11 23:55:33,failed
13833285,69,0,8,1,2013-11-11 23:58:19,failed
13836997,69,1,0,2,2013-11-12 01:58:43,failed
13869602,69,0,0,1,2013-11-12 17:49:09,passed
13928634,69,28,0,6,2013-11-13 18:49:28,failed
13933050,69,7,0,2,2013-11-13 22:31:35,failed
13944765,69,14,0,1,2013-11-14 00:28:05,passed
13945989,69,59,97,6,2013-11-14 01:01:30,passed
14003936,69,110,268,16,2013-11-15 01:58:33,passed
14008726,69,31,0,1,2013-11-15 18:17:06,passed
14035886,69,56,72,2,2013-11-15 18:23:24,passed
14041415,68,6,361,14,2013-11-15 20:27:09,failed
14046219,68,0,21,4,2013-11-15 22:23:00,passed
14046285,68,67,0,9,2013-11-15 22:25:28,passed
14151809,68,2,12,2,2013-11-18 17:47:39,passed
14154820,68,1,18,2,2013-11-18 18:42:44,failed
14155160,68,2,12,2,2013-11-18 18:49:37,passed
14159530,68,48,19,6,2013-11-18 20:17:19,passed
14164584,68,88,349,7,2013-11-18 21:55:17,passed
14172956,69,4,45,3,2013-11-19 00:48:56,passed
14209196,69,1,18,2,2013-11-19 18:27:12,passed
14213955,69,69,0,1,2013-11-19 19:22:28,passed
14227554,69,305,47,14,2013-11-20 00:10:04,passed
14230661,69,33,137,4,2013-11-20 01:40:24,passed
14230899,69,13,217,7,2013-11-20 01:50:55,passed
14271404,69,0,0,1,2013-11-20 19:58:31,passed
14272462,69,0,0,1,2013-11-20 21:32:53,passed
14277051,69,11,56,2,2013-11-20 21:49:47,failed
14278944,69,79,304,6,2013-11-20 22:24:34,failed
14281138,69,0,2,1,2013-11-20 23:02:03,failed
14284473,69,14,77,5,2013-11-21 00:32:38,passed
14286979,69,0,3,1,2013-11-21 01:36:58,passed
14326078,69,8,0,2,2013-11-21 18:35:06,passed
14336594,69,9,0,2,2013-11-21 21:59:52,passed
14337237,69,24,84,5,2013-11-21 22:15:19,passed
14345173,69,1,0,1,2013-11-22 15:36:44,passed
14391771,69,4,51,3,2013-11-22 21:42:05,passed
14398936,69,115,122,10,2013-11-23 00:52:53,passed
14453945,69,0,10,1,2013-11-24 17:02:45,passed
14503327,69,4,8,4,2013-11-25 17:48:43,passed
14508469,69,81,281,5,2013-11-25 19:36:06,passed
14515151,69,0,21,1,2013-11-25 21:56:17,passed
14616906,70,0,0,1,2013-11-27 18:43:40,passed
14679185,70,69,56,7,2013-11-29 00:04:57,passed
14820230,70,2,0,1,2013-12-02 20:55:27,passed
14838607,70,272,124,18,2013-12-03 00:28:53,passed
14881604,70,12,0,2,2013-12-03 19:09:18,passed
14892157,70,6,11,5,2013-12-03 22:22:50,passed
14893357,70,0,11,1,2013-12-03 22:44:34,failed
14893462,70,0,23,1,2013-12-03 22:47:59,passed
14893969,70,0,2,2,2013-12-03 22:59:31,passed
14897373,70,0,61,12,2013-12-04 00:12:22,passed
14936796,70,9,8,4,2013-12-04 18:03:36,passed
14957381,70,37,31,31,2013-12-05 01:11:40,passed
15013814,71,10,31,6,2013-12-06 01:02:36,passed
15014744,71,16,70,5,2013-12-06 00:16:33,failed
15016820,71,4,41,2,2013-12-06 01:14:26,passed
15017827,71,522,2190,44,2013-12-06 01:39:35,passed
15052036,71,1,62,2,2013-12-06 18:12:39,passed
15065868,71,35,167,13,2013-12-06 22:39:51,passed
15158033,71,0,270,1,2013-12-09 09:28:09,passed
15181400,71,0,4,2,2013-12-09 17:45:58,passed
15220270,71,0,55,1,2013-12-10 11:24:00,passed
15258339,71,2,0,1,2013-12-11 00:21:00,passed
15307441,71,1,369,2,2013-12-11 21:19:10,passed
15314563,72,2,0,1,2013-12-11 23:30:28,failed
15314866,72,2,0,1,2013-12-11 23:38:42,passed
15319000,72,2,8,2,2013-12-12 01:27:35,failed
15319341,72,59,1922,9,2013-12-12 01:41:22,passed
15354869,72,5,0,1,2013-12-12 17:44:10,passed
15373875,72,9,0,1,2013-12-12 23:51:55,passed
15376751,72,6,51,14,2013-12-13 19:16:58,passed
15382545,72,27,150,13,2013-12-17 21:36:40,passed
15426394,72,0,5,3,2013-12-13 23:12:24,passed
15426571,72,19,0,2,2013-12-13 23:16:41,failed
15428026,72,13,17,4,2013-12-13 23:56:33,passed
15551326,71,7,36,6,2013-12-16 22:00:49,failed
15557132,71,0,77,4,2013-12-17 00:24:24,passed
15557691,71,0,12,1,2013-12-17 00:30:45,passed
15561884,71,0,163,1,2013-12-17 02:03:50,passed
15597076,72,6,1,3,2013-12-17 19:41:41,passed
15606040,72,6,1,3,2013-12-17 20:19:06,passed
15616093,72,76,179,11,2013-12-17 23:34:06,failed
15618754,72,4,36,2,2013-12-18 00:33:03,failed
15621715,73,21,46,4,2013-12-18 17:51:51,failed
15621740,73,1,367,2,2013-12-18 01:59:33,failed
15662429,73,0,4,1,2013-12-18 18:15:29,passed
15673570,73,0,39,2,2013-12-18 21:41:13,failed
15680738,73,48,71,10,2013-12-19 00:52:41,passed
15681177,73,0,16,1,2013-12-19 00:35:23,passed
15684276,73,24,129,15,2013-12-19 02:11:42,passed
15722414,73,3,21,3,2013-12-19 17:54:11,failed
15724370,73,0,68,3,2013-12-19 18:23:27,passed
15726184,73,60,268,11,2013-12-19 18:59:07,passed
15738658,73,5,53,2,2013-12-19 22:51:02,failed
15739011,73,2,0,1,2013-12-20 00:08:22,passed
15745740,73,4,0,1,2013-12-20 02:02:46,passed
15751456,73,0,0,1,2013-12-20 16:55:40,passed
15781881,73,10,0,1,2013-12-20 18:16:12,passed
15791402,72,28,35,3,2013-12-20 21:40:42,passed
15791506,72,0,3,1,2013-12-20 21:42:01,passed
15792664,72,147,0,1,2013-12-20 22:12:55,failed
15793639,72,18,45,6,2013-12-20 22:27:00,failed
15796549,72,0,28,1,2013-12-20 23:22:13,failed
15796935,72,0,24,2,2013-12-20 23:31:23,failed
15798454,72,10,17,5,2013-12-21 00:17:03,passed
15798983,72,2,6,4,2013-12-21 00:34:12,passed
15799545,72,7,105,15,2013-12-21 00:50:16,passed
15899818,73,0,0,0,2013-12-23 19:31:13,passed
15901961,73,47,107,3,2013-12-23 20:08:36,failed
15902264,73,0,0,0,2013-12-23 20:15:31,failed
15902283,73,2,2,2,2013-12-23 20:18:16,failed
15903086,73,97,216,11,2013-12-23 20:37:06,failed
15905965,73,19,0,2,2013-12-23 21:42:07,failed
15906151,73,4,0,2,2013-12-23 21:46:45,passed
15907008,73,0,187,1,2013-12-23 22:49:14,passed
15908983,73,92,335,6,2013-12-23 22:57:59,passed
15909955,73,0,22,1,2013-12-23 23:25:24,failed
15910094,73,12,7,4,2013-12-23 23:28:47,passed
15911000,73,2,0,1,2013-12-24 00:00:01,passed
15912641,73,38,0,2,2013-12-24 00:55:53,passed
15912827,73,19,26,3,2013-12-24 01:02:13,passed
15913231,73,4,0,1,2013-12-24 01:16:14,passed
15939300,73,18,27,1,2013-12-24 19:21:43,failed
15939696,73,15,90,4,2013-12-24 19:37:16,passed
15940227,73,24,87,5,2013-12-24 19:59:17,passed
15942797,73,26,20,10,2013-12-24 21:50:59,passed
15944446,73,34,0,1,2013-12-24 23:02:20,passed
15945976,73,18,0,2,2013-12-25 00:28:34,passed
16044797,73,2,19,5,2013-12-27 18:59:26,passed
16050939,73,2,26,3,2013-12-27 21:35:37,passed
16051775,73,1,8,2,2013-12-27 22:21:08,passed
16150482,73,4,1,2,2013-12-30 18:35:16,passed
16153971,73,4,1,2,2013-12-31 00:03:58,passed
16230639,73,9,0,1,2014-01-01 20:38:30,failed
16271295,73,0,80,2,2014-01-02 18:24:49,passed
16271475,73,0,23,2,2014-01-02 18:25:22,passed
16291106,74,5,19,2,2014-01-03 00:32:58,failed
16292611,74,10,28,1,2014-01-03 01:11:36,failed
16327705,74,0,36,3,2014-01-03 18:56:18,passed
16328219,74,5,47,2,2014-01-03 18:54:57,passed
16343167,74,275,283,7,2014-01-03 22:30:19,failed
16343875,74,6,20,5,2014-01-03 22:43:28,passed
16348064,74,42,46,10,2014-01-04 00:12:16,passed
16350300,74,144,106,8,2014-01-04 01:08:37,passed
16481451,74,15,150,6,2014-01-06 18:54:16,failed
16497355,74,0,7,1,2014-01-07 00:41:44,passed
16565495,74,5,303,6,2014-01-08 02:01:22,passed
16683706,74,10,158,4,2014-01-09 21:49:28,passed
16743144,75,0,43,2,2014-01-10 19:18:26,passed
16811503,75,27,75,6,2014-01-12 10:57:46,passed
16886892,75,2,0,1,2014-01-13 19:31:56,passed
16898211,74,38,0,1,2014-01-13 22:50:41,passed
16903951,75,6,66,3,2014-01-14 01:52:34,passed
16970494,75,240,971,4,2014-01-15 01:36:33,passed
17034639,76,116,170,22,2014-01-16 01:04:41,passed
17075920,76,35,59,10,2014-01-16 18:20:24,passed
17095943,75,82,0,1,2014-01-16 23:14:34,passed
17162146,75,27,104,6,2014-01-18 00:05:07,passed
17283616,74,2,1,2,2014-01-20 15:58:34,passed
17294581,76,2,10,2,2014-01-20 19:12:27,passed
17295065,76,34,209,5,2014-01-20 19:25:09,passed
17358211,76,4,83,8,2014-01-21 18:21:58,passed
17360087,76,30,16,6,2014-01-21 18:55:36,passed
17429001,76,60,196,16,2014-01-22 19:08:51,passed
17431294,76,149,506,3,2014-01-22 19:46:16,passed
17433267,76,10,18,9,2014-01-22 20:23:42,passed
17511589,78,94,277,8,2014-01-25 00:45:38,passed
17514175,78,0,0,1,2014-01-25 00:46:12,passed
17518082,78,31,0,3,2014-01-25 00:46:15,failed
17564123,78,2,4,2,2014-01-27 23:09:19,passed
17582233,78,0,7,2,2014-01-25 01:02:21,passed
17712319,78,570,1171,17,2014-01-27 17:45:56,passed
17722803,78,0,4,1,2014-01-27 21:58:18,passed
17738107,78,2,0,1,2014-01-28 01:15:50,passed
17785931,78,7,38,2,2014-01-28 18:54:50,passed
17786439,78,0,5,1,2014-01-28 19:02:36,passed
17807123,78,196,161,15,2014-01-29 01:01:06,passed
17808053,78,34,131,2,2014-01-29 01:24:15,passed
17808110,78,86,0,1,2014-01-29 01:26:48,passed
17808728,78,97,0,2,2014-01-29 01:40:37,passed
17809995,78,39,154,2,2014-01-29 02:12:15,failed
17810039,78,10,0,1,2014-01-29 17:27:31,passed
17852159,78,2,0,1,2014-01-29 18:12:47,passed
17875724,78,0,0,1,2014-01-30 00:22:43,passed
17929592,78,1,10,2,2014-01-30 19:41:46,passed
17938902,78,117,189,12,2014-01-30 22:05:53,passed
17951536,78,1,2,2,2014-01-31 02:11:28,passed
17984979,77,0,0,0,2014-01-31 16:04:43,passed
18044452,75,36,0,2,2014-02-03 17:45:34,passed
18143811,75,9,9,6,2014-02-03 18:21:10,passed
18144605,75,15,23,2,2014-02-03 18:32:47,passed
18165094,75,79,0,1,2014-02-03 23:22:04,passed
18217122,75,64,0,2,2014-02-04 22:17:47,failed
18218722,75,4,3,2,2014-02-04 22:23:31,failed
18220258,75,2,0,1,2014-02-04 22:38:30,passed
18239857,75,48,0,0,2014-02-05 00:26:18,passed
18243759,75,2,5,3,2014-02-05 02:01:26,passed
18290202,75,2,5,3,2014-02-05 19:01:56,passed
18295208,75,25,60,2,2014-02-05 19:45:43,passed
18312665,75,2,0,1,2014-02-06 00:26:27,passed
18312854,75,0,0,1,2014-02-06 00:31:30,passed
18331847,74,17,39,7,2014-02-11 19:01:06,passed
18362338,75,23,0,1,2014-02-06 18:33:41,passed
18393443,75,58,150,7,2014-02-13 00:26:11,passed
18438008,75,25,60,2,2014-02-07 21:45:12,passed
18593868,74,1232,941,46,2014-02-10 17:31:18,failed
18608394,74,0,18,2,2014-02-10 23:05:40,passed
18690576,74,5,0,0,2014-02-11 22:57:42,passed
18694354,74,17,0,2,2014-02-12 00:03:56,passed
18750880,75,19,122,2,2014-02-12 19:01:48,passed
18762183,75,17,39,7,2014-02-12 21:49:04,passed
18791953,75,12,11,3,2014-02-13 18:21:13,passed
18825720,75,4,23,4,2014-02-13 19:12:38,passed
18828399,75,50,167,7,2014-02-13 19:07:08,passed
18830739,75,4,23,4,2014-02-13 19:43:32,passed
18832963,76,89,65,2,2014-02-13 22:52:43,passed
18891830,76,18,8,10,2014-02-14 16:49:22,failed
18901564,76,16,7,4,2014-02-18 00:55:34,passed
19098285,76,0,0,0,2014-02-18 09:31:50,passed
19153044,76,23,27,5,2014-02-19 00:27:32,passed
19156048,76,1,19,5,2014-02-19 01:39:47,passed
19208483,76,33,80,2,2014-02-19 22:57:12,passed
19228623,76,28,15,8,2014-02-20 01:29:29,passed
19229520,76,18,57,3,2014-02-20 01:48:59,passed
19276307,76,266,589,6,2014-02-20 18:01:22,passed
19276888,76,40,88,2,2014-02-20 18:48:15,passed
19277435,76,134,444,4,2014-02-20 18:22:31,passed
19277971,76,56,110,4,2014-02-20 18:28:20,passed
19278581,76,38,62,5,2014-02-20 18:38:24,passed
19278997,76,2,0,1,2014-02-20 18:47:21,passed
19279764,76,16,50,2,2014-02-20 19:01:05,passed
19280153,76,54,136,3,2014-02-20 19:08:03,passed
19280646,76,0,0,0,2014-02-20 19:14:47,passed
19285299,76,81,210,4,2014-02-20 20:21:56,passed
19303620,76,207,473,24,2014-02-21 02:12:32,passed
19351750,77,24,20,20,2014-02-21 17:58:41,passed
19352692,77,24,20,20,2014-02-21 18:14:57,passed
19370327,77,2,4,2,2014-02-22 00:00:45,passed
19374290,76,111,553,16,2014-02-22 02:54:49,passed
19374389,76,0,2,1,2014-02-22 01:46:24,passed
19521293,77,32,0,11,2014-02-24 19:07:49,failed
