tr_build_id,gh_team_size,git_diff_src_churn,git_diff_test_churn,gh_diff_files_modified,gh_build_started_at,tr_status
29125662,48,254,0,1,2014-07-04 08:49:46,failed
29159659,48,0,0,1,2014-07-04 17:56:28,failed
29159811,48,0,32,4,2014-07-04 18:00:51,passed
29159926,48,0,0,6,2014-07-04 18:03:15,failed
29161842,48,88,86,3,2014-07-04 18:44:05,passed
29339395,48,0,0,1,2014-07-07 17:19:54,failed
29342484,48,3,1,2,2014-07-07 17:55:21,failed
29372634,48,0,0,1,2014-07-08 00:47:26,failed
29381162,48,39,0,1,2014-07-08 03:46:54,failed
29502358,48,553,398,4,2014-07-09 13:03:22,failed
29503300,48,4,0,1,2014-07-09 13:15:17,failed
29510003,48,227,152,2,2014-07-09 14:28:25,passed
29609862,48,254,0,1,2014-07-10 15:12:05,failed
29610966,48,2,111,1,2014-07-10 15:24:07,failed
29738820,49,2,111,1,2014-07-11 22:16:08,passed
29835682,49,41,32,3,2014-07-13 17:31:55,passed
29844012,49,44,0,6,2014-07-13 20:49:37,passed
29877442,49,0,0,1,2014-07-14 11:03:17,passed
29902808,49,0,0,1,2014-07-14 16:28:02,passed
29930287,49,0,0,1,2014-07-14 22:11:02,passed
29931870,49,0,0,1,2014-07-14 22:34:54,failed
29969016,49,11,37,2,2014-07-15 11:05:02,failed
30002011,49,6,107,1,2014-07-15 17:38:27,failed
30043761,49,0,4,1,2014-07-16 04:57:25,passed
30047510,49,6,107,1,2014-07-16 09:17:04,passed
30050539,49,93,636,4,2014-07-16 09:33:26,failed
30089403,49,4,34,1,2014-07-16 16:46:04,failed
30090429,49,93,636,4,2014-07-16 16:57:24,passed
30102560,50,0,0,0,2014-07-16 19:18:44,passed
30104145,50,0,0,24,2014-07-16 19:39:06,passed
30110275,50,0,0,0,2014-07-16 20:47:49,failed
30149909,50,42,112,4,2014-07-17 08:27:52,failed
30153149,50,4,34,1,2014-07-17 09:15:45,failed
30155851,50,0,7,1,2014-07-17 09:54:31,failed
30198291,50,471,389,18,2014-07-17 18:29:00,failed
30241832,50,0,7,1,2014-07-18 07:11:17,failed
30244697,50,471,389,18,2014-07-18 08:09:10,failed
30248430,50,15,0,1,2014-07-18 09:05:47,failed
30255371,50,20,70,6,2014-07-18 10:40:13,failed
30280048,50,2,4,2,2014-07-18 15:44:41,passed
30285183,50,2439,496,37,2014-07-18 16:39:55,passed
30285817,50,31,9,6,2014-07-18 16:46:40,failed
30287530,50,819,532,20,2014-07-18 17:09:07,failed
30287928,50,18,101,2,2014-07-18 17:23:51,passed
30310218,50,819,528,20,2014-07-18 21:57:48,passed
30322987,50,33,0,10,2014-07-19 02:46:59,passed
30457752,50,156,201,5,2014-07-21 13:32:36,failed
30607758,49,0,0,1,2014-07-23 00:23:32,passed
30823032,49,0,0,2,2014-07-25 08:54:06,passed
30907532,49,0,0,1,2014-07-26 09:58:13,passed
30925785,49,0,0,5,2014-07-26 17:01:46,failed
30952924,49,0,0,5,2014-07-27 07:39:20,passed
30953190,49,0,0,4,2014-07-27 07:50:26,passed
30953399,49,0,0,3,2014-07-27 07:57:57,passed
30967213,49,0,0,1,2014-07-27 14:01:58,failed
30971758,49,5,30,2,2014-07-27 15:20:37,failed
31089780,49,0,0,9,2014-07-28 22:28:20,passed
31103211,49,151,23,4,2014-07-29 02:49:19,failed
31352875,49,156,201,5,2014-07-31 17:27:16,failed
31434089,49,148,91,1,2014-08-01 15:26:30,passed
31504515,49,44,17,2,2014-08-02 17:24:47,passed
31544707,49,83,23,3,2014-08-03 12:16:40,passed
31565072,49,21,0,1,2014-08-03 19:47:04,passed
31599740,49,3,50,2,2014-08-04 09:12:21,passed
31697613,49,194,302,19,2014-08-05 10:24:52,failed
31715025,49,148,91,1,2014-08-05 14:18:55,passed
31875074,49,50,0,2,2014-08-07 03:12:08,passed
31879566,49,21,0,1,2014-08-07 05:23:27,failed
31892034,49,34,410,9,2014-08-07 09:36:37,failed
31894052,49,23,71,9,2014-08-07 10:01:54,failed
32061417,49,395,728,7,2014-08-08 23:11:46,failed
32214256,49,60,34,2,2014-08-11 10:10:06,passed
32457364,49,0,0,1,2014-08-13 17:14:45,passed
32463358,49,0,0,1,2014-08-13 18:25:17,failed
32485077,49,0,0,1,2014-08-13 22:21:09,passed
32691932,48,30,20,2,2014-08-16 02:09:42,passed
32703746,48,29,0,2,2014-08-16 08:19:49,passed
32713198,48,27,24,2,2014-08-16 12:51:28,passed
32716368,48,0,0,1,2014-08-16 13:55:52,passed
32743136,48,107,0,2,2014-08-16 21:54:23,failed
32761103,48,107,0,2,2014-08-17 07:44:14,failed
32819069,48,114,0,2,2014-08-18 02:56:30,failed
32825630,48,52,0,1,2014-08-18 05:55:00,passed
32867013,48,140,145,5,2014-08-18 15:26:42,failed
32877506,48,0,0,5,2014-08-18 17:22:43,failed
33057457,48,707,192,6,2014-08-20 10:47:37,failed
33074106,48,30,0,162,2014-08-20 14:24:10,failed
33101826,48,21,0,1,2014-08-20 19:09:31,failed
33301699,48,0,49,2,2014-08-22 17:03:10,failed
33304123,48,46,30,3,2014-08-22 17:32:32,failed
33475087,48,8,27,3,2014-08-25 09:36:24,failed
33503492,48,23,71,9,2014-08-25 15:50:18,failed
33503596,48,0,49,2,2014-08-25 15:51:55,failed
33503608,48,46,30,3,2014-08-25 15:52:50,failed
33904966,47,11,71,4,2014-08-29 14:33:27,failed
33917467,47,707,192,6,2014-08-29 16:30:17,failed
34098325,47,11,71,4,2014-09-01 12:43:21,failed
34113668,47,525,2,3,2014-09-01 16:04:32,failed
34115614,47,0,0,1,2014-09-01 16:31:08,failed
34120029,47,33,0,3,2014-09-01 17:45:36,passed
34158445,47,2,20,2,2014-09-02 06:28:21,passed
34166462,47,38,0,1,2014-09-02 08:49:26,failed
34167069,47,314,0,4,2014-09-02 08:56:41,failed
34185793,47,2,20,2,2014-09-02 13:14:14,failed
34185835,47,0,0,5,2014-09-02 13:15:03,failed
34186385,47,194,302,19,2014-09-02 13:22:00,failed
34190522,47,3,219,5,2014-09-02 14:07:28,failed
34193106,47,3,219,5,2014-09-02 14:32:04,failed
34254793,47,0,0,5,2014-09-03 04:53:14,failed
34258483,47,0,0,2,2014-09-03 06:11:10,failed
34305510,47,16,48,2,2014-09-03 16:24:00,failed
34316416,47,49,0,3,2014-09-03 18:07:39,failed
34323737,47,49,0,3,2014-09-03 19:29:02,failed
34357606,47,49,0,3,2014-09-04 04:30:06,passed
34417746,47,702,200,300,2014-09-04 17:58:52,passed
34427322,47,34,10,22,2014-09-04 19:35:41,passed
34432796,47,44,0,4,2014-09-04 20:34:24,failed
34440350,46,49,0,3,2014-09-04 21:53:44,failed
34445275,46,0,0,4,2014-09-04 22:57:18,passed
34475833,46,2847,138,0,2014-09-05 08:57:13,passed
34476498,46,16,48,2,2014-09-05 09:06:56,failed
34476896,46,33,3,5,2014-09-05 09:13:28,failed
34480388,46,2836,139,0,2014-09-05 09:59:58,failed
34484585,46,258,116,3,2014-09-05 10:59:29,failed
34490458,46,1,0,3,2014-09-05 12:28:01,failed
34490612,46,1,0,3,2014-09-05 12:30:01,passed
34491918,46,1,0,3,2014-09-05 12:49:27,failed
34497485,46,0,0,1,2014-09-05 13:55:03,failed
34498662,46,258,116,3,2014-09-05 14:08:46,failed
34512095,46,0,0,1,2014-09-05 16:22:06,failed
34719164,46,71,59,4,2014-09-08 15:25:58,failed
34919288,46,20,72,2,2014-09-10 14:50:33,failed
34922662,46,36,149,2,2014-09-10 15:22:25,failed
35039614,46,20,72,2,2014-09-11 17:43:21,failed
35039655,46,36,149,2,2014-09-11 17:43:37,passed
35130014,46,5,0,1,2014-09-12 15:24:02,failed
35160948,47,5,0,1,2014-09-12 21:15:48,failed
35181004,47,43,0,5,2014-09-13 04:24:46,failed
35201220,47,43,0,5,2014-09-13 14:09:03,failed
35206834,47,0,8,1,2014-09-13 16:08:17,passed
35207444,47,0,2,1,2014-09-13 16:22:41,failed
35207506,47,0,8,1,2014-09-13 16:24:38,failed
35207513,47,0,2,1,2014-09-13 16:26:59,failed
35219626,47,0,0,1,2014-09-13 20:07:57,passed
35220501,47,0,0,3,2014-09-13 20:28:53,passed
35221468,47,0,0,1,2014-09-13 20:48:38,passed
35221995,47,0,0,1,2014-09-13 20:58:51,failed
35222055,47,0,0,1,2014-09-13 21:01:39,failed
35229615,47,2,8,3,2014-09-13 23:52:50,failed
35231378,47,0,0,1,2014-09-14 00:41:51,failed
35272275,47,71,59,4,2014-09-14 17:45:47,failed
35275048,47,0,0,1,2014-09-14 18:32:46,failed
35276222,47,0,0,1,2014-09-14 18:53:34,failed
35277572,47,25,0,1,2014-09-14 19:14:34,failed
35285427,47,0,0,3,2014-09-14 21:16:56,failed
35299116,47,71,59,4,2014-09-15 03:35:12,failed
35316328,48,0,0,1,2014-09-15 09:26:39,passed
35340976,49,0,0,1,2014-09-15 14:27:37,failed
35345036,49,16,0,1,2014-09-15 15:08:14,failed
35345189,49,2,19,2,2014-09-15 15:12:23,failed
35345267,49,101,49,5,2014-09-15 15:12:21,failed
35372700,49,0,0,1,2014-09-15 20:29:20,failed
35372899,49,0,0,3,2014-09-15 20:31:28,passed
35382922,49,0,0,2,2014-09-15 22:15:31,failed
35471388,49,4,0,1,2014-09-16 20:13:02,passed
35500011,50,8,0,1,2014-09-17 03:34:05,failed
35518671,50,289,125,3,2014-09-17 09:30:03,failed
35518674,50,16,0,1,2014-09-17 09:28:57,failed
35522498,50,3,0,1,2014-09-17 10:19:28,failed
35532667,50,2957,1111,4,2014-09-17 12:57:01,failed
35539580,50,3,0,1,2014-09-17 14:17:44,passed
35540907,50,71,59,4,2014-09-17 14:31:43,failed
35549597,50,2,19,2,2014-09-17 16:05:24,failed
35549616,50,101,49,5,2014-09-17 16:33:18,failed
35549732,50,0,0,2,2014-09-17 16:41:16,passed
35550192,50,8,0,1,2014-09-17 16:49:48,failed
35579459,50,5,0,1,2014-09-17 21:38:47,failed
35601218,50,27,0,2,2014-09-18 04:52:47,failed
35611161,50,0,3,1,2014-09-18 08:31:07,failed
35611264,50,0,3,1,2014-09-18 08:32:36,passed
35739361,50,178,438,41,2014-09-19 15:01:37,failed
35797880,50,4,0,1,2014-09-20 09:04:55,failed
35866144,50,4,0,1,2014-09-21 15:05:23,passed
35874590,50,4,61,4,2014-09-21 17:49:45,passed
35893904,50,0,0,1,2014-09-22 00:02:32,failed
35922211,50,178,438,41,2014-09-22 10:20:05,failed
35930192,50,529,0,1,2014-09-22 12:21:03,passed
35953389,50,11,20,2,2014-09-22 16:22:21,failed
36003039,50,0,0,1,2014-09-23 02:31:59,failed
36019391,50,11,20,2,2014-09-23 08:23:45,failed
36026333,50,26,84,2,2014-09-23 09:40:58,passed
36026951,50,50,0,3,2014-09-23 09:47:46,passed
36109977,50,0,0,1,2014-09-24 01:38:45,passed
36133636,50,50,31,4,2014-09-24 09:24:44,passed
36134885,50,0,0,1,2014-09-24 09:42:43,failed
36164044,50,15,0,1,2014-09-24 15:25:47,failed
36192079,50,0,0,1,2014-09-24 20:24:08,failed
36239305,50,0,92,2,2014-09-25 09:45:06,failed
36339030,50,136,0,9,2014-09-26 08:51:29,failed
36370307,50,2,0,1,2014-09-26 15:59:53,failed
36542919,50,0,18,1,2014-09-29 08:40:08,failed
36550825,50,9,12,2,2014-09-29 10:50:38,failed
36560468,50,24,81,4,2014-09-29 13:09:38,failed
36583036,50,4,2,2,2014-09-29 16:53:59,failed
36648041,50,8,0,3,2014-09-30 08:53:25,failed
36663375,50,0,0,1,2014-09-30 12:03:24,failed
36670223,50,0,0,1,2014-09-30 13:30:43,failed
36670437,50,0,0,0,2014-09-30 13:32:06,failed
36768747,50,26,84,2,2014-10-01 13:10:07,failed
36772347,50,5,110,4,2014-10-01 13:51:39,failed
36781216,50,7,12,2,2014-10-01 15:19:26,failed
36785127,50,87,74,5,2014-10-01 15:56:13,failed
36792085,50,7,12,2,2014-10-01 17:18:20,failed
36792268,50,4,28,3,2014-10-01 17:20:19,failed
36843468,50,1004,58,5,2014-10-02 07:14:43,passed
36857751,50,29,16,2,2014-10-02 10:47:56,passed
36858196,50,14,4,2,2014-10-02 10:56:10,passed
36923163,50,0,0,1,2014-10-02 23:43:04,passed
36925498,50,4,46,1,2014-10-03 00:24:29,passed
36956824,50,6975,842,4,2014-10-03 11:02:21,passed
36962325,50,0,0,1,2014-10-03 12:24:05,failed
36967517,50,0,0,1,2014-10-03 13:33:07,passed
36987749,50,0,0,0,2014-10-03 17:23:58,failed
37089227,49,2,114,3,2014-10-05 08:20:16,failed
37090659,49,0,0,0,2014-10-05 08:57:27,failed
37091254,49,4,46,1,2014-10-05 09:15:41,failed
37100034,49,1266,0,4,2014-10-05 12:30:35,failed
37123181,49,0,95,1,2014-10-05 19:12:08,failed
37124668,49,0,91,1,2014-10-05 19:36:14,failed
37148847,49,0,0,3,2014-10-06 04:55:54,failed
37162495,49,0,9,1,2014-10-06 09:26:41,passed
37164438,49,79,64,4,2014-10-06 09:54:46,passed
37166774,49,1,0,1,2014-10-06 10:27:17,failed
37183049,49,75,43,3,2014-10-06 13:24:46,failed
37184137,49,0,0,1,2014-10-06 13:35:51,passed
37195673,49,30,48,1,2014-10-06 15:16:13,passed
37198473,49,30,48,1,2014-10-06 15:40:32,passed
37200726,49,36,41,1,2014-10-06 16:03:08,passed
37247605,49,3,0,1,2014-10-07 02:09:31,passed
37264314,49,0,0,1,2014-10-07 08:24:02,passed
37266891,49,0,15,3,2014-10-07 09:01:21,passed
37268979,49,593,276,14,2014-10-07 09:32:02,failed
37474085,49,0,0,1,2014-10-09 07:09:51,failed
37476760,49,0,0,3,2014-10-09 07:56:21,passed
37477949,49,593,276,15,2014-10-09 08:14:19,passed
37481225,49,0,0,1,2014-10-09 09:02:54,passed
37484627,49,5,26,1,2014-10-09 09:53:24,failed
37521465,49,0,0,1,2014-10-09 17:04:27,passed
37579630,49,0,0,1,2014-10-10 08:52:18,passed
37581442,49,26,0,3,2014-10-10 09:18:44,failed
37582377,49,0,0,1,2014-10-10 09:32:58,passed
37584810,49,0,25,2,2014-10-10 10:09:58,failed
37624694,48,12,0,3,2014-10-10 17:50:08,passed
37730307,48,3026,1034,5,2014-10-12 09:07:09,passed
37937214,48,1,3,2,2014-10-14 13:40:55,passed
38137900,46,26,20,2,2014-10-16 09:51:40,passed
38160326,46,0,0,1,2014-10-16 14:13:31,passed
38291345,45,3450,482,235,2014-10-17 18:42:51,passed
38348391,45,4,0,1,2014-10-18 14:02:22,failed
38400760,45,11,23,5,2014-10-19 09:35:09,passed
38415447,45,56,21,2,2014-10-19 14:37:23,failed
38418891,45,132,18,10,2014-10-19 15:48:53,passed
38419009,45,79,64,4,2014-10-19 15:51:12,passed
38419597,45,15,99,3,2014-10-19 16:03:40,passed
38480029,45,0,539,1,2014-10-20 09:48:01,passed
38504029,45,2,0,4,2014-10-20 14:45:14,passed
38573126,46,7004,1853,183,2014-10-21 06:30:10,passed
38573347,46,0,0,2,2014-10-21 06:35:51,failed
38577443,46,15,99,3,2014-10-21 07:44:14,failed
38578317,46,0,539,3,2014-10-21 07:57:02,passed
38608484,46,75,75,16,2014-10-21 14:08:04,failed
38625531,46,92,51,6,2014-10-21 16:51:13,passed
38759933,46,0,0,1,2014-10-22 21:29:42,failed
38922071,46,1172,451,18,2014-10-24 12:33:27,passed
38957042,46,0,0,1,2014-10-24 18:47:49,failed
38962823,46,0,0,1,2014-10-24 19:58:16,passed
39067677,46,48,30,2,2014-10-26 10:33:56,passed
39277064,47,8,111,5,2014-10-28 15:35:28,passed
39358493,47,6,0,2,2014-10-29 08:50:02,passed
39358882,47,6,0,2,2014-10-29 08:55:50,passed
39365805,47,0,0,1,2014-10-29 10:36:54,failed
39422218,47,11,23,5,2014-10-29 20:08:33,failed
39422954,47,8,111,5,2014-10-29 20:15:45,failed
39491952,47,259,17,25,2014-10-30 13:59:13,failed
39602243,47,2,0,1,2014-10-31 14:32:12,failed
39673616,47,50,76,22,2014-11-01 08:39:03,failed
39677363,47,0,0,5,2014-11-01 10:40:31,failed
39689823,47,0,6,1,2014-11-01 15:27:29,failed
39694003,47,0,26,1,2014-11-01 16:52:29,failed
39753970,47,342,0,1,2014-11-02 15:26:19,failed
39808940,47,2,21,2,2014-11-03 08:22:34,failed
39832743,47,5,18,1,2014-11-03 13:49:48,failed
39858660,47,0,4,1,2014-11-03 17:47:41,failed
39921990,47,0,9,1,2014-11-04 08:31:26,failed
40085834,47,51,69,2,2014-11-05 17:31:44,failed
40165026,48,36,93,1,2014-11-06 10:56:07,failed
40166246,48,75,75,16,2014-11-06 11:10:02,failed
40230585,48,9,13,2,2014-11-06 21:23:03,failed
40274109,48,51,69,2,2014-11-07 09:21:10,failed
40304762,48,551,139,7,2014-11-07 15:42:29,failed
40518951,48,12,0,1,2014-11-10 08:47:36,failed
40645959,48,0,0,1,2014-11-11 11:12:44,failed
40649362,48,551,139,7,2014-11-11 11:50:56,failed
40791694,48,2,58,2,2014-11-12 16:40:35,failed
40863422,48,0,7,1,2014-11-13 08:47:00,failed
40888743,48,4116,740,37,2014-11-13 14:02:01,failed
40899086,48,42,68,1,2014-11-13 15:49:34,failed
40899728,48,0,67,0,2014-11-13 16:11:55,failed
40940144,48,2,0,3,2014-11-13 22:33:12,failed
40945058,48,4,14,2,2014-11-13 23:24:03,failed
40974827,48,0,0,1,2014-11-14 08:38:22,failed
40975120,48,0,0,1,2014-11-14 08:44:58,failed
40976971,48,0,0,1,2014-11-14 09:17:15,failed
40977005,48,0,0,1,2014-11-14 09:20:00,failed
41005422,48,511,144,11,2014-11-14 15:00:28,failed
41337391,48,3998,554,33,2014-11-18 08:40:53,failed
41384103,48,7,0,1,2014-11-18 17:18:15,failed
41461470,48,10,45,4,2014-11-19 09:55:33,failed
41489209,48,77,0,3,2014-11-19 15:09:46,failed
41694045,48,0,0,1,2014-11-21 09:17:03,failed
41697634,48,0,36,1,2014-11-21 10:02:16,failed
41697917,48,48,19,7,2014-11-21 10:05:50,failed
41698021,48,0,0,1,2014-11-21 10:25:16,failed
41714057,48,1113,47,8,2014-11-21 13:43:14,failed
41723402,48,73,66,3,2014-11-21 15:14:33,failed
41777266,48,73,66,3,2014-11-22 01:09:02,failed
41867685,48,0,0,1,2014-11-23 11:51:14,failed
41936397,48,0,36,1,2014-11-24 08:16:49,failed
41981786,48,28,11,2,2014-11-24 17:04:43,failed
42016341,48,2,0,1,2014-11-24 22:26:31,failed
42082034,48,28,11,2,2014-11-25 14:19:00,failed
42150956,48,0,0,13,2014-11-26 01:22:52,failed
42206326,49,5,17,2,2014-11-26 15:21:38,failed
42227766,49,2,110,3,2014-11-26 18:49:08,failed
42238898,49,0,0,191,2014-11-26 20:49:12,failed
42240456,49,0,0,3,2014-11-26 21:04:21,failed
42253702,49,0,0,7,2014-11-26 23:21:47,failed
42370392,50,0,19,2,2014-11-28 08:37:28,failed
42437611,50,2,0,1,2014-11-28 23:09:05,failed
42438919,50,10,0,5,2014-11-28 23:33:46,failed
42439242,50,9,6,6,2014-11-28 23:39:31,failed
42661294,50,1293,291,30,2014-12-01 19:01:25,failed
42663824,50,0,6,3,2014-12-01 19:28:08,failed
42715631,50,1293,291,30,2014-12-02 09:14:48,failed
42750489,52,41,54,6,2014-12-02 15:23:57,failed
42751575,52,0,3,1,2014-12-02 15:43:52,failed
42891495,52,0,4,1,2014-12-03 18:17:46,failed
43325817,52,5,17,2,2014-12-08 09:18:37,failed
43326035,52,2,0,3,2014-12-08 09:21:58,failed
43326155,52,64,56,10,2014-12-08 09:25:17,failed
43333525,52,4,0,1,2014-12-08 11:03:55,failed
43388632,52,4,0,1,2014-12-08 20:27:16,failed
43553171,52,128,79,3,2014-12-10 03:34:22,failed
43596201,52,41,54,6,2014-12-10 13:35:13,failed
43634593,52,9,20,2,2014-12-10 19:27:54,failed
43636123,52,12,0,1,2014-12-10 19:45:04,failed
43837001,52,4,40,3,2014-12-12 14:07:02,failed
43840240,52,10,30,4,2014-12-12 14:35:49,failed
43869127,51,70,59,5,2014-12-12 19:06:50,failed
44066228,50,626,725,22,2014-12-15 09:14:16,failed
44069300,50,0,0,1,2014-12-15 09:57:26,failed
44071816,50,0,0,1,2014-12-15 10:28:16,failed
44072059,50,0,0,1,2014-12-15 10:31:20,failed
44076132,50,1659,676,26,2014-12-15 11:30:27,failed
44076537,50,0,0,1,2014-12-15 11:57:14,failed
44076720,50,0,0,1,2014-12-15 12:04:19,failed
44114653,50,0,0,1,2014-12-15 18:11:18,failed
44189489,50,0,0,1,2014-12-16 10:06:15,failed
44303564,49,4,0,1,2014-12-17 08:40:39,failed
44444616,49,0,0,8,2014-12-18 11:51:22,failed
44455412,49,0,0,8,2014-12-18 13:54:01,failed
44583012,49,131,69,3,2014-12-19 15:05:02,failed
44587693,49,18,39,3,2014-12-19 15:48:30,failed
44598269,49,28,125,3,2014-12-19 17:22:07,failed
44796680,49,446,119,6,2014-12-22 07:30:56,failed
44809771,49,5,16,2,2014-12-22 10:43:25,failed
44925032,49,5,16,2,2014-12-23 11:20:32,failed
44926474,49,28,125,3,2014-12-23 11:35:13,failed
44927716,49,40,104,5,2014-12-23 11:54:57,failed
44940275,49,2,0,1,2014-12-23 14:31:57,failed
44941985,49,40,104,5,2014-12-23 14:51:00,failed
45006657,49,1092,110,15,2014-12-24 05:00:12,failed
45037119,49,33,73,2,2014-12-24 15:18:27,failed
45037148,49,0,0,1,2014-12-24 15:18:45,failed
45071857,49,0,0,1,2014-12-25 04:01:29,failed
45097120,50,0,0,1,2014-12-25 15:56:11,failed
45171246,50,8,64,6,2014-12-26 19:53:35,failed
45223530,50,55,27,8,2014-12-27 16:07:34,failed
45267710,50,1,25,2,2014-12-28 09:16:53,failed
45363536,50,7,38,5,2014-12-29 16:50:06,failed
45465335,50,23,127,6,2014-12-30 16:38:02,failed
45480680,50,33,0,4,2014-12-30 19:28:11,failed
45531864,50,0,0,1,2014-12-31 10:18:07,failed
45627015,50,56,51,3,2015-01-01 19:37:51,failed
45729853,50,2,0,1,2015-01-02 22:46:33,failed
45732683,50,2,0,1,2015-01-02 23:25:35,failed
45977155,50,139,13,7,2015-01-05 18:08:01,failed
46057741,50,346,21,6,2015-01-06 11:08:54,failed
46076827,50,0,0,1,2015-01-06 14:38:32,failed
46079019,50,0,0,5,2015-01-06 14:59:48,failed
46079202,50,0,0,1,2015-01-06 15:15:44,failed
46169960,49,18,39,3,2015-01-07 09:03:38,failed
46170057,49,33,0,4,2015-01-07 09:04:14,failed
46489806,49,1148,0,1,2015-01-09 20:21:57,failed
46507992,49,0,929,1,2015-01-09 22:56:44,failed
46516932,49,0,7,2,2015-01-10 00:46:01,failed
46522378,49,0,570,4,2015-01-10 02:40:21,failed
46569861,50,0,0,1,2015-01-10 18:39:38,failed
46616805,50,46,27,2,2015-01-11 10:07:33,failed
46618070,50,895,0,9,2015-01-11 10:26:58,failed
46618978,50,0,0,1,2015-01-11 10:44:23,failed
46704871,50,131,69,3,2015-01-12 09:17:59,failed
46727229,50,8,54,4,2015-01-12 13:34:28,failed
46745817,50,329,88,6,2015-01-12 16:22:03,failed
46794905,51,131,69,19,2015-01-12 23:16:56,failed
46808915,51,0,25,2,2015-01-13 02:39:27,failed
46814454,51,0,25,2,2015-01-13 04:30:05,failed
46814493,51,1148,929,2,2015-01-13 04:31:33,failed
46825828,51,91,55,2,2015-01-13 08:12:34,failed
46826592,51,329,88,6,2015-01-13 08:25:13,failed
46835166,51,9,99,1,2015-01-13 10:18:39,failed
46835493,51,0,8,1,2015-01-13 10:22:42,failed
47067981,51,3896,1928,64,2015-01-15 01:48:44,failed
47091990,51,2490,1052,51,2015-01-15 09:01:58,failed
47097650,51,2141,1164,81,2015-01-15 10:12:55,failed
47168602,51,4,112,2,2015-01-15 21:00:22,failed
47174281,51,339,0,8,2015-01-15 21:45:27,failed
47176313,51,2141,1164,81,2015-01-15 22:00:11,failed
47178960,51,4,112,2,2015-01-15 22:46:02,failed
47190461,51,10,30,4,2015-01-16 00:21:58,failed
47230332,51,70,59,5,2015-01-16 10:59:32,failed
47232246,51,8,0,2,2015-01-16 11:21:45,failed
47255499,51,165,18,3,2015-01-16 15:10:49,failed
47290894,51,0,1,1,2015-01-16 20:17:31,failed
47293803,51,0,2,1,2015-01-16 20:44:14,failed
47295989,51,26,63,3,2015-01-16 21:05:31,failed
47306808,51,0,0,2,2015-01-16 22:49:50,failed
47338871,51,91,55,2,2015-01-17 10:51:12,failed
47339042,51,0,0,1,2015-01-17 10:54:38,failed
47339129,51,8,54,4,2015-01-17 11:23:30,failed
47339148,51,165,18,3,2015-01-17 11:35:58,failed
47339247,51,4,40,3,2015-01-17 12:03:14,failed
47346917,51,123,88,3,2015-01-17 13:19:29,failed
47349119,51,501,255,31,2015-01-17 14:04:34,failed
47380356,51,81,40,2,2015-01-17 21:47:06,failed
47402727,51,21,0,0,2015-01-18 05:58:23,failed
47405574,51,23,0,1,2015-01-18 07:39:18,failed
47408476,51,28,125,3,2015-01-18 09:07:54,failed
47409654,51,0,2,1,2015-01-18 09:42:44,failed
47411356,51,2,0,1,2015-01-18 10:23:08,failed
47495570,52,2,0,1,2015-01-19 09:02:30,failed
47499576,52,0,6,3,2015-01-19 09:55:04,failed
47511147,52,40,46,5,2015-01-19 12:06:16,failed
47516198,52,40,46,5,2015-01-19 12:59:25,failed
47523033,52,6281,1739,113,2015-01-19 14:05:31,failed
47534035,52,2,8,2,2015-01-19 15:40:17,failed
47620362,52,0,0,1,2015-01-20 08:42:09,failed
47623225,52,22,15,3,2015-01-20 09:16:58,failed
47726457,52,0,0,5,2015-01-21 00:54:18,failed
47726647,52,0,0,3,2015-01-21 00:56:31,failed
47778086,51,0,0,1,2015-01-21 13:11:17,failed
47782593,51,0,0,2,2015-01-21 13:52:47,failed
47897720,51,5,40,2,2015-01-22 10:16:44,failed
47900616,51,13,0,1,2015-01-22 10:54:03,failed
48127165,51,0,0,3,2015-01-24 01:03:18,failed
48234568,51,163,28,3,2015-01-25 11:03:28,failed
48320294,51,12,0,1,2015-01-26 09:25:04,failed
48325640,51,78,16,3,2015-01-26 10:30:13,failed
48331690,51,169,0,1,2015-01-26 11:41:10,failed
48410690,51,0,22,1,2015-01-26 22:50:39,failed
48424644,51,0,9,1,2015-01-27 00:38:32,failed
48543553,52,0,3,1,2015-01-27 21:25:57,failed
48704422,52,0,0,1,2015-01-29 00:55:24,failed
48735925,52,0,13,2,2015-01-29 09:22:37,passed
48737576,52,0,13,2,2015-01-29 09:42:44,failed
48797636,52,0,13,2,2015-01-30 09:09:10,failed
48929214,52,0,0,5,2015-01-30 18:35:01,failed
49070999,51,115,12,4,2015-02-01 10:45:42,failed
49071016,51,126,111,14,2015-02-01 10:46:16,passed
49208461,51,21,71,3,2015-02-02 17:33:46,failed
49300023,51,51,30,3,2015-02-03 10:54:05,failed
49325511,51,0,0,1,2015-02-03 14:55:28,failed
49343485,51,0,0,1,2015-02-03 17:15:12,failed
49443373,51,526,109,4,2015-02-04 11:25:03,passed
49460039,51,54,28,5,2015-02-04 14:12:41,passed
49469649,51,0,0,2,2015-02-04 15:28:03,failed
49473558,51,0,0,2,2015-02-04 15:55:28,passed
49493183,51,0,0,1,2015-02-04 18:27:23,passed
49523540,51,2,0,1,2015-02-04 22:28:02,failed
49614849,51,17,0,1,2015-02-05 15:40:59,passed
49805172,51,0,0,5,2015-02-06 22:39:26,passed
49808370,51,0,0,5,2015-02-06 23:09:26,passed
49863254,51,0,0,1,2015-02-07 15:43:24,passed
49865996,51,6,11,2,2015-02-07 16:21:29,failed
49906889,51,0,0,13,2015-02-08 00:57:52,passed
49922626,51,0,0,1,2015-02-08 06:39:26,passed
