tr_build_id,gh_team_size,git_diff_src_churn,git_diff_test_churn,gh_diff_files_modified,gh_build_started_at,tr_status
28568699,36,437,0,20,2014-06-27 07:44:29,passed
28577199,36,170,0,6,2014-06-27 10:05:21,passed
28675583,37,143,63,5,2014-06-28 19:05:35,passed
28677971,37,290,0,9,2014-06-28 20:01:47,passed
28679412,37,29,0,3,2014-06-28 20:36:36,passed
28682240,37,39,0,1,2014-06-28 21:45:33,passed
28683522,37,90,0,1,2014-06-28 22:22:25,passed
28684602,37,15,0,1,2014-06-28 22:46:52,passed
28685184,37,3,0,1,2014-06-28 23:05:38,passed
28688663,37,701,0,2,2014-06-29 00:46:56,passed
28688771,37,54,0,1,2014-06-29 00:52:27,passed
28728716,37,2,0,1,2014-06-29 20:14:49,passed
28740994,37,0,0,1,2014-06-30 01:03:01,passed
28741530,37,38,0,2,2014-06-30 01:17:56,passed
28747836,37,10,0,3,2014-06-30 04:34:07,passed
28748468,37,179,0,2,2014-06-30 04:54:04,passed
28750370,37,28,0,1,2014-06-30 05:44:02,passed
28777960,37,15,0,1,2014-06-30 13:35:33,passed
28811191,37,1141,0,40,2014-06-30 20:21:25,passed
28820724,37,0,0,1,2014-06-30 22:16:18,passed
28837467,37,8,0,1,2014-07-01 04:17:32,passed
28837506,37,0,0,1,2014-07-01 04:18:06,passed
28838635,37,7,0,1,2014-07-01 04:47:31,passed
28841438,37,44,81,6,2014-07-01 06:05:21,passed
28842318,37,187,0,5,2014-07-01 06:23:32,passed
28859295,37,96,0,5,2014-07-01 10:56:36,passed
28868442,37,24,0,2,2014-07-01 13:03:38,passed
28902339,37,124,0,8,2014-07-01 19:38:36,passed
28921804,37,124,0,8,2014-07-02 00:45:45,passed
28928676,37,25,0,5,2014-07-02 03:48:31,passed
28936111,37,4,0,1,2014-07-02 07:11:35,passed
28938181,37,2,0,1,2014-07-02 08:02:33,passed
28974225,37,208,0,0,2014-07-02 15:25:51,passed
28977975,37,120,0,0,2014-07-02 16:06:10,passed
28978869,37,0,0,0,2014-07-02 16:12:00,passed
29006738,37,61,0,3,2014-07-02 21:49:52,passed
29027585,37,6,0,1,2014-07-03 05:30:25,passed
29065118,37,0,0,3,2014-07-03 14:49:08,passed
29079414,37,2,0,1,2014-07-03 17:26:00,passed
29084308,37,9,0,1,2014-07-03 18:28:28,passed
29089759,37,59,0,0,2014-07-03 19:41:08,passed
29101032,37,7,0,2,2014-07-03 22:22:33,passed
29113005,37,193,0,6,2014-07-04 03:25:37,passed
29136221,38,2,0,1,2014-07-04 11:46:54,passed
29140202,38,51,0,7,2014-07-04 12:52:36,passed
29155240,38,858,26,38,2014-07-04 16:28:37,passed
29162452,38,288,0,17,2014-07-04 18:54:56,passed
29167080,38,49,0,4,2014-07-04 20:09:36,passed
29176140,38,788,0,3,2014-07-04 23:29:06,passed
29182608,38,4,0,1,2014-07-05 04:04:29,passed
29183003,38,644,0,11,2014-07-05 04:20:39,passed
29207768,38,2,0,1,2014-07-05 17:23:03,passed
29286219,38,2,0,3,2014-07-07 03:06:23,passed
29295866,38,245,0,7,2014-07-07 07:32:53,passed
29296471,38,26,0,2,2014-07-07 07:45:36,passed
29335207,38,0,0,1,2014-07-07 16:33:01,passed
29361647,38,57,0,6,2014-07-07 21:46:03,passed
29401724,38,109,0,4,2014-07-08 10:22:42,passed
29434115,38,85,0,9,2014-07-08 17:08:56,passed
29440780,38,142,0,2,2014-07-08 18:25:32,passed
29450802,38,7,0,2,2014-07-08 20:36:19,passed
29461085,38,56,0,4,2014-07-08 23:08:15,passed
29465070,38,8,0,1,2014-07-09 00:31:04,passed
29465629,38,0,0,1,2014-07-09 00:48:04,passed
29473353,38,2,0,1,2014-07-09 04:18:35,passed
29476203,38,612,0,12,2014-07-09 05:23:57,passed
29476814,38,51,0,1,2014-07-09 05:38:40,passed
29481351,38,341,0,10,2014-07-09 07:30:00,passed
29505739,38,0,0,2,2014-07-09 13:49:39,passed
29506745,38,942,28,25,2014-07-09 13:53:33,passed
29528725,38,18,0,2,2014-07-09 17:51:14,passed
29529531,38,1885,177,156,2014-07-09 18:02:06,passed
29533318,38,6,0,1,2014-07-09 18:55:30,passed
29534887,38,366,0,8,2014-07-09 19:11:30,passed
29535204,38,2,0,1,2014-07-09 19:16:52,passed
29562974,38,52,0,1,2014-07-10 01:37:54,passed
29563593,38,196,0,22,2014-07-10 01:55:45,passed
29567523,38,52,0,6,2014-07-10 03:36:10,passed
29602005,38,7,0,1,2014-07-10 13:50:41,passed
29605640,38,29,0,1,2014-07-10 14:27:06,passed
29618632,38,5,0,1,2014-07-10 16:46:56,passed
29618990,38,1,0,1,2014-07-10 16:50:37,passed
29655635,38,84,0,2,2014-07-11 00:56:09,passed
29664019,38,382,0,20,2014-07-11 04:31:02,passed
29665087,38,17,0,9,2014-07-11 04:56:58,passed
29678477,38,5,0,2,2014-07-11 09:08:21,passed
29682294,38,0,0,1,2014-07-11 10:04:37,passed
29687186,38,38,0,3,2014-07-11 11:14:43,passed
29690499,38,2,0,1,2014-07-11 11:58:59,passed
29708293,38,8,0,2,2014-07-11 15:29:03,passed
29716781,38,116,0,11,2014-07-11 17:16:54,failed
29717591,38,5,0,1,2014-07-11 17:27:16,passed
29812797,38,0,0,2,2014-07-13 08:09:29,passed
29835120,38,581,0,4,2014-07-13 17:19:18,passed
29850413,38,24,26,5,2014-07-13 23:54:54,passed
29858657,38,29,0,15,2014-07-14 04:41:54,passed
29863105,38,0,0,1,2014-07-14 06:49:47,passed
29864285,38,0,0,1,2014-07-14 07:12:38,passed
29876277,38,1959,0,33,2014-07-14 10:43:36,passed
29879411,38,21,0,1,2014-07-14 11:35:33,passed
29887580,38,2,0,1,2014-07-14 13:42:09,passed
29914378,38,1219,0,21,2014-07-14 18:47:19,passed
29938505,38,668,0,15,2014-07-15 00:34:50,failed
29941492,38,0,0,1,2014-07-15 01:37:40,failed
29944600,38,750,0,22,2014-07-15 02:57:04,passed
29949379,38,407,0,24,2014-07-15 05:11:34,passed
29949646,38,2,0,1,2014-07-15 05:18:13,passed
29950866,38,18,0,1,2014-07-15 05:58:36,passed
30011065,38,88,0,13,2014-07-15 19:21:23,passed
30018023,38,25,0,1,2014-07-15 20:52:08,passed
30029359,38,528,0,15,2014-07-15 23:02:43,passed
30030865,38,9,0,1,2014-07-15 23:27:04,passed
30034244,38,88,0,1,2014-07-16 00:42:05,passed
30034683,38,219,0,5,2014-07-16 00:49:28,passed
30036566,38,219,0,5,2014-07-16 01:37:13,passed
30036801,38,0,0,1,2014-07-16 01:45:20,passed
30036831,38,1,0,1,2014-07-16 01:46:33,passed
30037081,38,24,26,5,2014-07-16 01:54:04,passed
30040067,38,132,0,2,2014-07-16 03:16:22,passed
30051526,38,1040,0,14,2014-07-16 09:40:42,passed
30065645,38,17,0,2,2014-07-16 12:20:42,passed
30073422,38,133,0,5,2014-07-16 14:00:47,passed
30074734,38,6,0,1,2014-07-16 14:16:19,passed
30082224,38,29,0,3,2014-07-16 15:32:15,passed
30090831,38,1301,164,15,2014-07-16 17:02:05,passed
30091281,38,6,0,2,2014-07-16 17:05:30,passed
30148032,38,1606,0,16,2014-07-17 08:00:04,passed
30162375,38,77,0,1,2014-07-17 11:28:17,passed
30164732,38,7,0,2,2014-07-17 12:00:12,passed
30177729,38,242,0,4,2014-07-17 14:43:09,passed
30182555,38,22,0,2,2014-07-17 15:32:15,passed
30195977,38,5,0,1,2014-07-17 18:02:08,passed
30221062,39,0,0,1,2014-07-17 22:59:48,passed
30223939,39,7,16,4,2014-07-17 23:51:42,passed
30225398,39,4428,445,86,2014-07-18 00:20:39,passed
30229308,39,23,0,3,2014-07-18 01:58:11,passed
30233773,39,222,0,16,2014-07-18 03:52:47,passed
30239297,39,798,0,29,2014-07-18 06:20:59,passed
30240754,39,71,0,4,2014-07-18 06:47:21,passed
30251510,39,6,0,1,2014-07-18 09:48:49,passed
30255391,39,8,0,1,2014-07-18 10:39:55,passed
30271721,39,61,0,0,2014-07-18 14:15:16,passed
30273073,39,3,0,1,2014-07-18 14:29:02,passed
30282491,39,0,11,1,2014-07-18 16:13:05,passed
30292128,39,14,0,1,2014-07-18 18:04:45,passed
30298327,39,26,2,5,2014-07-18 19:27:20,passed
30303678,39,110,0,3,2014-07-18 20:36:06,passed
30313179,39,111,5,1,2014-07-18 22:42:29,passed
30327431,39,232,0,5,2014-07-19 05:20:38,passed
30332309,39,83,0,5,2014-07-19 08:27:34,passed
30424592,39,4,11,2,2014-07-21 02:15:46,passed
30429179,39,3,0,1,2014-07-21 04:44:17,passed
30440496,39,3,0,1,2014-07-21 09:16:15,passed
30466976,39,32,0,1,2014-07-21 15:16:37,passed
30476075,39,6,0,1,2014-07-21 16:48:13,passed
30476293,39,4,0,1,2014-07-21 16:51:30,passed
30478812,39,65,31,14,2014-07-21 17:20:56,passed
30504830,39,14,0,1,2014-07-21 22:32:05,passed
30506592,39,23,0,1,2014-07-21 22:57:12,passed
30517791,39,98,0,1,2014-07-22 03:14:09,passed
30522488,39,1314,44,40,2014-07-22 05:18:21,passed
30524608,39,51,0,7,2014-07-22 06:07:40,passed
30527643,39,42,0,4,2014-07-22 07:13:50,passed
30557130,39,75,0,9,2014-07-22 14:12:14,passed
30564675,39,90,0,0,2014-07-22 15:33:39,passed
30568278,39,45,0,6,2014-07-22 16:08:19,passed
30587034,39,3,0,1,2014-07-22 19:35:38,passed
30616901,39,164,10,19,2014-07-23 04:03:44,passed
30617686,39,26,0,1,2014-07-23 04:21:29,passed
30626240,39,3,0,2,2014-07-23 07:44:10,passed
30630282,39,183,0,32,2014-07-23 08:37:40,passed
30635725,39,0,0,2,2014-07-23 09:48:25,passed
30639674,39,32,0,2,2014-07-23 10:56:53,passed
30651705,39,0,0,1,2014-07-23 13:38:29,passed
30658212,39,519,62,63,2014-07-23 14:52:29,passed
30659778,39,51,0,2,2014-07-23 15:06:44,passed
30660916,39,26,28,5,2014-07-23 15:18:30,passed
30668392,39,159,0,10,2014-07-23 16:25:43,passed
30673412,39,270,0,37,2014-07-23 17:18:47,passed
30680286,39,0,0,1,2014-07-23 18:41:49,passed
30685087,39,1083,0,8,2014-07-23 19:31:41,passed
30686614,39,0,0,2,2014-07-23 19:53:13,passed
30687286,39,53,0,1,2014-07-23 19:59:56,passed
30694218,39,5,0,2,2014-07-23 21:19:06,passed
30704574,39,0,2,1,2014-07-23 23:37:33,passed
30707978,39,0,3,1,2014-07-24 00:48:05,passed
30714040,39,3,0,1,2014-07-24 03:01:15,passed
30718519,39,2,0,1,2014-07-24 04:28:21,passed
30718842,39,2,0,1,2014-07-24 04:35:16,passed
30720938,39,282,0,6,2014-07-24 05:29:15,passed
30725982,39,6,13,3,2014-07-24 07:34:04,passed
30741158,39,111,0,4,2014-07-24 11:32:28,passed
30746981,39,13,0,3,2014-07-24 12:47:29,passed
30750568,39,655,40,44,2014-07-24 13:35:19,passed
30755461,39,126,0,6,2014-07-24 14:30:32,passed
30765975,39,44,0,1,2014-07-24 16:23:06,passed
30783751,39,428,0,6,2014-07-24 19:46:07,passed
30784804,39,7,0,2,2014-07-24 20:01:44,passed
30796120,39,261,0,9,2014-07-24 22:31:27,passed
30815510,39,6,0,3,2014-07-25 06:24:02,passed
30828034,39,212,0,14,2014-07-25 10:14:48,passed
30828720,39,11,0,1,2014-07-25 10:21:07,passed
30831960,39,9,0,2,2014-07-25 11:11:13,passed
30834387,39,0,0,1,2014-07-25 11:42:33,passed
30837767,39,132,0,4,2014-07-25 12:34:59,passed
30840910,39,70,0,2,2014-07-25 13:14:20,passed
30861232,39,4,0,2,2014-07-25 17:11:50,passed
30864912,39,38,0,4,2014-07-25 17:55:52,passed
30865579,39,50,0,2,2014-07-25 18:04:19,passed
30870292,39,168,0,2,2014-07-25 19:02:03,passed
30887233,39,316,0,1,2014-07-25 22:50:33,passed
30888637,39,4,0,1,2014-07-25 23:14:24,passed
31010959,39,121,0,2,2014-07-28 04:39:52,passed
31011216,39,7,0,1,2014-07-28 04:43:07,passed
31015767,39,0,0,1,2014-07-28 06:46:53,passed
31022424,39,80,0,5,2014-07-28 08:45:44,passed
31024079,39,76,0,3,2014-07-28 09:13:41,passed
31027527,39,120,93,4,2014-07-28 10:09:26,passed
31029698,39,20,0,4,2014-07-28 10:44:00,passed
31032097,39,110,0,6,2014-07-28 11:25:55,passed
31033932,39,16,0,2,2014-07-28 11:56:48,passed
31034578,39,0,0,1,2014-07-28 12:05:06,passed
31042698,39,68,0,6,2014-07-28 13:47:03,passed
31054744,39,2,0,1,2014-07-28 15:59:27,passed
31065895,39,61,0,4,2014-07-28 17:59:33,passed
31075204,39,90,0,4,2014-07-28 19:43:03,passed
31082116,39,199,162,13,2014-07-28 20:55:51,passed
31083355,39,3,0,1,2014-07-28 21:08:47,passed
31085320,39,19,0,1,2014-07-28 21:30:29,passed
31100282,39,10,38,8,2014-07-29 01:31:37,passed
31103503,39,52,0,2,2014-07-29 02:56:09,passed
31109711,39,53,0,1,2014-07-29 05:47:05,passed
31135238,39,394,0,15,2014-07-29 12:38:09,passed
31144662,39,2,0,1,2014-07-29 14:40:40,passed
31162881,39,319,0,22,2014-07-29 17:48:23,passed
31166939,39,14,0,2,2014-07-29 18:30:30,passed
31170060,39,4,0,1,2014-07-29 19:08:30,passed
31173487,39,29,0,4,2014-07-29 19:37:36,passed
31175449,39,254,0,4,2014-07-29 19:57:35,passed
31185723,39,23,0,6,2014-07-29 22:01:40,passed
31196076,39,35,0,2,2014-07-30 01:30:46,passed
31196114,39,2,0,3,2014-07-30 01:31:13,passed
31196586,39,45,0,1,2014-07-30 01:42:25,passed
31198164,39,15,0,1,2014-07-30 02:22:10,passed
31201840,39,14,0,1,2014-07-30 04:01:29,passed
31204344,39,492,0,13,2014-07-30 05:10:05,passed
31204785,39,11,0,3,2014-07-30 05:25:37,passed
31205417,39,9,0,2,2014-07-30 05:43:56,passed
31205668,39,19,0,25,2014-07-30 05:52:41,passed
31205740,39,26,28,5,2014-07-30 05:54:39,passed
31205855,39,6,12,2,2014-07-30 05:58:01,passed
31214656,39,50,0,8,2014-07-30 08:44:13,passed
31215762,39,21,0,3,2014-07-30 08:58:19,passed
31222987,39,59,0,3,2014-07-30 10:41:01,passed
31231375,39,31,0,10,2014-07-30 12:38:52,passed
31232530,39,31,0,10,2014-07-30 12:53:11,passed
31237060,39,44,0,9,2014-07-30 13:48:45,passed
31242232,39,24,0,2,2014-07-30 14:48:07,passed
31255999,39,10,0,1,2014-07-30 17:05:25,passed
31277557,39,257,0,11,2014-07-30 21:09:59,passed
31279568,39,155,4,4,2014-07-30 21:34:35,passed
31279747,39,2,0,1,2014-07-30 21:37:33,passed
31283522,39,15,0,120,2014-07-30 22:30:51,passed
31284997,39,0,0,18,2014-07-30 22:58:33,passed
31287095,39,31,0,1,2014-07-30 23:33:39,passed
31296916,39,0,0,23,2014-07-31 03:24:35,passed
31297918,39,117,0,19,2014-07-31 03:49:43,passed
31299248,39,219,0,18,2014-07-31 04:26:42,passed
31311819,39,360,36,26,2014-07-31 08:51:04,passed
31317008,39,12,1,7,2014-07-31 10:09:57,passed
31336907,40,36,0,1,2014-07-31 14:30:37,passed
31338433,40,120,0,14,2014-07-31 14:45:10,passed
31341318,40,82,0,2,2014-07-31 15:20:12,passed
31347621,40,5,0,1,2014-07-31 16:27:09,passed
31348816,40,18,0,1,2014-07-31 16:39:23,passed
31349013,40,1,0,1,2014-07-31 16:42:55,passed
31352518,40,55,0,2,2014-07-31 17:22:39,passed
31352702,40,8,0,1,2014-07-31 17:24:28,passed
31355614,40,14,0,2,2014-07-31 18:01:22,passed
31360827,40,10,0,1,2014-07-31 19:00:42,passed
31361733,40,3,0,1,2014-07-31 19:11:10,passed
31376884,40,6,0,1,2014-07-31 22:06:48,passed
31388983,40,63,0,2,2014-08-01 01:50:04,passed
31389488,40,32,0,1,2014-08-01 02:02:41,passed
31395660,40,208,0,9,2014-08-01 04:45:26,passed
31401643,40,229,0,5,2014-08-01 07:11:14,passed
31401772,40,15,17,4,2014-08-01 07:15:02,passed
31403259,40,61,0,3,2014-08-01 07:42:36,passed
31403798,40,9,0,1,2014-08-01 07:50:31,passed
31410794,40,2,0,1,2014-08-01 09:47:33,passed
31412832,40,14,5,2,2014-08-01 10:23:07,passed
31413627,40,273,24,25,2014-08-01 10:36:12,failed
31415351,40,30,0,1,2014-08-01 11:05:42,passed
31418980,40,72,0,1,2014-08-01 12:01:15,passed
31421898,40,4,0,1,2014-08-01 12:51:08,passed
31428573,40,162,0,10,2014-08-01 14:19:23,passed
31439410,40,773,0,19,2014-08-01 16:27:40,passed
31441382,40,113,0,7,2014-08-01 16:54:41,passed
31457879,40,1,0,1,2014-08-01 20:33:55,passed
31508415,40,2,0,1,2014-08-02 18:55:43,passed
31508770,40,5,0,1,2014-08-02 19:04:41,passed
31548412,40,32,0,4,2014-08-03 13:50:45,passed
31567937,40,643,0,23,2014-08-03 20:43:10,passed
31569978,40,14,0,6,2014-08-03 21:20:01,passed
31575187,40,4,0,1,2014-08-03 23:04:18,passed
31591434,40,999,0,15,2014-08-04 06:48:26,passed
31603953,40,42,0,3,2014-08-04 10:18:26,passed
31604010,40,2,0,1,2014-08-04 10:21:11,passed
31662492,41,548,0,39,2014-08-04 22:41:00,passed
31665144,41,58,0,1,2014-08-04 23:21:55,passed
31665227,41,0,5,1,2014-08-04 23:23:47,passed
31665517,41,53,0,2,2014-08-04 23:29:24,passed
31665824,41,204,0,1,2014-08-04 23:35:00,passed
31667222,41,31,0,6,2014-08-04 23:56:27,passed
31672190,41,103,0,11,2014-08-05 01:46:46,passed
31678092,41,36,35,6,2014-08-05 04:12:52,passed
31679466,41,84,0,2,2014-08-05 04:54:19,passed
31684889,41,71,0,9,2014-08-05 07:02:55,passed
31687728,41,469,0,2,2014-08-05 08:01:55,passed
31689237,41,44,0,1,2014-08-05 08:29:19,passed
31719657,41,232,0,7,2014-08-05 15:01:09,passed
31721998,42,420,0,7,2014-08-05 15:26:15,passed
31733169,42,2,0,1,2014-08-05 17:20:46,passed
31758311,42,1902,0,15,2014-08-05 22:21:35,passed
31765889,42,87,0,1,2014-08-06 00:33:59,passed
31770207,42,3,0,1,2014-08-06 02:08:32,passed
31773430,42,20,0,1,2014-08-06 03:22:24,passed
31774180,42,15,0,1,2014-08-06 03:41:35,passed
31779071,42,10,0,1,2014-08-06 05:33:20,passed
31784803,42,36,0,3,2014-08-06 07:19:58,failed
31785650,42,5,0,1,2014-08-06 07:38:12,passed
31796824,42,69,97,2,2014-08-06 10:29:15,failed
31798085,42,0,16,1,2014-08-06 10:49:54,failed
31800469,42,0,27,1,2014-08-06 11:32:26,passed
31869122,42,2352,42,107,2014-08-07 00:55:48,passed
31878411,42,17,0,1,2014-08-07 04:55:22,passed
31879107,42,201,0,2,2014-08-07 05:13:03,passed
31882512,42,279,0,6,2014-08-07 06:37:15,passed
31922033,42,150,0,2,2014-08-07 15:01:29,passed
31922239,42,9,0,1,2014-08-07 15:03:53,passed
31922474,42,60,0,1,2014-08-07 15:07:30,passed
31935804,43,57,0,5,2014-08-07 17:22:33,passed
31941187,43,18,0,4,2014-08-07 18:21:44,passed
31952741,43,43,0,1,2014-08-07 20:39:41,passed
31956644,43,776,5,42,2014-08-07 21:29:06,passed
31971393,43,20,9,4,2014-08-08 01:11:08,passed
31972216,43,4,0,1,2014-08-08 01:36:46,passed
31976570,43,439,0,6,2014-08-08 03:19:20,passed
31977968,43,25,0,0,2014-08-08 03:52:16,passed
31980234,44,364,0,10,2014-08-08 04:33:05,passed
31981391,44,172,0,1,2014-08-08 05:10:31,passed
31982287,44,7,0,1,2014-08-08 05:23:46,passed
31986889,44,73,0,2,2014-08-08 07:12:13,passed
32009246,44,55,0,1,2014-08-08 12:50:45,passed
32027132,44,53,0,2,2014-08-08 16:02:20,passed
32030937,44,147,0,5,2014-08-08 16:49:02,passed
32042264,44,43,0,3,2014-08-08 19:13:24,passed
32053942,44,11,0,1,2014-08-08 21:29:46,passed
32061594,44,2072,2,42,2014-08-08 23:15:46,passed
32087441,44,16,0,2,2014-08-09 12:17:04,passed
32097426,44,252,72,18,2014-08-09 15:39:05,passed
32101699,44,797,2,84,2014-08-09 17:09:04,passed
32102396,44,26,0,1,2014-08-09 17:23:14,passed
32103165,44,4,0,1,2014-08-09 17:37:01,passed
32106591,44,6,0,1,2014-08-09 18:45:13,passed
32109606,44,0,13,1,2014-08-09 19:42:19,passed
32122691,44,82,0,1,2014-08-10 00:34:51,passed
32169216,45,123,0,8,2014-08-10 19:30:41,passed
32198452,45,631,10,92,2014-08-11 05:30:15,failed
32200126,45,1,0,2,2014-08-11 06:15:21,passed
32203394,45,261,0,4,2014-08-11 07:31:36,passed
32221778,45,80,0,2,2014-08-11 12:06:13,passed
32229512,45,12,0,6,2014-08-11 13:37:06,passed
32254251,45,911,0,3,2014-08-11 17:55:36,passed
32259916,45,923,0,9,2014-08-11 18:57:01,passed
32263340,45,28,0,1,2014-08-11 19:34:03,passed
32265456,45,185,0,4,2014-08-11 19:55:07,passed
32307323,45,8,0,1,2014-08-12 07:35:53,passed
32313165,45,6,0,2,2014-08-12 09:12:24,passed
32338122,45,66,0,4,2014-08-12 14:20:07,passed
32344686,45,18,0,2,2014-08-12 15:29:33,passed
32345959,45,115,0,7,2014-08-12 15:40:25,passed
32355827,45,19,0,1,2014-08-12 17:17:09,passed
32365949,45,510,0,6,2014-08-12 19:12:37,passed
32412357,45,852,0,26,2014-08-13 08:33:13,passed
32421872,45,19,0,3,2014-08-13 10:46:59,failed
32423479,45,1,0,1,2014-08-13 11:09:10,passed
32454106,45,30,0,1,2014-08-13 16:39:40,passed
32455316,45,2,0,1,2014-08-13 16:53:56,passed
32510482,45,429,0,18,2014-08-14 06:05:09,passed
32518947,45,154,0,2,2014-08-14 08:44:17,passed
32531148,45,272,0,41,2014-08-14 11:39:48,passed
32553517,45,42,0,1,2014-08-14 15:51:57,failed
32557628,45,6,0,1,2014-08-14 16:35:19,passed
32579757,45,665,118,61,2014-08-14 20:44:53,passed
32587495,45,854,0,8,2014-08-14 22:10:37,passed
32591744,45,97,0,1,2014-08-14 23:09:34,passed
32600896,45,419,0,8,2014-08-15 02:02:38,passed
32607605,45,288,32,8,2014-08-15 04:55:28,passed
32608272,45,31,0,2,2014-08-15 05:11:46,passed
32608372,45,17,0,2,2014-08-15 05:13:50,passed
32631212,45,178,0,2,2014-08-15 12:45:20,passed
32633936,45,136,0,3,2014-08-15 13:24:21,passed
32645603,45,36,0,5,2014-08-15 15:37:46,passed
32663003,45,10,0,6,2014-08-15 18:57:59,passed
32667486,45,118,0,11,2014-08-15 19:58:13,passed
32753411,45,4,0,2,2014-08-17 02:28:45,passed
32812453,45,10,0,6,2014-08-18 00:18:18,passed
32812763,45,1,0,1,2014-08-18 00:26:15,passed
32814520,45,0,0,23,2014-08-18 01:15:08,passed
32821710,45,265,0,3,2014-08-18 04:00:26,passed
32852908,46,33,0,1,2014-08-18 13:01:44,passed
32863533,46,2,0,1,2014-08-18 14:51:49,passed
32900745,46,763,2,56,2014-08-18 21:26:45,passed
32913031,46,2107,0,77,2014-08-19 00:14:12,passed
32915658,46,8,0,1,2014-08-19 01:01:40,passed
32923062,46,354,0,6,2014-08-19 03:24:15,passed
32923871,46,4,0,1,2014-08-19 03:40:01,passed
32961257,46,140,0,0,2014-08-19 13:13:27,passed
32972559,46,2,0,3,2014-08-19 15:04:38,passed
32992093,46,857,0,18,2014-08-19 18:20:34,passed
33009588,46,47,0,3,2014-08-19 21:19:52,passed
33013898,46,116,0,13,2014-08-19 22:01:50,passed
33041055,46,55,0,12,2014-08-20 06:45:33,passed
33042668,46,367,0,31,2014-08-20 07:12:12,passed
33046151,46,35,0,1,2014-08-20 08:09:26,passed
33052992,46,0,0,2,2014-08-20 09:52:39,passed
33053305,46,25,0,2,2014-08-20 09:55:37,passed
33067730,47,11,0,2,2014-08-20 13:15:43,passed
33077406,47,8,0,1,2014-08-20 14:56:05,passed
33083933,47,60,0,1,2014-08-20 16:02:29,passed
33100332,47,654,0,24,2014-08-20 18:53:10,passed
33105869,47,56,0,9,2014-08-20 19:57:43,passed
33123892,47,236,0,2,2014-08-20 23:36:22,passed
33125495,47,37,0,1,2014-08-20 23:57:12,passed
33130566,47,52,0,1,2014-08-21 01:38:40,passed
33137444,47,747,0,13,2014-08-21 03:48:54,passed
33153985,48,1949,0,44,2014-08-21 09:17:24,passed
33190029,48,913,0,13,2014-08-21 16:30:59,passed
33231828,48,0,0,1,2014-08-21 23:17:58,passed
33232136,48,78,0,1,2014-08-21 23:23:02,passed
33232652,48,36,0,3,2014-08-21 23:32:38,passed
33241597,48,11,0,1,2014-08-22 02:32:19,passed
33251707,48,7,0,2,2014-08-22 06:21:38,passed
33252563,48,417,0,12,2014-08-22 06:46:05,passed
33258224,48,354,0,5,2014-08-22 07:59:17,passed
33261578,48,4,0,1,2014-08-22 08:39:05,passed
33264297,48,2,0,1,2014-08-22 09:16:35,passed
33264455,48,2,0,1,2014-08-22 09:19:29,passed
33269437,48,1,0,1,2014-08-22 10:21:15,passed
33298715,48,138,0,6,2014-08-22 16:27:02,passed
33303540,48,0,0,1,2014-08-22 17:26:38,passed
33325753,48,0,0,4,2014-08-22 21:44:54,passed
33362674,48,2111,7,25,2014-08-23 14:07:11,passed
33374525,48,213,0,10,2014-08-23 18:07:54,passed
33385894,48,282,0,8,2014-08-23 21:39:13,passed
33395911,48,795,0,6,2014-08-24 02:15:40,passed
33400877,48,93,0,4,2014-08-24 04:47:20,passed
33455270,48,4,0,1,2014-08-25 01:24:59,passed
33465245,48,13,0,1,2014-08-25 06:29:48,passed
33480353,48,31,0,1,2014-08-25 11:12:12,passed
33544779,48,1543,0,46,2014-08-26 00:31:14,passed
33548098,48,405,0,16,2014-08-26 01:44:29,passed
33550101,48,12,0,2,2014-08-26 02:39:47,passed
33600475,48,71,0,1,2014-08-26 15:19:36,passed
33646001,48,903,22,57,2014-08-26 23:08:39,passed
33650925,48,45,0,2,2014-08-27 00:29:28,passed
33656942,48,65,0,4,2014-08-27 02:32:48,passed
33664604,48,93,0,5,2014-08-27 05:43:18,passed
33664610,48,42,0,3,2014-08-27 05:43:11,passed
33666989,48,74,0,5,2014-08-27 06:38:23,failed
33667358,48,2,0,1,2014-08-27 06:47:52,failed
33667770,48,25,0,3,2014-08-27 06:54:17,failed
33668065,48,13,0,1,2014-08-27 06:58:54,failed
33668443,48,1,0,1,2014-08-27 07:06:31,failed
33670402,48,4,0,1,2014-08-27 07:41:17,failed
33670562,48,4,0,1,2014-08-27 07:42:21,failed
33670783,48,44,0,4,2014-08-27 07:46:10,failed
33671595,48,5,0,2,2014-08-27 07:57:58,passed
33685718,48,51,0,8,2014-08-27 11:23:55,passed
33709030,48,0,0,3,2014-08-27 15:33:22,passed
33744330,48,196,0,4,2014-08-27 22:03:09,passed
33756582,48,49,0,4,2014-08-28 01:39:11,passed
33758089,48,119,0,8,2014-08-28 02:06:07,passed
33764070,48,405,10,12,2014-08-28 04:16:54,passed
33767280,48,36,0,5,2014-08-28 05:32:44,passed
33775685,48,10,0,2,2014-08-28 08:19:16,passed
33786744,48,634,0,9,2014-08-28 10:59:48,passed
33800409,48,61,0,5,2014-08-28 13:55:49,passed
33800529,48,4,0,1,2014-08-28 13:57:18,passed
33805102,48,17,0,1,2014-08-28 14:47:32,passed
33813247,48,34,0,6,2014-08-28 16:07:48,passed
33818640,48,37,28,3,2014-08-28 17:07:49,passed
33821035,48,618,0,5,2014-08-28 17:31:07,passed
33831571,48,2,0,1,2014-08-28 19:27:12,passed
33845917,48,14,0,1,2014-08-28 22:21:39,passed
33855353,48,61,0,5,2014-08-29 00:48:22,passed
