,Unnamed: 0,project,algorithm,batch_size,confidence,builds_reqd,median_delay,testall_size
1800,1800,loomio.csv,BATCHBISECT,8,16,55.11363636363637,4.0,1584
1801,1801,loomio.csv,BATCHBISECT,8,17,54.292929292929294,4.0,1584
1802,1802,loomio.csv,BATCHBISECT,8,18,54.73484848484848,4.0,1584
1803,1803,loomio.csv,BATCHBISECT,8,19,55.42929292929293,4.0,1584
1804,1804,loomio.csv,BATCHBISECT,8,20,54.7979797979798,4.0,1584
1805,1805,loomio.csv,BATCHBISECT,16,2,65.4040404040404,8.0,1584
1806,1806,loomio.csv,BATCHBISECT,16,3,63.888888888888886,8.0,1584
1807,1807,loomio.csv,BATCHBISECT,16,4,63.69949494949495,8.0,1584
1808,1808,loomio.csv,BATCHBISECT,16,5,63.06818181818182,8.0,1584
1809,1809,loomio.csv,BATCHBISECT,16,6,63.19444444444444,8.0,1584
1810,1810,loomio.csv,BATCHBISECT,16,7,62.94191919191919,8.0,1584
1811,1811,loomio.csv,BATCHBISECT,16,8,62.87878787878788,8.0,1584
1812,1812,loomio.csv,BATCHBISECT,16,9,63.32070707070707,8.0,1584
1813,1813,loomio.csv,BATCHBISECT,16,10,63.25757575757576,8.0,1584
1814,1814,loomio.csv,BATCHBISECT,16,11,61.74242424242424,8.0,1584
1815,1815,loomio.csv,BATCHBISECT,16,12,61.55303030303031,8.0,1584
1816,1816,loomio.csv,BATCHBISECT,16,13,61.0479797979798,8.0,1584
1817,1817,loomio.csv,BATCHBISECT,16,14,60.85858585858585,8.0,1584
1818,1818,loomio.csv,BATCHBISECT,16,15,61.17424242424242,8.0,1584
1819,1819,loomio.csv,BATCHBISECT,16,16,61.42676767676768,8.0,1584
1820,1820,loomio.csv,BATCHBISECT,16,17,62.5,8.0,1584
1821,1821,loomio.csv,BATCHBISECT,16,18,62.24747474747475,8.0,1584
1822,1822,loomio.csv,BATCHBISECT,16,19,62.18434343434343,8.0,1584
1823,1823,loomio.csv,BATCHBISECT,16,20,61.994949494949495,8.0,1584
1824,1824,loomio.csv,BATCHSTOP4,4,2,53.8510101010101,1.0,1584
1825,1825,loomio.csv,BATCHSTOP4,4,3,52.525252525252526,2.0,1584
1826,1826,loomio.csv,BATCHSTOP4,4,4,49.936868686868685,2.0,1584
1827,1827,loomio.csv,BATCHSTOP4,4,5,48.42171717171717,2.0,1584
1828,1828,loomio.csv,BATCHSTOP4,4,6,48.80050505050505,2.0,1584
1829,1829,loomio.csv,BATCHSTOP4,4,7,47.15909090909091,2.0,1584
1830,1830,loomio.csv,BATCHSTOP4,4,8,46.6540404040404,2.0,1584
1831,1831,loomio.csv,BATCHSTOP4,4,9,45.45454545454545,2.0,1584
1832,1832,loomio.csv,BATCHSTOP4,4,10,46.14898989898989,2.0,1584
1833,1833,loomio.csv,BATCHSTOP4,4,11,44.31818181818182,2.0,1584
1834,1834,loomio.csv,BATCHSTOP4,4,12,45.328282828282816,2.0,1584
1835,1835,loomio.csv,BATCHSTOP4,4,13,44.255050505050505,2.0,1584
1836,1836,loomio.csv,BATCHSTOP4,4,14,44.94949494949495,2.0,1584
1837,1837,loomio.csv,BATCHSTOP4,4,15,44.12878787878788,2.0,1584
1838,1838,loomio.csv,BATCHSTOP4,4,16,43.62373737373738,2.0,1584
1839,1839,loomio.csv,BATCHSTOP4,4,17,42.99242424242424,2.0,1584
1840,1840,loomio.csv,BATCHSTOP4,4,18,42.92929292929293,2.0,1584
1841,1841,loomio.csv,BATCHSTOP4,4,19,43.18181818181818,2.0,1584
1842,1842,loomio.csv,BATCHSTOP4,4,20,42.67676767676768,2.0,1584
1843,1843,loomio.csv,BATCHSTOP4,8,2,58.83838383838384,4.0,1584
1844,1844,loomio.csv,BATCHSTOP4,8,3,56.50252525252525,3.0,1584
1845,1845,loomio.csv,BATCHSTOP4,8,4,55.80808080808081,3.0,1584
1846,1846,loomio.csv,BATCHSTOP4,8,5,55.17676767676768,4.0,1584
1847,1847,loomio.csv,BATCHSTOP4,8,6,56.50252525252525,4.0,1584
1848,1848,loomio.csv,BATCHSTOP4,8,7,54.86111111111112,4.0,1584
1849,1849,loomio.csv,BATCHSTOP4,8,8,54.22979797979798,4.0,1584
1850,1850,loomio.csv,BATCHSTOP4,8,9,55.17676767676767,4.0,1584
1851,1851,loomio.csv,BATCHSTOP4,8,10,56.06060606060606,4.0,1584
1852,1852,loomio.csv,BATCHSTOP4,8,11,54.35606060606061,4.0,1584
1853,1853,loomio.csv,BATCHSTOP4,8,12,53.78787878787879,4.0,1584
1854,1854,loomio.csv,BATCHSTOP4,8,13,54.04040404040404,4.0,1584
1855,1855,loomio.csv,BATCHSTOP4,8,14,54.16666666666666,4.0,1584
1856,1856,loomio.csv,BATCHSTOP4,8,15,52.77777777777778,4.0,1584
1857,1857,loomio.csv,BATCHSTOP4,8,16,52.46212121212121,4.0,1584
1858,1858,loomio.csv,BATCHSTOP4,8,17,51.64141414141414,4.0,1584
1859,1859,loomio.csv,BATCHSTOP4,8,18,52.33585858585859,4.0,1584
1860,1860,loomio.csv,BATCHSTOP4,8,19,53.03030303030303,4.0,1584
1861,1861,loomio.csv,BATCHSTOP4,8,20,52.14646464646464,4.0,1584
1862,1862,loomio.csv,BATCHSTOP4,16,2,62.5,8.0,1584
1863,1863,loomio.csv,BATCHSTOP4,16,3,61.36363636363637,8.0,1584
1864,1864,loomio.csv,BATCHSTOP4,16,4,61.17424242424242,8.0,1584
1865,1865,loomio.csv,BATCHSTOP4,16,5,60.41666666666668,8.0,1584
1866,1866,loomio.csv,BATCHSTOP4,16,6,60.41666666666666,8.0,1584
1867,1867,loomio.csv,BATCHSTOP4,16,7,60.542929292929294,8.0,1584
1868,1868,loomio.csv,BATCHSTOP4,16,8,60.1010101010101,8.0,1584
1869,1869,loomio.csv,BATCHSTOP4,16,9,60.542929292929294,8.0,1584
1870,1870,loomio.csv,BATCHSTOP4,16,10,60.47979797979798,8.0,1584
1871,1871,loomio.csv,BATCHSTOP4,16,11,58.964646464646464,8.0,1584
1872,1872,loomio.csv,BATCHSTOP4,16,12,58.648989898989896,8.0,1584
1873,1873,loomio.csv,BATCHSTOP4,16,13,58.14393939393939,8.0,1584
1874,1874,loomio.csv,BATCHSTOP4,16,14,57.95454545454545,8.0,1584
1875,1875,loomio.csv,BATCHSTOP4,16,15,58.39646464646464,8.0,1584
1876,1876,loomio.csv,BATCHSTOP4,16,16,58.648989898989896,8.0,1584
1877,1877,loomio.csv,BATCHSTOP4,16,17,59.5959595959596,8.0,1584
1878,1878,loomio.csv,BATCHSTOP4,16,18,59.343434343434346,8.0,1584
1879,1879,loomio.csv,BATCHSTOP4,16,19,59.40656565656565,8.0,1584
1880,1880,loomio.csv,BATCHSTOP4,16,20,59.21717171717172,8.0,1584
1881,1881,fog.csv,BATCH4,4,2,77.91005291005293,1.0,1512
1882,1882,fog.csv,BATCH4,4,3,74.60317460317461,2.0,1512
1883,1883,fog.csv,BATCH4,4,4,72.55291005291005,2.0,1512
1884,1884,fog.csv,BATCH4,4,5,70.63492063492063,2.0,1512
1885,1885,fog.csv,BATCH4,4,6,69.97354497354499,2.0,1512
1886,1886,fog.csv,BATCH4,4,7,66.33597883597884,2.0,1512
1887,1887,fog.csv,BATCH4,4,8,66.33597883597884,2.0,1512
1888,1888,fog.csv,BATCH4,4,9,65.47619047619048,2.0,1512
1889,1889,fog.csv,BATCH4,4,10,63.69047619047619,2.0,1512
1890,1890,fog.csv,BATCH4,4,11,63.55820105820106,2.0,1512
1891,1891,fog.csv,BATCH4,4,12,61.17724867724868,2.0,1512
1892,1892,fog.csv,BATCH4,4,13,61.44179894179894,2.0,1512
1893,1893,fog.csv,BATCH4,4,14,59.72222222222222,2.0,1512
1894,1894,fog.csv,BATCH4,4,15,59.25925925925926,2.0,1512
1895,1895,fog.csv,BATCH4,4,16,59.65608465608466,2.0,1512
1896,1896,fog.csv,BATCH4,4,17,58.13492063492063,2.0,1512
1897,1897,fog.csv,BATCH4,4,18,57.73809523809524,2.0,1512
1898,1898,fog.csv,BATCH4,4,19,57.67195767195767,2.0,1512
1899,1899,fog.csv,BATCH4,4,20,56.48148148148148,2.0,1512
1900,1900,fog.csv,BATCHBISECT,1,2,64.94708994708995,0.0,1512
1901,1901,fog.csv,BATCHBISECT,1,3,52.31481481481482,0.0,1512
1902,1902,fog.csv,BATCHBISECT,1,4,45.767195767195766,0.0,1512
1903,1903,fog.csv,BATCHBISECT,1,5,42.5925925925926,0.0,1512
1904,1904,fog.csv,BATCHBISECT,1,6,39.08730158730159,0.0,1512
1905,1905,fog.csv,BATCHBISECT,1,7,36.90476190476191,0.0,1512
1906,1906,fog.csv,BATCHBISECT,1,8,35.383597883597886,0.0,1512
1907,1907,fog.csv,BATCHBISECT,1,9,34.060846560846564,0.0,1512
1908,1908,fog.csv,BATCHBISECT,1,10,34.32539682539682,0.0,1512
1909,1909,fog.csv,BATCHBISECT,1,11,33.0026455026455,0.0,1512
1910,1910,fog.csv,BATCHBISECT,1,12,32.53968253968254,0.0,1512
1911,1911,fog.csv,BATCHBISECT,1,13,31.61375661375661,0.0,1512
1912,1912,fog.csv,BATCHBISECT,1,14,31.150793650793656,0.0,1512
1913,1913,fog.csv,BATCHBISECT,1,15,31.812169312169317,0.0,1512
1914,1914,fog.csv,BATCHBISECT,1,16,30.753968253968253,0.0,1512
1915,1915,fog.csv,BATCHBISECT,1,17,29.6957671957672,0.0,1512
1916,1916,fog.csv,BATCHBISECT,1,18,29.2989417989418,0.0,1512
1917,1917,fog.csv,BATCHBISECT,1,19,29.166666666666668,0.0,1512
1918,1918,fog.csv,BATCHBISECT,1,20,28.703703703703702,0.0,1512
1919,1919,fog.csv,BATCHBISECT,2,2,69.64285714285714,1.0,1512
1920,1920,fog.csv,BATCHBISECT,2,3,64.02116402116403,1.0,1512
1921,1921,fog.csv,BATCHBISECT,2,4,61.64021164021164,1.0,1512
1922,1922,fog.csv,BATCHBISECT,2,5,58.7962962962963,1.0,1512
1923,1923,fog.csv,BATCHBISECT,2,6,58.2010582010582,1.0,1512
1924,1924,fog.csv,BATCHBISECT,2,7,56.48148148148148,1.0,1512
1925,1925,fog.csv,BATCHBISECT,2,8,55.35714285714285,1.0,1512
1926,1926,fog.csv,BATCHBISECT,2,9,54.629629629629626,1.0,1512
1927,1927,fog.csv,BATCHBISECT,2,10,54.2989417989418,1.0,1512
1928,1928,fog.csv,BATCHBISECT,2,11,53.50529100529101,1.0,1512
1929,1929,fog.csv,BATCHBISECT,2,12,53.37301587301587,1.0,1512
1930,1930,fog.csv,BATCHBISECT,2,13,51.851851851851855,1.0,1512
1931,1931,fog.csv,BATCHBISECT,2,14,51.58730158730159,1.0,1512
1932,1932,fog.csv,BATCHBISECT,2,15,50.85978835978836,1.0,1512
1933,1933,fog.csv,BATCHBISECT,2,16,50.85978835978836,1.0,1512
1934,1934,fog.csv,BATCHBISECT,2,17,50.46296296296296,1.0,1512
1935,1935,fog.csv,BATCHBISECT,2,18,50.0,1.0,1512
1936,1936,fog.csv,BATCHBISECT,2,19,49.53703703703704,1.0,1512
1937,1937,fog.csv,BATCHBISECT,2,20,49.007936507936506,1.0,1512
1938,1938,fog.csv,BATCHBISECT,4,2,73.14814814814815,1.0,1512
1939,1939,fog.csv,BATCHBISECT,4,3,70.76719576719577,2.0,1512
1940,1940,fog.csv,BATCHBISECT,4,4,70.03968253968254,2.0,1512
1941,1941,fog.csv,BATCHBISECT,4,5,69.31216931216932,2.0,1512
1942,1942,fog.csv,BATCHBISECT,4,6,68.78306878306879,2.0,1512
1943,1943,fog.csv,BATCHBISECT,4,7,67.52645502645503,2.0,1512
1944,1944,fog.csv,BATCHBISECT,4,8,67.52645502645503,2.0,1512
1945,1945,fog.csv,BATCHBISECT,4,9,67.32804232804232,2.0,1512
1946,1946,fog.csv,BATCHBISECT,4,10,67.3941798941799,2.0,1512
1947,1947,fog.csv,BATCHBISECT,4,11,66.33597883597884,2.0,1512
1948,1948,fog.csv,BATCHBISECT,4,12,65.67460317460318,2.0,1512
1949,1949,fog.csv,BATCHBISECT,4,13,65.54232804232804,2.0,1512
1950,1950,fog.csv,BATCHBISECT,4,14,65.41005291005291,2.0,1512
1951,1951,fog.csv,BATCHBISECT,4,15,64.94708994708995,2.0,1512
1952,1952,fog.csv,BATCHBISECT,4,16,64.81481481481481,2.0,1512
1953,1953,fog.csv,BATCHBISECT,4,17,64.74867724867725,2.0,1512
1954,1954,fog.csv,BATCHBISECT,4,18,64.61640211640211,2.0,1512
1955,1955,fog.csv,BATCHBISECT,4,19,64.28571428571429,2.0,1512
1956,1956,fog.csv,BATCHBISECT,4,20,64.15343915343915,2.0,1512
1957,1957,fog.csv,BATCHBISECT,8,2,78.10846560846561,4.0,1512
1958,1958,fog.csv,BATCHBISECT,8,3,76.38888888888889,4.0,1512
1959,1959,fog.csv,BATCHBISECT,8,4,77.64550264550263,4.0,1512
1960,1960,fog.csv,BATCHBISECT,8,5,75.33068783068784,4.0,1512
1961,1961,fog.csv,BATCHBISECT,8,6,74.86772486772487,4.0,1512
1962,1962,fog.csv,BATCHBISECT,8,7,75.72751322751323,4.0,1512
1963,1963,fog.csv,BATCHBISECT,8,8,75.06613756613757,4.0,1512
1964,1964,fog.csv,BATCHBISECT,8,9,75.13227513227513,4.0,1512
1965,1965,fog.csv,BATCHBISECT,8,10,74.93386243386243,4.0,1512
1966,1966,fog.csv,BATCHBISECT,8,11,73.67724867724868,4.0,1512
1967,1967,fog.csv,BATCHBISECT,8,12,73.74338624338624,4.0,1512
1968,1968,fog.csv,BATCHBISECT,8,13,73.54497354497354,4.0,1512
1969,1969,fog.csv,BATCHBISECT,8,14,73.21428571428571,4.0,1512
1970,1970,fog.csv,BATCHBISECT,8,15,73.41269841269842,4.0,1512
1971,1971,fog.csv,BATCHBISECT,8,16,73.47883597883597,4.0,1512
1972,1972,fog.csv,BATCHBISECT,8,17,73.34656084656085,4.0,1512
1973,1973,fog.csv,BATCHBISECT,8,18,73.80952380952382,4.0,1512
1974,1974,fog.csv,BATCHBISECT,8,19,73.28042328042329,4.0,1512
1975,1975,fog.csv,BATCHBISECT,8,20,73.87566137566138,4.0,1512
1976,1976,fog.csv,BATCHBISECT,16,2,81.81216931216932,8.0,1512
1977,1977,fog.csv,BATCHBISECT,16,3,81.87830687830687,8.0,1512
1978,1978,fog.csv,BATCHBISECT,16,4,80.8862433862434,8.0,1512
1979,1979,fog.csv,BATCHBISECT,16,5,80.42328042328042,8.0,1512
1980,1980,fog.csv,BATCHBISECT,16,6,81.01851851851852,8.0,1512
1981,1981,fog.csv,BATCHBISECT,16,7,81.81216931216932,8.0,1512
1982,1982,fog.csv,BATCHBISECT,16,8,81.67989417989418,8.0,1512
1983,1983,fog.csv,BATCHBISECT,16,9,80.95238095238095,8.0,1512
1984,1984,fog.csv,BATCHBISECT,16,10,81.28306878306877,8.0,1512
1985,1985,fog.csv,BATCHBISECT,16,11,81.28306878306879,8.0,1512
1986,1986,fog.csv,BATCHBISECT,16,12,80.75396825396827,8.0,1512
1987,1987,fog.csv,BATCHBISECT,16,13,80.68783068783068,8.0,1512
1988,1988,fog.csv,BATCHBISECT,16,14,81.08465608465609,8.0,1512
1989,1989,fog.csv,BATCHBISECT,16,15,80.55555555555556,8.0,1512
1990,1990,fog.csv,BATCHBISECT,16,16,80.15873015873017,8.0,1512
1991,1991,fog.csv,BATCHBISECT,16,17,80.82010582010582,8.0,1512
1992,1992,fog.csv,BATCHBISECT,16,18,80.8862433862434,8.0,1512
1993,1993,fog.csv,BATCHBISECT,16,19,80.68783068783068,8.0,1512
1994,1994,fog.csv,BATCHBISECT,16,20,80.95238095238095,8.0,1512
1995,1995,fog.csv,BATCHSTOP4,4,2,65.47619047619048,1.0,1512
1996,1996,fog.csv,BATCHSTOP4,4,3,63.49206349206349,2.0,1512
1997,1997,fog.csv,BATCHSTOP4,4,4,62.5,2.0,1512
1998,1998,fog.csv,BATCHSTOP4,4,5,61.90476190476191,2.0,1512
1999,1999,fog.csv,BATCHSTOP4,4,6,61.24338624338624,2.0,1512
2000,2000,fog.csv,BATCHSTOP4,4,7,59.45767195767196,2.0,1512
2001,2001,fog.csv,BATCHSTOP4,4,8,59.72222222222222,2.0,1512
2002,2002,fog.csv,BATCHSTOP4,4,9,59.39153439153439,2.0,1512
2003,2003,fog.csv,BATCHSTOP4,4,10,59.72222222222222,2.0,1512
2004,2004,fog.csv,BATCHSTOP4,4,11,58.53174603174603,2.0,1512
2005,2005,fog.csv,BATCHSTOP4,4,12,58.0026455026455,2.0,1512
2006,2006,fog.csv,BATCHSTOP4,4,13,58.0026455026455,2.0,1512
2007,2007,fog.csv,BATCHSTOP4,4,14,57.60582010582011,2.0,1512
2008,2008,fog.csv,BATCHSTOP4,4,15,56.87830687830688,2.0,1512
2009,2009,fog.csv,BATCHSTOP4,4,16,57.27513227513227,2.0,1512
2010,2010,fog.csv,BATCHSTOP4,4,17,57.076719576719576,2.0,1512
2011,2011,fog.csv,BATCHSTOP4,4,18,56.94444444444444,2.0,1512
2012,2012,fog.csv,BATCHSTOP4,4,19,56.34920634920635,2.0,1512
2013,2013,fog.csv,BATCHSTOP4,4,20,56.216931216931215,2.0,1512
2014,2014,fog.csv,BATCHSTOP4,8,2,70.83333333333333,4.0,1512
2015,2015,fog.csv,BATCHSTOP4,8,3,68.71693121693121,4.0,1512
2016,2016,fog.csv,BATCHSTOP4,8,4,70.8994708994709,4.0,1512
2017,2017,fog.csv,BATCHSTOP4,8,5,68.05555555555556,4.0,1512
2018,2018,fog.csv,BATCHSTOP4,8,6,67.06349206349206,4.0,1512
2019,2019,fog.csv,BATCHSTOP4,8,7,68.45238095238095,4.0,1512
2020,2020,fog.csv,BATCHSTOP4,8,8,67.3941798941799,4.0,1512
2021,2021,fog.csv,BATCHSTOP4,8,9,67.5925925925926,4.0,1512
2022,2022,fog.csv,BATCHSTOP4,8,10,67.26190476190476,4.0,1512
2023,2023,fog.csv,BATCHSTOP4,8,11,66.13756613756613,4.0,1512
2024,2024,fog.csv,BATCHSTOP4,8,12,66.46825396825396,4.0,1512
2025,2025,fog.csv,BATCHSTOP4,8,13,66.005291005291,4.0,1512
2026,2026,fog.csv,BATCHSTOP4,8,14,65.54232804232805,4.0,1512
2027,2027,fog.csv,BATCHSTOP4,8,15,65.87301587301587,4.0,1512
2028,2028,fog.csv,BATCHSTOP4,8,16,65.93915343915344,4.0,1512
2029,2029,fog.csv,BATCHSTOP4,8,17,65.8068783068783,4.0,1512
2030,2030,fog.csv,BATCHSTOP4,8,18,66.26984126984127,4.0,1512
2031,2031,fog.csv,BATCHSTOP4,8,19,65.74074074074075,4.0,1512
2032,2032,fog.csv,BATCHSTOP4,8,20,66.33597883597884,4.0,1512
2033,2033,fog.csv,BATCHSTOP4,16,2,74.27248677248677,8.0,1512
2034,2034,fog.csv,BATCHSTOP4,16,3,74.47089947089947,8.0,1512
2035,2035,fog.csv,BATCHSTOP4,16,4,73.47883597883599,8.0,1512
2036,2036,fog.csv,BATCHSTOP4,16,5,73.01587301587301,8.0,1512
2037,2037,fog.csv,BATCHSTOP4,16,6,73.47883597883597,8.0,1512
2038,2038,fog.csv,BATCHSTOP4,16,7,74.53703703703704,8.0,1512
2039,2039,fog.csv,BATCHSTOP4,16,8,74.4047619047619,8.0,1512
2040,2040,fog.csv,BATCHSTOP4,16,9,73.67724867724867,8.0,1512
2041,2041,fog.csv,BATCHSTOP4,16,10,73.74338624338624,8.0,1512
2042,2042,fog.csv,BATCHSTOP4,16,11,74.0079365079365,8.0,1512
2043,2043,fog.csv,BATCHSTOP4,16,12,73.21428571428571,8.0,1512
2044,2044,fog.csv,BATCHSTOP4,16,13,73.41269841269842,8.0,1512
2045,2045,fog.csv,BATCHSTOP4,16,14,73.67724867724867,8.0,1512
2046,2046,fog.csv,BATCHSTOP4,16,15,73.28042328042328,8.0,1512
2047,2047,fog.csv,BATCHSTOP4,16,16,72.61904761904762,8.0,1512
2048,2048,fog.csv,BATCHSTOP4,16,17,73.4126984126984,8.0,1512
2049,2049,fog.csv,BATCHSTOP4,16,18,73.61111111111111,8.0,1512
2050,2050,fog.csv,BATCHSTOP4,16,19,73.41269841269842,8.0,1512
2051,2051,fog.csv,BATCHSTOP4,16,20,73.41269841269842,8.0,1512
2052,2052,opal.csv,BATCH4,4,2,37.32193732193732,1.0,1404
2053,2053,opal.csv,BATCH4,4,3,34.401709401709404,2.0,1404
2054,2054,opal.csv,BATCH4,4,4,28.77492877492877,2.0,1404
2055,2055,opal.csv,BATCH4,4,5,23.433048433048437,2.0,1404
2056,2056,opal.csv,BATCH4,4,6,22.934472934472936,2.0,1404
2057,2057,opal.csv,BATCH4,4,7,20.22792022792023,2.0,1404
2058,2058,opal.csv,BATCH4,4,8,19.15954415954416,2.0,1404
2059,2059,opal.csv,BATCH4,4,9,18.945868945868945,2.0,1404
2060,2060,opal.csv,BATCH4,4,10,17.877492877492877,2.0,1404
2061,2061,opal.csv,BATCH4,4,11,15.0997150997151,2.0,1404
2062,2062,opal.csv,BATCH4,4,12,14.601139601139602,2.0,1404
2063,2063,opal.csv,BATCH4,4,13,14.52991452991453,2.0,1404
2064,2064,opal.csv,BATCH4,4,14,12.17948717948718,2.0,1404
2065,2065,opal.csv,BATCH4,4,15,14.45868945868946,2.0,1404
2066,2066,opal.csv,BATCH4,4,16,13.034188034188034,2.0,1404
2067,2067,opal.csv,BATCH4,4,17,13.034188034188034,2.0,1404
2068,2068,opal.csv,BATCH4,4,18,10.754985754985755,2.0,1404
2069,2069,opal.csv,BATCH4,4,19,10.826210826210826,2.0,1404
2070,2070,opal.csv,BATCH4,4,20,11.823361823361823,2.0,1404
2071,2071,opal.csv,BATCHBISECT,1,2,52.06552706552706,0.0,1404
2072,2072,opal.csv,BATCHBISECT,1,3,36.11111111111111,0.0,1404
2073,2073,opal.csv,BATCHBISECT,1,4,27.635327635327634,0.0,1404
2074,2074,opal.csv,BATCHBISECT,1,5,22.507122507122507,0.0,1404
2075,2075,opal.csv,BATCHBISECT,1,6,19.15954415954416,0.0,1404
2076,2076,opal.csv,BATCHBISECT,1,7,16.737891737891736,0.0,1404
2077,2077,opal.csv,BATCHBISECT,1,8,14.957264957264956,0.0,1404
2078,2078,opal.csv,BATCHBISECT,1,9,13.532763532763532,0.0,1404
2079,2079,opal.csv,BATCHBISECT,1,10,12.250712250712253,0.0,1404
2080,2080,opal.csv,BATCHBISECT,1,11,11.03988603988604,0.0,1404
2081,2081,opal.csv,BATCHBISECT,1,12,10.612535612535613,0.0,1404
2082,2082,opal.csv,BATCHBISECT,1,13,10.327635327635328,0.0,1404
2083,2083,opal.csv,BATCHBISECT,1,14,9.25925925925926,0.0,1404
2084,2084,opal.csv,BATCHBISECT,1,15,9.045584045584045,0.0,1404
2085,2085,opal.csv,BATCHBISECT,1,16,8.618233618233619,0.0,1404
2086,2086,opal.csv,BATCHBISECT,1,17,8.190883190883191,0.0,1404
2087,2087,opal.csv,BATCHBISECT,1,18,7.834757834757833,0.0,1404
2088,2088,opal.csv,BATCHBISECT,1,19,7.977207977207978,0.0,1404
2089,2089,opal.csv,BATCHBISECT,1,20,7.336182336182336,0.0,1404
2090,2090,opal.csv,BATCHBISECT,2,2,40.5982905982906,1.0,1404
2091,2091,opal.csv,BATCHBISECT,2,3,32.12250712250713,1.0,1404
2092,2092,opal.csv,BATCHBISECT,2,4,27.56410256410257,1.0,1404
2093,2093,opal.csv,BATCHBISECT,2,5,24.78632478632479,1.0,1404
2094,2094,opal.csv,BATCHBISECT,2,6,21.50997150997151,1.0,1404
2095,2095,opal.csv,BATCHBISECT,2,7,19.871794871794872,1.0,1404
2096,2096,opal.csv,BATCHBISECT,2,8,18.8034188034188,1.0,1404
2097,2097,opal.csv,BATCHBISECT,2,9,17.307692307692307,1.0,1404
2098,2098,opal.csv,BATCHBISECT,2,10,15.954415954415955,1.0,1404
2099,2099,opal.csv,BATCHBISECT,2,11,15.954415954415955,1.0,1404
2100,2100,opal.csv,BATCHBISECT,2,12,15.242165242165242,1.0,1404
2101,2101,opal.csv,BATCHBISECT,2,13,14.245014245014245,1.0,1404
2102,2102,opal.csv,BATCHBISECT,2,14,13.817663817663815,1.0,1404
2103,2103,opal.csv,BATCHBISECT,2,15,13.675213675213678,1.0,1404
2104,2104,opal.csv,BATCHBISECT,2,16,13.461538461538462,1.0,1404
2105,2105,opal.csv,BATCHBISECT,2,17,13.247863247863249,1.0,1404
2106,2106,opal.csv,BATCHBISECT,2,18,12.535612535612536,1.0,1404
2107,2107,opal.csv,BATCHBISECT,2,19,12.250712250712253,1.0,1404
2108,2108,opal.csv,BATCHBISECT,2,20,11.823361823361823,1.0,1404
2109,2109,opal.csv,BATCHBISECT,4,2,32.05128205128205,1.0,1404
2110,2110,opal.csv,BATCHBISECT,4,3,29.273504273504276,2.0,1404
2111,2111,opal.csv,BATCHBISECT,4,4,26.49572649572649,2.0,1404
2112,2112,opal.csv,BATCHBISECT,4,5,24.28774928774929,2.0,1404
2113,2113,opal.csv,BATCHBISECT,4,6,23.07692307692308,2.0,1404
2114,2114,opal.csv,BATCHBISECT,4,7,21.937321937321936,2.0,1404
2115,2115,opal.csv,BATCHBISECT,4,8,21.43874643874644,2.0,1404
2116,2116,opal.csv,BATCHBISECT,4,9,20.7977207977208,2.0,1404
2117,2117,opal.csv,BATCHBISECT,4,10,19.729344729344728,2.0,1404
2118,2118,opal.csv,BATCHBISECT,4,11,18.945868945868945,2.0,1404
2119,2119,opal.csv,BATCHBISECT,4,12,19.017094017094017,2.0,1404
2120,2120,opal.csv,BATCHBISECT,4,13,18.233618233618238,2.0,1404
2121,2121,opal.csv,BATCHBISECT,4,14,17.45014245014245,2.0,1404
2122,2122,opal.csv,BATCHBISECT,4,15,17.59259259259259,2.0,1404
2123,2123,opal.csv,BATCHBISECT,4,16,17.45014245014245,2.0,1404
2124,2124,opal.csv,BATCHBISECT,4,17,16.88034188034188,2.0,1404
2125,2125,opal.csv,BATCHBISECT,4,18,16.45299145299145,2.0,1404
2126,2126,opal.csv,BATCHBISECT,4,19,16.23931623931624,2.0,1404
2127,2127,opal.csv,BATCHBISECT,4,20,16.23931623931624,2.0,1404
2128,2128,opal.csv,BATCHBISECT,8,2,28.703703703703702,4.0,1404
2129,2129,opal.csv,BATCHBISECT,8,3,27.279202279202277,4.0,1404
2130,2130,opal.csv,BATCHBISECT,8,4,25.498575498575494,3.5,1404
2131,2131,opal.csv,BATCHBISECT,8,5,26.353276353276357,4.0,1404
2132,2132,opal.csv,BATCHBISECT,8,6,25.14245014245014,4.0,1404
2133,2133,opal.csv,BATCHBISECT,8,7,24.074074074074076,4.0,1404
2134,2134,opal.csv,BATCHBISECT,8,8,23.36182336182336,4.0,1404
2135,2135,opal.csv,BATCHBISECT,8,9,24.643874643874643,4.0,1404
2136,2136,opal.csv,BATCHBISECT,8,10,23.29059829059829,4.0,1404
2137,2137,opal.csv,BATCHBISECT,8,11,22.792022792022795,4.0,1404
2138,2138,opal.csv,BATCHBISECT,8,12,22.934472934472936,4.0,1404
2139,2139,opal.csv,BATCHBISECT,8,13,22.64957264957265,4.0,1404
2140,2140,opal.csv,BATCHBISECT,8,14,21.58119658119658,4.0,1404
2141,2141,opal.csv,BATCHBISECT,8,15,21.72364672364672,4.0,1404
2142,2142,opal.csv,BATCHBISECT,8,16,21.296296296296298,4.0,1404
2143,2143,opal.csv,BATCHBISECT,8,17,21.7948717948718,4.0,1404
2144,2144,opal.csv,BATCHBISECT,8,18,21.153846153846157,4.0,1404
2145,2145,opal.csv,BATCHBISECT,8,19,20.44159544159544,4.0,1404
2146,2146,opal.csv,BATCHBISECT,8,20,19.65811965811966,4.0,1404
